respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01,model_key,block_template_id,run_repeat,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,block_complexity_mean,block_complexity_sd,task_count,core_task_count,paraphrase_pair_count,label_pair_count,order_pair_count,monotonicity_task_count,dominance_task_count,model_is_deepseek,n_valid_tasks,label_flip_rate,order_flip_rate,paraphrase_flip_rate,monotonicity_compliance_rate,dominance_violation_rate,confidence_mean,exact_repeat_flip_rate_mean,top_attr_share_travel_time,top_attr_share_waiting_time,top_attr_share_cost,top_attr_share_distance,top_attr_share_availability,top_attr_share_mode_label
PO0029_R1,42270350,0.8584724543995766,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,4,1,5,2,4,poe_gpt54_nano,POT0029,1,semantic_arm,1,naturalistic,1,0.3627902235838562,0.1613326027417573,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.5,4.0,0.03125,0.46875,0.03125,0.40625,0.0,0.09375,0.0
PO0029_R2,42270350,0.8584724543995766,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,4,1,5,2,4,poe_gpt54_nano,POT0029,2,semantic_arm,1,naturalistic,1,0.3627902235838562,0.1613326027417573,16,6,2,2,2,2,2,0,16,0.5,0.0,0.0,1.0,0.5,4.0625,0.03125,0.5,0.0,0.4375,0.0,0.0625,0.0
PO0029_R3,42270350,0.8584724543995766,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,4,1,5,2,4,poe_gpt54_nano,POT0029,3,semantic_arm,1,naturalistic,1,0.3627902235838562,0.1613326027417573,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.5,4.0625,0.03125,0.5,0.0,0.46875,0.0,0.03125,0.0
PO0029_R4,42270350,0.8584724543995766,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,4,1,5,2,4,poe_gpt54_nano,POT0029,4,semantic_arm,1,naturalistic,1,0.3627902235838562,0.1613326027417573,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.5,4.3125,0.03125,0.5,0.0,0.40625,0.0,0.09375,0.0
PO0030_R1,19730085,0.7944811628173415,27,female,30 or younger,5000,around CHF 5000 per month,1,0,0,0,0,1,5.0,1,1,0,1,1,2,-1,0,1,a non-work trip,high education,1,car is available for this trip,2,3,2,4,3,2,poe_gpt54_nano,POT0030,1,neutral_arm,0,naturalistic,1,0.5975571283672844,0.2193028678908275,16,6,2,2,2,2,2,0,16,0.0,0.0,0.5,1.0,0.0,3.8125,0.1979166666666666,0.4375,0.125,0.4375,0.0,0.0,0.0
PO0030_R2,19730085,0.7944811628173415,27,female,30 or younger,5000,around CHF 5000 per month,1,0,0,0,0,1,5.0,1,1,0,1,1,2,-1,0,1,a non-work trip,high education,1,car is available for this trip,2,3,2,4,3,2,poe_gpt54_nano,POT0030,2,neutral_arm,0,naturalistic,1,0.5975571283672844,0.2193028678908275,16,6,2,2,2,2,2,0,16,0.5,0.5,0.0,1.0,0.0,4.0,0.1979166666666666,0.5,0.0,0.5,0.0,0.0,0.0
PO0030_R3,19730085,0.7944811628173415,27,female,30 or younger,5000,around CHF 5000 per month,1,0,0,0,0,1,5.0,1,1,0,1,1,2,-1,0,1,a non-work trip,high education,1,car is available for this trip,2,3,2,4,3,2,poe_gpt54_nano,POT0030,3,neutral_arm,0,naturalistic,1,0.5975571283672844,0.2193028678908275,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,4.0625,0.1979166666666666,0.46875,0.03125,0.4375,0.03125,0.03125,0.0
PO0030_R4,19730085,0.7944811628173415,27,female,30 or younger,5000,around CHF 5000 per month,1,0,0,0,0,1,5.0,1,1,0,1,1,2,-1,0,1,a non-work trip,high education,1,car is available for this trip,2,3,2,4,3,2,poe_gpt54_nano,POT0030,4,neutral_arm,0,naturalistic,1,0.5975571283672844,0.2193028678908275,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.25,0.1979166666666666,0.5,0.0,0.5,0.0,0.0,0.0
PO0031_R1,70130813,0.954424398357919,57,male,57 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,0,0,1,1,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,3,4,1,2,poe_gpt54_nano,POT0031,1,neutral_arm,0,concise,0,0.6085886121529377,0.1216431003365211,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.875,0.03125,0.5,0.0,0.5,0.0,0.0,0.0
PO0031_R2,70130813,0.954424398357919,57,male,57 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,0,0,1,1,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,3,4,1,2,poe_gpt54_nano,POT0031,2,neutral_arm,0,concise,0,0.6085886121529377,0.1216431003365211,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.5625,0.03125,0.5,0.0,0.5,0.0,0.0,0.0
PO0031_R3,70130813,0.954424398357919,57,male,57 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,0,0,1,1,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,3,4,1,2,poe_gpt54_nano,POT0031,3,neutral_arm,0,concise,0,0.6085886121529377,0.1216431003365211,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,3.9375,0.03125,0.46875,0.0,0.46875,0.03125,0.03125,0.0
PO0031_R4,70130813,0.954424398357919,57,male,57 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,0,0,1,1,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,3,4,1,2,poe_gpt54_nano,POT0031,4,neutral_arm,0,concise,0,0.6085886121529377,0.1216431003365211,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.75,0.03125,0.5,0.0,0.5,0.0,0.0,0.0
PO0032_R1,56080065,0.2290902236010023,49,female,49 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,0,0,0,2,2,3,0,0,1,a non-work trip,high education,1,car is available for this trip,2,4,1,2,1,4,poe_gpt54_nano,POT0032,1,semantic_arm,1,concise,0,0.3770098799105983,0.0706894810614074,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.125,0.0,0.5,0.0,0.5,0.0,0.0,0.0
PO0032_R2,56080065,0.2290902236010023,49,female,49 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,0,0,0,2,2,3,0,0,1,a non-work trip,high education,1,car is available for this trip,2,4,1,2,1,4,poe_gpt54_nano,POT0032,2,semantic_arm,1,concise,0,0.3770098799105983,0.0706894810614074,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0625,0.0,0.5,0.0,0.5,0.0,0.0,0.0
PO0032_R3,56080065,0.2290902236010023,49,female,49 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,0,0,0,2,2,3,0,0,1,a non-work trip,high education,1,car is available for this trip,2,4,1,2,1,4,poe_gpt54_nano,POT0032,3,semantic_arm,1,concise,0,0.3770098799105983,0.0706894810614074,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.25,0.0,0.5,0.0,0.5,0.0,0.0,0.0
PO0032_R4,56080065,0.2290902236010023,49,female,49 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,0,0,0,2,2,3,0,0,1,a non-work trip,high education,1,car is available for this trip,2,4,1,2,1,4,poe_gpt54_nano,POT0032,4,semantic_arm,1,concise,0,0.3770098799105983,0.0706894810614074,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.25,0.0,0.5,0.0,0.5,0.0,0.0,0.0
PO0033_R1,28420388,0.2545934244605354,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,5,5,3,1,0,a work trip,high education,1,car is available for this trip,2,2,2,2,2,2,poe_gpt54_nano,POT0033,1,neutral_arm,0,naturalistic,1,0.3567047065332346,0.2780589091836012,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.6875,0.0,0.5,0.0,0.46875,0.0,0.03125,0.0
PO0033_R2,28420388,0.2545934244605354,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,5,5,3,1,0,a work trip,high education,1,car is available for this trip,2,2,2,2,2,2,poe_gpt54_nano,POT0033,2,neutral_arm,0,naturalistic,1,0.3567047065332346,0.2780589091836012,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.9375,0.0,0.5,0.0,0.46875,0.0,0.03125,0.0
PO0033_R3,28420388,0.2545934244605354,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,5,5,3,1,0,a work trip,high education,1,car is available for this trip,2,2,2,2,2,2,poe_gpt54_nano,POT0033,3,neutral_arm,0,naturalistic,1,0.3567047065332346,0.2780589091836012,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.9375,0.0,0.5,0.0625,0.4375,0.0,0.0,0.0
PO0033_R4,28420388,0.2545934244605354,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,5,5,3,1,0,a work trip,high education,1,car is available for this trip,2,2,2,2,2,2,poe_gpt54_nano,POT0033,4,neutral_arm,0,naturalistic,1,0.3567047065332346,0.2780589091836012,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.875,0.0,0.5,0.0,0.5,0.0,0.0,0.0
PO0034_R1,44630671,0.3735873657560173,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,3,2,4,2,1,0,a work trip,high education,1,car is available for this trip,1,4,1,1,3,1,poe_gpt54_nano,POT0034,1,neutral_arm,0,naturalistic,1,0.5171370306818357,0.2258603674353677,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.5,3.6875,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
PO0034_R2,44630671,0.3735873657560173,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,3,2,4,2,1,0,a work trip,high education,1,car is available for this trip,1,4,1,1,3,1,poe_gpt54_nano,POT0034,2,neutral_arm,0,naturalistic,1,0.5171370306818357,0.2258603674353677,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,0.5,0.5,2.9375,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
PO0034_R3,44630671,0.3735873657560173,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,3,2,4,2,1,0,a work trip,high education,1,car is available for this trip,1,4,1,1,3,1,poe_gpt54_nano,POT0034,3,neutral_arm,0,naturalistic,1,0.5171370306818357,0.2258603674353677,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.5,3.6875,0.0625,0.5,0.0,0.46875,0.0,0.03125,0.0
PO0034_R4,44630671,0.3735873657560173,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,3,2,4,2,1,0,a work trip,high education,1,car is available for this trip,1,4,1,1,3,1,poe_gpt54_nano,POT0034,4,neutral_arm,0,naturalistic,1,0.5171370306818357,0.2258603674353677,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.5,3.625,0.0625,0.5,0.0,0.40625,0.0,0.09375,0.0
PO0035_R1,19650072,0.954424398357919,52,male,52 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,1,0,0,2,4,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,1,5,2,2,poe_gpt54_nano,POT0035,1,semantic_arm,1,naturalistic,1,0.5711075915825221,0.1722699305454464,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.4375,0.0,0.5,0.0,0.5,0.0,0.0,0.0
PO0035_R2,19650072,0.954424398357919,52,male,52 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,1,0,0,2,4,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,1,5,2,2,poe_gpt54_nano,POT0035,2,semantic_arm,1,naturalistic,1,0.5711075915825221,0.1722699305454464,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0625,0.0,0.5,0.0,0.5,0.0,0.0,0.0
PO0035_R3,19650072,0.954424398357919,52,male,52 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,1,0,0,2,4,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,1,5,2,2,poe_gpt54_nano,POT0035,3,semantic_arm,1,naturalistic,1,0.5711075915825221,0.1722699305454464,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.25,0.0,0.5,0.0,0.5,0.0,0.0,0.0
PO0035_R4,19650072,0.954424398357919,52,male,52 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,1,0,0,2,4,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,1,5,2,2,poe_gpt54_nano,POT0035,4,semantic_arm,1,naturalistic,1,0.5711075915825221,0.1722699305454464,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.3125,0.0,0.5,0.0,0.5,0.0,0.0,0.0
PO0036_R1,30860176,0.8584724543995766,-1,female,30 or younger,5000,around CHF 5000 per month,0,1,0,0,0,1,5.0,0,0,0,1,3,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,4,3,2,3,poe_gpt54_nano,POT0036,1,semantic_arm,1,concise,0,0.411425057416338,0.2923922406202056,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.5625,0.03125,0.5,0.125,0.375,0.0,0.0,0.0
PO0036_R2,30860176,0.8584724543995766,-1,female,30 or younger,5000,around CHF 5000 per month,0,1,0,0,0,1,5.0,0,0,0,1,3,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,4,3,2,3,poe_gpt54_nano,POT0036,2,semantic_arm,1,concise,0,0.411425057416338,0.2923922406202056,16,6,2,2,2,2,2,0,16,0.0,0.0,0.5,1.0,0.0,3.75,0.03125,0.4375,0.09375,0.40625,0.03125,0.03125,0.0
PO0036_R3,30860176,0.8584724543995766,-1,female,30 or younger,5000,around CHF 5000 per month,0,1,0,0,0,1,5.0,0,0,0,1,3,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,4,3,2,3,poe_gpt54_nano,POT0036,3,semantic_arm,1,concise,0,0.411425057416338,0.2923922406202056,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.75,0.03125,0.5,0.03125,0.46875,0.0,0.0,0.0
PO0036_R4,30860176,0.8584724543995766,-1,female,30 or younger,5000,around CHF 5000 per month,0,1,0,0,0,1,5.0,0,0,0,1,3,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,4,3,2,3,poe_gpt54_nano,POT0036,4,semantic_arm,1,concise,0,0.411425057416338,0.2923922406202056,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.6875,0.03125,0.5,0.0625,0.40625,0.0,0.03125,0.0
PO0037_R1,30330565,0.5414274486172608,37,female,37 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,0,5,4,2,0,1,a non-work trip,high education,1,car is available for this trip,5,5,1,5,1,4,poe_gpt54_nano,POT0037,1,neutral_arm,0,concise,0,0.4895603786979843,0.2301244422420216,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.75,0.0833333333333333,0.5,0.0,0.46875,0.0,0.03125,0.0
PO0037_R2,30330565,0.5414274486172608,37,female,37 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,0,5,4,2,0,1,a non-work trip,high education,1,car is available for this trip,5,5,1,5,1,4,poe_gpt54_nano,POT0037,2,neutral_arm,0,concise,0,0.4895603786979843,0.2301244422420216,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.5625,0.0833333333333333,0.4375,0.0625,0.5,0.0,0.0,0.0
PO0037_R3,30330565,0.5414274486172608,37,female,37 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,0,5,4,2,0,1,a non-work trip,high education,1,car is available for this trip,5,5,1,5,1,4,poe_gpt54_nano,POT0037,3,neutral_arm,0,concise,0,0.4895603786979843,0.2301244422420216,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.6875,0.0833333333333333,0.4375,0.0625,0.5,0.0,0.0,0.0
PO0037_R4,30330565,0.5414274486172608,37,female,37 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,0,5,4,2,0,1,a non-work trip,high education,1,car is available for this trip,5,5,1,5,1,4,poe_gpt54_nano,POT0037,4,neutral_arm,0,concise,0,0.4895603786979843,0.2301244422420216,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,3.5,0.0833333333333333,0.4375,0.03125,0.46875,0.03125,0.03125,0.0
PO0038_R1,54260567,0.2545934244605354,47,male,47 years old,9035,around CHF 9035 per month,1,0,0,1,0,0,9.035,1,0,0,3,3,2,0,0,1,a non-work trip,high education,1,car is available for this trip,2,2,2,2,4,2,poe_gpt54_nano,POT0038,1,semantic_arm,1,naturalistic,1,0.4357918128843359,0.1686602438478647,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.4375,0.1458333333333333,0.5,0.0,0.4375,0.0,0.0625,0.0
PO0038_R2,54260567,0.2545934244605354,47,male,47 years old,9035,around CHF 9035 per month,1,0,0,1,0,0,9.035,1,0,0,3,3,2,0,0,1,a non-work trip,high education,1,car is available for this trip,2,2,2,2,4,2,poe_gpt54_nano,POT0038,2,semantic_arm,1,naturalistic,1,0.4357918128843359,0.1686602438478647,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.5625,0.1458333333333333,0.5,0.0,0.5,0.0,0.0,0.0
PO0038_R3,54260567,0.2545934244605354,47,male,47 years old,9035,around CHF 9035 per month,1,0,0,1,0,0,9.035,1,0,0,3,3,2,0,0,1,a non-work trip,high education,1,car is available for this trip,2,2,2,2,4,2,poe_gpt54_nano,POT0038,3,semantic_arm,1,naturalistic,1,0.4357918128843359,0.1686602438478647,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.4375,0.1458333333333333,0.5,0.0,0.5,0.0,0.0,0.0
PO0038_R4,54260567,0.2545934244605354,47,male,47 years old,9035,around CHF 9035 per month,1,0,0,1,0,0,9.035,1,0,0,3,3,2,0,0,1,a non-work trip,high education,1,car is available for this trip,2,2,2,2,4,2,poe_gpt54_nano,POT0038,4,semantic_arm,1,naturalistic,1,0.4357918128843359,0.1686602438478647,16,6,2,2,2,2,2,0,16,0.5,0.5,0.0,1.0,0.0,2.875,0.1458333333333333,0.5,0.0,0.46875,0.0,0.03125,0.0
PO0039_R1,90300012,0.954424398357919,57,male,57 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,1,0,2,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,3,3,6,4,poe_gpt54_nano,POT0039,1,neutral_arm,0,concise,0,0.5938339196122839,0.1596411315449168,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.75,0.0729166666666666,0.5,0.0,0.5,0.0,0.0,0.0
PO0039_R2,90300012,0.954424398357919,57,male,57 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,1,0,2,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,3,3,6,4,poe_gpt54_nano,POT0039,2,neutral_arm,0,concise,0,0.5938339196122839,0.1596411315449168,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.0625,0.0729166666666666,0.5,0.0,0.5,0.0,0.0,0.0
PO0039_R3,90300012,0.954424398357919,57,male,57 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,1,0,2,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,3,3,6,4,poe_gpt54_nano,POT0039,3,neutral_arm,0,concise,0,0.5938339196122839,0.1596411315449168,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.375,0.0729166666666666,0.5,0.0625,0.4375,0.0,0.0,0.0
PO0039_R4,90300012,0.954424398357919,57,male,57 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,1,0,2,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,3,3,6,4,poe_gpt54_nano,POT0039,4,neutral_arm,0,concise,0,0.5938339196122839,0.1596411315449168,16,6,2,2,2,2,2,0,16,0.0,0.0,0.5,1.0,0.0,3.4375,0.0729166666666666,0.5,0.03125,0.46875,0.0,0.0,0.0
PO0040_R1,42270631,0.2545934244605354,56,male,56 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,6,3,0,0,1,a non-work trip,high education,1,car is available for this trip,4,6,3,3,1,2,poe_gpt54_nano,POT0040,1,semantic_arm,1,naturalistic,1,0.6931588069643864,0.216405622603483,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.3125,0.03125,0.5,0.0,0.5,0.0,0.0,0.0
PO0040_R2,42270631,0.2545934244605354,56,male,56 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,6,3,0,0,1,a non-work trip,high education,1,car is available for this trip,4,6,3,3,1,2,poe_gpt54_nano,POT0040,2,semantic_arm,1,naturalistic,1,0.6931588069643864,0.216405622603483,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.8125,0.03125,0.5,0.0,0.5,0.0,0.0,0.0
PO0040_R3,42270631,0.2545934244605354,56,male,56 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,6,3,0,0,1,a non-work trip,high education,1,car is available for this trip,4,6,3,3,1,2,poe_gpt54_nano,POT0040,3,semantic_arm,1,naturalistic,1,0.6931588069643864,0.216405622603483,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0,0.03125,0.5,0.0,0.5,0.0,0.0,0.0
PO0040_R4,42270631,0.2545934244605354,56,male,56 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,6,3,0,0,1,a non-work trip,high education,1,car is available for this trip,4,6,3,3,1,2,poe_gpt54_nano,POT0040,4,semantic_arm,1,naturalistic,1,0.6931588069643864,0.216405622603483,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.5,3.8125,0.03125,0.5,0.0,0.375,0.0,0.125,0.0
PO0041_R1,50270631,0.2933964559183305,65,male,65 or older,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,1,2,0,1,0,a work trip,high education,1,car is available for this trip,5,5,2,4,1,4,poe_gpt54_nano,POT0041,1,neutral_arm,0,naturalistic,1,0.3979176711951774,0.1567427651313405,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.75,0.125,0.5,0.0,0.5,0.0,0.0,0.0
PO0041_R2,50270631,0.2933964559183305,65,male,65 or older,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,1,2,0,1,0,a work trip,high education,1,car is available for this trip,5,5,2,4,1,4,poe_gpt54_nano,POT0041,2,neutral_arm,0,naturalistic,1,0.3979176711951774,0.1567427651313405,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.1875,0.125,0.5,0.0,0.5,0.0,0.0,0.0
PO0041_R3,50270631,0.2933964559183305,65,male,65 or older,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,1,2,0,1,0,a work trip,high education,1,car is available for this trip,5,5,2,4,1,4,poe_gpt54_nano,POT0041,3,neutral_arm,0,naturalistic,1,0.3979176711951774,0.1567427651313405,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,3.0625,0.125,0.5,0.0,0.5,0.0,0.0,0.0
PO0041_R4,50270631,0.2933964559183305,65,male,65 or older,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,1,2,0,1,0,a work trip,high education,1,car is available for this trip,5,5,2,4,1,4,poe_gpt54_nano,POT0041,4,neutral_arm,0,naturalistic,1,0.3979176711951774,0.1567427651313405,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.375,0.125,0.5,0.0,0.5,0.0,0.0,0.0
PO0042_R1,32710161,0.8584724543995766,51,female,51 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,6,2,5,2,2,poe_gpt54_nano,POT0042,1,neutral_arm,0,naturalistic,1,0.5109753321515225,0.2622768284178848,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,2.9375,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
PO0042_R2,32710161,0.8584724543995766,51,female,51 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,6,2,5,2,2,poe_gpt54_nano,POT0042,2,neutral_arm,0,naturalistic,1,0.5109753321515225,0.2622768284178848,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,2.9375,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
PO0042_R3,32710161,0.8584724543995766,51,female,51 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,6,2,5,2,2,poe_gpt54_nano,POT0042,3,neutral_arm,0,naturalistic,1,0.5109753321515225,0.2622768284178848,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.4375,0.0625,0.5,0.09375,0.40625,0.0,0.0,0.0
PO0042_R4,32710161,0.8584724543995766,51,female,51 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,6,2,5,2,2,poe_gpt54_nano,POT0042,4,neutral_arm,0,naturalistic,1,0.5109753321515225,0.2622768284178848,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.0,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
PO0043_R1,10360113,0.954424398357919,53,male,53 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,0,0,1,3,3,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,2,3,2,2,poe_gpt54_nano,POT0043,1,semantic_arm,1,naturalistic,1,0.5580281945248222,0.0975443875623393,16,6,2,2,2,2,2,0,16,0.5,0.0,0.0,1.0,0.0,4.125,0.03125,0.5,0.0,0.5,0.0,0.0,0.0
