experiment_name,respondent_id,persona_id,subsample,block_id,task_id,task_index_within_subsample,task_in_block,presented_task_position,choice_label,chosen_alternative_id,chosen_alternative_name,choice_code,is_valid_choice,female,gender_text,age_band,age_years,income_band,metropolis,city_type_text,household_cars,accessible_bikes,pt_pass,pt_pass_text,maas_subscription,maas_text,assigned_block_id
20260327_public_materials_pooled_7alts_biogeme_v7,707,P0707,MD,7,MD_B07_T01,37,1,2,D,private_car,Private Car,4,1,1,female,60_67,63,4000_plus_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,707,P0707,MD,7,MD_B07_T04,40,4,3,D,private_car,Private Car,4,1,1,female,60_67,63,4000_plus_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,707,P0707,MD,7,MD_B07_T03,39,3,4,D,private_car,Private Car,4,1,1,female,60_67,63,4000_plus_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,707,P0707,MD,7,MD_B07_T05,41,5,5,D,private_car,Private Car,4,1,1,female,60_67,63,4000_plus_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,707,P0707,MD,7,MD_B07_T06,42,6,6,D,private_car,Private Car,4,1,1,female,60_67,63,4000_plus_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,708,P0708,MD,3,MD_B03_T02,14,2,1,D,private_car,Private Car,4,1,1,female,30_39,33,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,708,P0708,MD,3,MD_B03_T03,15,3,2,D,private_car,Private Car,4,1,1,female,30_39,33,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,708,P0708,MD,3,MD_B03_T06,18,6,3,D,private_car,Private Car,4,1,1,female,30_39,33,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,708,P0708,MD,3,MD_B03_T04,16,4,4,D,private_car,Private Car,4,1,1,female,30_39,33,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,708,P0708,MD,3,MD_B03_T05,17,5,5,D,private_car,Private Car,4,1,1,female,30_39,33,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,708,P0708,MD,3,MD_B03_T01,13,1,6,D,private_car,Private Car,4,1,1,female,30_39,33,2000_3999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,709,P0709,MD,1,MD_B01_T05,5,5,1,D,private_car,Private Car,4,1,1,female,68_plus,74,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,709,P0709,MD,1,MD_B01_T03,3,3,2,D,private_car,Private Car,4,1,1,female,68_plus,74,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,709,P0709,MD,1,MD_B01_T02,2,2,3,D,private_car,Private Car,4,1,1,female,68_plus,74,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,709,P0709,MD,1,MD_B01_T06,6,6,4,D,private_car,Private Car,4,1,1,female,68_plus,74,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,709,P0709,MD,1,MD_B01_T04,4,4,5,D,private_car,Private Car,4,1,1,female,68_plus,74,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,709,P0709,MD,1,MD_B01_T01,1,1,6,D,private_car,Private Car,4,1,1,female,68_plus,74,500_1999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,710,P0710,MD,2,MD_B02_T01,7,1,1,D,private_car,Private Car,4,1,1,female,68_plus,76,2000_3999_eur,1,metropolis,2,4,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,710,P0710,MD,2,MD_B02_T03,9,3,2,D,private_car,Private Car,4,1,1,female,68_plus,76,2000_3999_eur,1,metropolis,2,4,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,710,P0710,MD,2,MD_B02_T04,10,4,3,D,private_car,Private Car,4,1,1,female,68_plus,76,2000_3999_eur,1,metropolis,2,4,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,710,P0710,MD,2,MD_B02_T05,11,5,4,D,private_car,Private Car,4,1,1,female,68_plus,76,2000_3999_eur,1,metropolis,2,4,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,710,P0710,MD,2,MD_B02_T06,12,6,5,D,private_car,Private Car,4,1,1,female,68_plus,76,2000_3999_eur,1,metropolis,2,4,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,710,P0710,MD,2,MD_B02_T02,8,2,6,D,private_car,Private Car,4,1,1,female,68_plus,76,2000_3999_eur,1,metropolis,2,4,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,711,P0711,MD,5,MD_B05_T02,26,2,1,D,private_car,Private Car,4,1,0,male,40_49,48,4000_plus_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,711,P0711,MD,5,MD_B05_T03,27,3,2,D,private_car,Private Car,4,1,0,male,40_49,48,4000_plus_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,711,P0711,MD,5,MD_B05_T01,25,1,3,D,private_car,Private Car,4,1,0,male,40_49,48,4000_plus_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,711,P0711,MD,5,MD_B05_T06,30,6,4,D,private_car,Private Car,4,1,0,male,40_49,48,4000_plus_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,711,P0711,MD,5,MD_B05_T04,28,4,5,D,private_car,Private Car,4,1,0,male,40_49,48,4000_plus_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,711,P0711,MD,5,MD_B05_T05,29,5,6,D,private_car,Private Car,4,1,0,male,40_49,48,4000_plus_eur,1,metropolis,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,5
20260327_public_materials_pooled_7alts_biogeme_v7,712,P0712,SD,3,SD_B03_T03,15,3,1,B,bikesharing,Bike Sharing,2,1,0,male,50_59,55,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,712,P0712,SD,3,SD_B03_T01,13,1,2,B,bikesharing,Bike Sharing,2,1,0,male,50_59,55,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,712,P0712,SD,3,SD_B03_T02,14,2,3,B,bikesharing,Bike Sharing,2,1,0,male,50_59,55,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,712,P0712,SD,3,SD_B03_T05,17,5,4,B,bikesharing,Bike Sharing,2,1,0,male,50_59,55,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,712,P0712,SD,3,SD_B03_T06,18,6,5,B,bikesharing,Bike Sharing,2,1,0,male,50_59,55,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,712,P0712,SD,3,SD_B03_T04,16,4,6,B,bikesharing,Bike Sharing,2,1,0,male,50_59,55,500_1999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,713,P0713,MD,7,MD_B07_T06,42,6,1,D,private_car,Private Car,4,1,1,female,68_plus,74,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,713,P0713,MD,7,MD_B07_T02,38,2,2,D,private_car,Private Car,4,1,1,female,68_plus,74,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,713,P0713,MD,7,MD_B07_T03,39,3,3,D,private_car,Private Car,4,1,1,female,68_plus,74,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,713,P0713,MD,7,MD_B07_T04,40,4,4,D,private_car,Private Car,4,1,1,female,68_plus,74,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,713,P0713,MD,7,MD_B07_T01,37,1,5,D,private_car,Private Car,4,1,1,female,68_plus,74,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,713,P0713,MD,7,MD_B07_T05,41,5,6,D,private_car,Private Car,4,1,1,female,68_plus,74,2000_3999_eur,1,metropolis,3,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,7
20260327_public_materials_pooled_7alts_biogeme_v7,714,P0714,SD,1,SD_B01_T05,5,5,1,B,bikesharing,Bike Sharing,2,1,1,female,30_39,32,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,714,P0714,SD,1,SD_B01_T06,6,6,2,B,bikesharing,Bike Sharing,2,1,1,female,30_39,32,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,714,P0714,SD,1,SD_B01_T02,2,2,3,C,walking,Walking,3,1,1,female,30_39,32,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,714,P0714,SD,1,SD_B01_T01,1,1,4,B,bikesharing,Bike Sharing,2,1,1,female,30_39,32,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,714,P0714,SD,1,SD_B01_T03,3,3,5,B,bikesharing,Bike Sharing,2,1,1,female,30_39,32,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,714,P0714,SD,1,SD_B01_T04,4,4,6,B,bikesharing,Bike Sharing,2,1,1,female,30_39,32,500_1999_eur,1,metropolis,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,715,P0715,MD,2,MD_B02_T03,9,3,1,D,private_car,Private Car,4,1,0,male,40_49,44,500_1999_eur,0,large city,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,715,P0715,MD,2,MD_B02_T01,7,1,2,D,private_car,Private Car,4,1,0,male,40_49,44,500_1999_eur,0,large city,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,715,P0715,MD,2,MD_B02_T02,8,2,3,D,private_car,Private Car,4,1,0,male,40_49,44,500_1999_eur,0,large city,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,715,P0715,MD,2,MD_B02_T06,12,6,4,D,private_car,Private Car,4,1,0,male,40_49,44,500_1999_eur,0,large city,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,715,P0715,MD,2,MD_B02_T05,11,5,5,D,private_car,Private Car,4,1,0,male,40_49,44,500_1999_eur,0,large city,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,715,P0715,MD,2,MD_B02_T04,10,4,6,D,private_car,Private Car,4,1,0,male,40_49,44,500_1999_eur,0,large city,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,716,P0716,SD,1,SD_B01_T05,5,5,1,B,bikesharing,Bike Sharing,2,1,1,female,68_plus,74,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,716,P0716,SD,1,SD_B01_T01,1,1,2,B,bikesharing,Bike Sharing,2,1,1,female,68_plus,74,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,716,P0716,SD,1,SD_B01_T06,6,6,3,B,bikesharing,Bike Sharing,2,1,1,female,68_plus,74,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,716,P0716,SD,1,SD_B01_T04,4,4,4,D,private_car,Private Car,4,1,1,female,68_plus,74,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,716,P0716,SD,1,SD_B01_T03,3,3,5,B,bikesharing,Bike Sharing,2,1,1,female,68_plus,74,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,716,P0716,SD,1,SD_B01_T02,2,2,6,B,bikesharing,Bike Sharing,2,1,1,female,68_plus,74,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription,1
20260327_public_materials_pooled_7alts_biogeme_v7,717,P0717,MD,6,MD_B06_T01,31,1,1,D,private_car,Private Car,4,1,1,female,60_67,61,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,717,P0717,MD,6,MD_B06_T04,34,4,2,D,private_car,Private Car,4,1,1,female,60_67,61,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,717,P0717,MD,6,MD_B06_T03,33,3,3,D,private_car,Private Car,4,1,1,female,60_67,61,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,717,P0717,MD,6,MD_B06_T02,32,2,4,D,private_car,Private Car,4,1,1,female,60_67,61,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,717,P0717,MD,6,MD_B06_T05,35,5,5,D,private_car,Private Car,4,1,1,female,60_67,61,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,717,P0717,MD,6,MD_B06_T06,36,6,6,D,private_car,Private Car,4,1,1,female,60_67,61,500_1999_eur,0,large city,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,718,P0718,SD,6,SD_B06_T02,32,2,1,A,e_scooter,E-Scooter Sharing,1,1,1,female,18_29,20,500_1999_eur,0,large city,1,3,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,718,P0718,SD,6,SD_B06_T05,35,5,2,A,e_scooter,E-Scooter Sharing,1,1,1,female,18_29,20,500_1999_eur,0,large city,1,3,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,718,P0718,SD,6,SD_B06_T04,34,4,3,A,e_scooter,E-Scooter Sharing,1,1,1,female,18_29,20,500_1999_eur,0,large city,1,3,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,718,P0718,SD,6,SD_B06_T01,31,1,4,A,e_scooter,E-Scooter Sharing,1,1,1,female,18_29,20,500_1999_eur,0,large city,1,3,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,718,P0718,SD,6,SD_B06_T06,36,6,5,A,e_scooter,E-Scooter Sharing,1,1,1,female,18_29,20,500_1999_eur,0,large city,1,3,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,718,P0718,SD,6,SD_B06_T03,33,3,6,A,e_scooter,E-Scooter Sharing,1,1,1,female,18_29,20,500_1999_eur,0,large city,1,3,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,719,P0719,MD,2,MD_B02_T06,12,6,1,D,private_car,Private Car,4,1,0,male,50_59,58,4000_plus_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,719,P0719,MD,2,MD_B02_T03,9,3,2,D,private_car,Private Car,4,1,0,male,50_59,58,4000_plus_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,719,P0719,MD,2,MD_B02_T01,7,1,3,D,private_car,Private Car,4,1,0,male,50_59,58,4000_plus_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,719,P0719,MD,2,MD_B02_T04,10,4,4,D,private_car,Private Car,4,1,0,male,50_59,58,4000_plus_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,719,P0719,MD,2,MD_B02_T02,8,2,5,D,private_car,Private Car,4,1,0,male,50_59,58,4000_plus_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,719,P0719,MD,2,MD_B02_T05,11,5,6,D,private_car,Private Car,4,1,0,male,50_59,58,4000_plus_eur,0,large city,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,720,P0720,SD,3,SD_B03_T04,16,4,1,B,bikesharing,Bike Sharing,2,1,1,female,50_59,51,2000_3999_eur,1,metropolis,1,0,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,720,P0720,SD,3,SD_B03_T05,17,5,2,B,bikesharing,Bike Sharing,2,1,1,female,50_59,51,2000_3999_eur,1,metropolis,1,0,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,720,P0720,SD,3,SD_B03_T02,14,2,3,A,e_scooter,E-Scooter Sharing,1,1,1,female,50_59,51,2000_3999_eur,1,metropolis,1,0,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,720,P0720,SD,3,SD_B03_T03,15,3,4,B,bikesharing,Bike Sharing,2,1,1,female,50_59,51,2000_3999_eur,1,metropolis,1,0,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,720,P0720,SD,3,SD_B03_T01,13,1,5,B,bikesharing,Bike Sharing,2,1,1,female,50_59,51,2000_3999_eur,1,metropolis,1,0,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,720,P0720,SD,3,SD_B03_T06,18,6,6,A,e_scooter,E-Scooter Sharing,1,1,1,female,50_59,51,2000_3999_eur,1,metropolis,1,0,1,holds a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,721,P0721,MD,3,MD_B03_T03,15,3,1,D,private_car,Private Car,4,1,0,male,40_49,42,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,721,P0721,MD,3,MD_B03_T01,13,1,2,D,private_car,Private Car,4,1,0,male,40_49,42,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,721,P0721,MD,3,MD_B03_T02,14,2,3,D,private_car,Private Car,4,1,0,male,40_49,42,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,721,P0721,MD,3,MD_B03_T06,18,6,4,D,private_car,Private Car,4,1,0,male,40_49,42,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,721,P0721,MD,3,MD_B03_T04,16,4,5,D,private_car,Private Car,4,1,0,male,40_49,42,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,721,P0721,MD,3,MD_B03_T05,17,5,6,D,private_car,Private Car,4,1,0,male,40_49,42,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,722,P0722,MD,8,MD_B08_T03,45,3,1,D,private_car,Private Car,4,1,1,female,30_39,39,2000_3999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,722,P0722,MD,8,MD_B08_T01,43,1,2,D,private_car,Private Car,4,1,1,female,30_39,39,2000_3999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,722,P0722,MD,8,MD_B08_T05,47,5,3,D,private_car,Private Car,4,1,1,female,30_39,39,2000_3999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,722,P0722,MD,8,MD_B08_T04,46,4,4,D,private_car,Private Car,4,1,1,female,30_39,39,2000_3999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,722,P0722,MD,8,MD_B08_T02,44,2,5,D,private_car,Private Car,4,1,1,female,30_39,39,2000_3999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,722,P0722,MD,8,MD_B08_T06,48,6,6,D,private_car,Private Car,4,1,1,female,30_39,39,2000_3999_eur,0,large city,0,0,1,holds a public transport pass,0,does not have a MaaS subscription,8
20260327_public_materials_pooled_7alts_biogeme_v7,723,P0723,SD,6,SD_B06_T01,31,1,1,B,bikesharing,Bike Sharing,2,1,1,female,50_59,57,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,723,P0723,SD,6,SD_B06_T03,33,3,2,A,e_scooter,E-Scooter Sharing,1,1,1,female,50_59,57,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,723,P0723,SD,6,SD_B06_T02,32,2,3,B,bikesharing,Bike Sharing,2,1,1,female,50_59,57,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,723,P0723,SD,6,SD_B06_T06,36,6,4,B,bikesharing,Bike Sharing,2,1,1,female,50_59,57,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,723,P0723,SD,6,SD_B06_T04,34,4,5,B,bikesharing,Bike Sharing,2,1,1,female,50_59,57,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,723,P0723,SD,6,SD_B06_T05,35,5,6,B,bikesharing,Bike Sharing,2,1,1,female,50_59,57,2000_3999_eur,1,metropolis,0,5,1,holds a public transport pass,0,does not have a MaaS subscription,6
20260327_public_materials_pooled_7alts_biogeme_v7,724,P0724,MD,3,MD_B03_T05,17,5,1,C,public_transport,Public Transport,7,1,1,female,68_plus,80,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,724,P0724,MD,3,MD_B03_T02,14,2,2,D,private_car,Private Car,4,1,1,female,68_plus,80,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,724,P0724,MD,3,MD_B03_T06,18,6,3,D,private_car,Private Car,4,1,1,female,68_plus,80,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,724,P0724,MD,3,MD_B03_T01,13,1,4,D,private_car,Private Car,4,1,1,female,68_plus,80,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,724,P0724,MD,3,MD_B03_T03,15,3,5,D,private_car,Private Car,4,1,1,female,68_plus,80,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,724,P0724,MD,3,MD_B03_T04,16,4,6,D,private_car,Private Car,4,1,1,female,68_plus,80,2000_3999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription,3
20260327_public_materials_pooled_7alts_biogeme_v7,725,P0725,MD,2,MD_B02_T03,9,3,1,D,private_car,Private Car,4,1,1,female,30_39,39,4000_plus_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,725,P0725,MD,2,MD_B02_T01,7,1,2,D,private_car,Private Car,4,1,1,female,30_39,39,4000_plus_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription,2
20260327_public_materials_pooled_7alts_biogeme_v7,725,P0725,MD,2,MD_B02_T04,10,4,3,D,private_car,Private Car,4,1,1,female,30_39,39,4000_plus_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription,2
