ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight,normalized_weight,respondent_id,human_id,CAR_AVAILABLE,PT_AVAILABLE,SLOW_AVAILABLE,ScaledIncome,TimePT_non_wait,TimePT_non_wait_scaled,TimePT_scaled,TimeCar_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,high_education,low_education,top_manager,employees,artisans,age_30_less,car_oriented_parents,city_center_as_kid,childSuburb,work_trip,other_trip,sex_text,age_text,income_text,education_text,trip_purpose_text,car_availability_text
54261627,9,3,115,35,26,11.2,2.24,32,2,0,1,0,2,0,1,2,1,1,2,0,1,1,4.0,31,4,1,1947,1,2,1,3,7000,4,1,2,2,2,2,1,5.6,3.21,4,3,4,2,3,5,4,6,4,5,4,1,4,2,4,6,2,2,4,2,4,3,3,1,5,4,4,1,5,4,2,2,4,2,4,4,3,1,4,5,2,2,4,4,6,2,2,4,2,4,4,4,4,2,3,7,1,2,4,2,3,2,2,2,2,3,6,22.0,1,54,5,21,6,63,0.000109132,0.2960937410777467,H0625,54261627,1,1,1,7.0,89,0.445,0.575,0.16,0.43333333333333335,0.5599999999999999,0.321,4.4,0,0,0,0,0,0,0,0,1,0,1,male,63 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
54420363,1,7,234,50,36,63.0,14.64,110,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,3,1,1,5.0,6,4,1,1955,1,3,1,1,7000,6,2,2,1,2,2,1,0.0,20.98,2,4,2,2,2,2,4,2,4,5,1,2,4,3,3,3,4,1,2,2,3,2,2,2,1,4,3,2,4,4,2,3,3,2,3,2,3,2,2,4,2,3,3,3,3,3,2,4,3,2,3,3,4,2,1,2,2,2,4,4,4,2,3,2,2,4,6,143.0,0,148,2,86,6,55,0.000109132,0.2960937410777467,H0626,54420363,1,1,1,7.0,198,0.99,1.17,0.55,0.6,0.0,2.098,28.6,1,0,1,0,0,0,1,0,1,1,0,male,55 years old,around CHF 7000 per month,high education,a work trip,car is available for this trip
54420437,10,0,42,20,0,7.6,1.43,21,1,0,1,1,2,0,1,1,1,1,-1,0,2,2,3.5,5,4,1,1959,1,1,1,6,7000,3,2,2,1,2,2,1,0.0,2.05,4,5,2,2,3,4,5,3,4,3,4,5,5,2,2,3,3,2,5,2,4,4,2,2,1,4,3,3,4,4,1,3,2,2,2,4,4,1,1,5,4,2,2,3,5,1,2,5,1,3,2,5,5,4,3,2,2,2,4,4,5,2,1,2,2,1,6,10.5,0,22,4,1,6,51,0.000409116,1.1100015300256885,H0627,54420437,1,1,1,7.0,42,0.21,0.21,0.105,0.0,0.0,0.205,2.1,0,1,0,1,0,0,0,0,0,0,1,male,51 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
54420441,1,2,87,42,6,10.2,1.71,20,2,0,1,0,3,0,2,2,1,1,2,0,1,1,6.0,20,6,1,1951,1,7,1,6,15000,3,1,2,2,2,2,1,5.1,2.45,6,4,6,3,3,5,5,6,6,3,6,2,4,3,4,6,6,1,4,3,4,4,4,2,3,6,3,3,4,3,2,6,6,4,4,3,3,2,2,5,3,3,4,4,3,3,3,3,3,3,3,3,3,3,1,2,2,2,4,4,4,2,2,2,2,4,6,16.5,1,39,4,30,6,59,0.000409116,1.1100015300256885,H0628,54420441,1,1,1,15.0,81,0.405,0.435,0.1,0.1,0.51,0.24500000000000002,3.3,0,1,0,1,0,0,0,0,1,1,0,male,59 years old,around CHF 15000 per month,not high education,a work trip,car is available for this trip
54420585,1,0,65,20,0,16.8,2.27,32,4,2,1,1,4,2,1,1,1,1,2,0,1,1,5.0,2,3,1,1965,1,3,1,6,5000,3,1,2,2,2,2,1,8.4,3.25,2,3,3,2,4,5,5,3,3,4,4,4,4,2,4,2,2,4,4,2,4,4,4,2,4,4,4,4,3,2,2,2,3,4,5,5,4,1,2,4,2,3,4,5,3,3,4,5,2,2,3,4,4,4,1,2,2,2,4,4,5,2,1,3,3,4,6,23.0,0,45,4,52,6,45,0.000409116,1.1100015300256885,H0629,54420585,1,1,1,5.0,65,0.325,0.325,0.16,0.0,0.8400000000000001,0.325,4.6,0,1,0,1,0,0,0,0,0,1,0,male,45 years old,around CHF 5000 per month,not high education,a work trip,car is available for this trip
54420606,1,6,185,40,19,80.8,19.11,135,3,1,1,0,3,1,1,1,1,1,2,0,1,1,6.5,1,5,1,1972,1,3,1,3,9000,4,2,2,2,2,1,1,80.8,27.38,4,5,1,2,4,5,5,3,4,6,4,2,4,2,4,1,4,4,4,2,4,2,1,1,5,5,4,2,4,4,2,3,3,4,5,2,3,3,3,2,2,3,4,4,5,3,3,3,2,2,2,4,4,4,1,2,2,2,4,4,3,2,3,2,2,4,6,208.0,0,126,5,167,6,38,0.000258025,0.7000658609902283,H0630,54420606,1,1,1,9.0,166,0.83,0.925,0.675,0.31666666666666665,8.08,2.738,41.6,0,0,0,0,0,0,1,0,1,1,0,male,38 years old,around CHF 9000 per month,not high education,a work trip,car is available for this trip
54420653,4,0,29,27,0,0.0,0.28,4,4,-1,1,-1,6,2,2,2,1,1,-1,-1,1,1,6.0,15,6,2,1964,1,3,2,6,15000,3,1,2,2,2,2,1,2.2,0.4,5,2,1,1,5,5,5,2,3,5,4,4,4,1,5,1,4,1,4,2,5,5,3,4,4,4,2,5,4,5,5,3,5,2,5,4,2,1,1,5,4,1,5,3,3,4,2,4,3,3,3,4,4,4,3,2,2,2,4,4,5,2,3,2,2,3,6,1.6,2,2,4,60,6,46,0.000367986,0.9984088205497536,H0631,54420653,1,1,1,15.0,29,0.145,0.145,0.02,0.0,0.22000000000000003,0.04,0.32,0,1,0,1,0,0,1,0,0,0,1,female,46 years old,around CHF 15000 per month,not high education,a non-work trip,car is available for this trip
54420653,4,0,31,30,0,0.0,1.03,15,4,-1,1,-1,6,2,2,2,1,1,-1,-1,1,1,6.0,15,6,2,1964,1,3,2,6,15000,3,1,2,2,2,2,1,2.2,1.48,5,2,1,1,5,5,5,2,3,5,4,4,4,1,5,1,4,1,4,2,5,5,3,4,4,4,2,5,4,5,5,3,5,2,5,4,2,1,1,5,4,1,5,3,3,4,2,4,3,3,3,4,4,4,3,2,2,2,4,4,5,2,3,2,2,3,6,7.0,2,1,4,4,6,46,0.000367986,0.9984088205497536,H0632,54420653,1,1,1,15.0,31,0.155,0.155,0.075,0.0,0.22000000000000003,0.148,1.4,0,1,0,1,0,0,1,0,0,0,1,female,46 years old,around CHF 15000 per month,not high education,a non-work trip,car is available for this trip
54420654,1,2,122,52,15,14.6,2.26,25,4,-1,1,-1,6,-1,3,2,1,1,3,-1,1,1,6.0,14,6,1,1959,1,3,1,3,15000,7,2,2,2,2,2,1,14.6,3.24,4,3,4,1,4,5,5,1,4,5,5,2,4,1,4,1,3,1,5,3,5,1,3,3,4,1,1,2,5,3,1,1,1,4,5,4,2,1,2,3,2,3,2,4,5,2,1,5,1,1,4,3,1,5,-1,2,2,2,4,4,4,4,3,1,2,3,6,22.0,1,55,5,110,6,51,0.000160139,0.4344844372177664,H0633,54420654,1,1,1,15.0,107,0.535,0.61,0.125,0.25,1.46,0.324,4.4,1,0,0,0,0,0,1,0,1,0,1,male,51 years old,around CHF 15000 per month,high education,a non-work trip,car is available for this trip
54420688,10,0,29,8,0,7.6,1.63,22,2,0,1,0,1,0,1,1,1,1,2,0,2,2,4.0,8,3,2,1950,1,2,2,8,5000,3,1,1,2,2,2,1,3.8,2.34,6,5,1,1,4,4,4,4,6,4,4,4,2,1,5,2,2,1,4,1,5,2,2,4,4,4,6,2,5,2,6,5,5,1,5,2,2,1,1,5,1,5,4,3,3,2,1,5,1,2,2,4,2,2,3,2,2,2,4,4,6,2,-1,2,2,1,6,11.0,0,21,4,22,6,60,0.000367986,0.9984088205497536,H0634,54420688,1,1,1,5.0,29,0.145,0.145,0.11,0.0,0.38,0.23399999999999999,2.2,0,1,0,0,0,0,0,0,0,0,1,female,60 years old,around CHF 5000 per month,not high education,a non-work trip,car is available for this trip
54420839,4,0,48,27,0,6.8,1.5,22,2,0,0,0,1,0,2,1,1,2,2,0,2,2,3.0,4,4,2,1966,3,4,1,8,7000,7,1,2,2,2,2,2,3.4,2.15,3,2,3,3,2,5,4,4,3,3,3,4,2,2,5,2,2,2,4,3,4,4,4,3,4,3,2,5,5,3,3,2,3,4,5,3,4,1,2,4,2,2,3,3,3,3,2,3,3,3,3,-1,3,4,3,2,2,2,4,4,1,2,3,-1,-1,4,6,11.0,0,21,-1,42,6,44,0.000144039,0.390802389501682,H0635,54420839,1,1,1,7.0,48,0.24,0.24,0.11,0.0,0.33999999999999997,0.215,2.2,1,0,0,0,0,0,1,1,0,0,1,female,44 years old,around CHF 7000 per month,high education,a non-work trip,car is available for this trip
54420907,1,7,165,69,24,14.8,5.8,66,2,0,1,0,0,0,1,1,1,1,2,0,1,1,5.5,35,3,2,1949,1,2,2,4,5000,3,1,2,2,2,2,2,7.4,8.31,4,3,3,3,5,5,4,3,4,5,3,4,4,3,4,6,3,3,4,3,3,5,2,3,4,3,3,3,2,5,2,3,3,2,3,2,2,2,2,3,3,3,4,4,6,3,2,5,3,4,2,2,3,3,1,2,2,2,4,4,5,2,1,2,2,3,6,62.0,1,72,5,90,6,61,0.000367986,0.9984088205497536,H0636,54420907,1,1,1,5.0,141,0.705,0.825,0.33,0.4,0.74,0.8310000000000001,12.4,0,1,0,0,0,0,0,0,0,1,0,female,61 years old,around CHF 5000 per month,not high education,a work trip,car is available for this trip
54421043,1,0,51,42,0,7.6,0.52,7,4,0,0,0,4,0,2,0,1,1,3,0,1,1,5.0,14,5,1,1959,1,3,1,3,9000,7,1,2,2,2,2,1,3.8,0.75,5,3,1,2,2,5,5,1,3,5,3,2,4,1,5,1,3,1,6,2,5,4,3,1,5,4,2,1,4,5,1,3,2,2,4,2,2,1,1,4,2,2,4,4,4,3,2,4,2,2,4,2,3,4,2,2,2,2,4,4,-1,2,2,2,3,1,6,3.8,2,9,4,30,6,51,0.000160139,0.4344844372177664,H0637,54421043,1,1,1,9.0,51,0.255,0.255,0.035,0.0,0.38,0.075,0.76,1,0,0,0,0,0,0,0,0,0,1,male,51 years old,around CHF 9000 per month,high education,a non-work trip,car is available for this trip
54421043,1,1,53,35,6,7.6,0.84,10,4,0,0,0,4,0,2,0,1,1,3,0,1,1,5.0,14,5,1,1959,1,3,1,3,9000,7,1,2,2,2,2,1,3.8,1.2,5,3,1,2,2,5,5,1,3,5,3,2,4,1,5,1,3,1,6,2,5,4,3,1,5,4,2,1,4,5,1,3,2,2,4,2,2,1,1,4,2,2,4,4,4,3,2,4,2,2,4,2,3,4,1,2,2,2,4,4,-1,2,2,2,3,1,6,5.3,2,12,4,-1,6,51,0.000160139,0.4344844372177664,H0638,54421043,1,1,1,9.0,47,0.235,0.265,0.05,0.1,0.38,0.12,1.06,1,0,0,0,0,0,0,0,0,1,0,male,51 years old,around CHF 9000 per month,high education,a work trip,car is available for this trip
54421061,4,3,149,67,9,19.8,3.92,46,2,-1,2,-1,2,-1,2,1,1,1,2,-1,1,1,7.0,5,6,1,1966,2,2,1,3,15000,7,1,2,2,2,2,1,9.9,5.62,2,4,1,1,3,5,5,3,3,5,5,2,2,1,5,6,5,3,5,3,4,2,3,3,2,4,2,3,5,4,1,1,3,1,5,1,3,1,4,4,3,1,4,4,4,1,1,5,1,3,3,3,4,4,3,2,2,2,4,4,5,4,4,2,2,3,6,36.2,1,73,3,70,6,44,0.000160139,0.4344844372177664,H0639,54421061,1,1,1,15.0,140,0.7,0.745,0.23,0.15,0.99,0.562,7.24,1,0,0,0,0,0,1,0,0,0,1,male,44 years old,around CHF 15000 per month,high education,a non-work trip,car is available for this trip
54421189,1,0,57,47,0,7.6,1.06,14,2,0,2,0,4,0,2,2,1,1,2,0,2,2,4.0,16,6,1,1965,1,2,1,5,15000,3,1,2,2,2,2,1,3.8,1.52,4,4,3,3,4,5,4,2,6,5,4,4,4,3,4,6,3,1,5,3,4,2,3,2,2,2,4,2,4,3,2,1,2,3,4,3,2,1,3,4,4,2,4,4,4,3,3,4,2,2,4,2,3,4,2,2,2,2,4,4,2,2,1,2,2,3,6,9.5,1,10,5,14,6,45,0.000409116,1.1100015300256885,H0640,54421189,1,1,1,15.0,57,0.285,0.285,0.07,0.0,0.38,0.152,1.9,0,1,0,0,1,0,0,1,0,0,1,male,45 years old,around CHF 15000 per month,not high education,a non-work trip,car is available for this trip
54421189,1,0,57,37,0,7.6,1.06,14,2,0,2,0,4,0,2,2,1,1,2,0,2,2,4.0,16,6,1,1965,1,2,1,5,15000,3,1,2,2,2,2,1,3.8,1.52,4,4,3,3,4,5,4,2,6,5,4,4,4,3,4,6,3,1,5,3,4,2,3,2,2,2,4,2,4,3,2,1,2,3,4,3,2,1,3,4,4,2,4,4,4,3,3,4,2,2,4,2,3,4,1,2,2,2,4,4,2,2,1,2,2,3,6,9.5,1,20,5,14,6,45,0.000409116,1.1100015300256885,H0641,54421189,1,1,1,15.0,57,0.285,0.285,0.07,0.0,0.38,0.152,1.9,0,1,0,0,1,0,0,1,0,1,0,male,45 years old,around CHF 15000 per month,not high education,a work trip,car is available for this trip
54421191,7,4,314,52,17,95.8,7.41,192,3,0,1,0,3,0,2,2,1,1,1,0,2,1,4.5,12,4,1,1949,1,3,1,6,7000,3,2,2,1,2,2,1,0.0,10.62,6,5,2,1,3,5,4,2,4,5,4,2,4,2,4,2,4,1,4,2,5,5,2,2,5,5,5,2,4,2,2,4,5,4,5,4,2,1,1,4,5,4,4,4,2,2,1,5,2,4,2,4,4,4,3,2,2,2,4,4,6,3,1,2,2,4,6,219.0,0,245,4,242,6,61,0.000409116,1.1100015300256885,H0642,54421191,1,1,1,7.0,297,1.485,1.57,0.96,0.2833333333333333,0.0,1.0619999999999998,43.8,0,1,0,1,0,0,0,0,0,0,1,male,61 years old,around CHF 7000 per month,not high education,a non-work trip,car is available for this trip
54421192,1,5,115,41,3,27.2,6.19,63,3,0,1,0,3,0,2,2,1,1,1,0,2,1,4.5,12,4,1,1949,1,3,1,6,7000,3,2,2,1,2,2,1,0.0,8.87,6,5,2,1,3,5,4,2,4,5,4,2,4,2,4,2,4,1,4,2,5,5,2,2,5,5,5,2,4,2,2,4,5,4,5,4,2,1,1,4,5,4,4,4,2,2,1,5,2,4,2,4,4,4,1,2,2,2,4,4,6,2,1,2,2,4,6,62.0,0,71,4,93,6,61,0.000409116,1.1100015300256885,H0643,54421192,1,1,1,7.0,112,0.56,0.575,0.315,0.05,0.0,0.8869999999999999,12.4,0,1,0,1,0,0,0,0,0,1,0,male,61 years old,around CHF 7000 per month,not high education,a work trip,car is available for this trip
54421279,6,2,67,9,4,27.2,5.84,61,2,0,0,0,2,0,-1,0,1,1,2,0,2,2,3.0,5,3,1,1977,1,5,2,6,5000,6,2,2,1,2,2,2,0.0,8.37,5,2,6,6,2,5,-1,6,4,2,3,5,5,1,6,6,5,1,5,3,5,2,2,1,5,5,1,1,5,5,4,1,1,2,2,4,3,1,2,4,3,4,4,2,1,1,1,5,3,3,3,4,5,3,3,2,2,2,4,4,4,2,3,2,2,4,6,57.0,0,54,5,39,6,33,0.000258025,0.7000658609902283,H0644,54421279,1,1,1,5.0,63,0.315,0.335,0.305,0.06666666666666667,0.0,0.837,11.4,1,0,0,1,0,0,1,0,1,0,1,male,33 years old,around CHF 5000 per month,high education,a non-work trip,car is available for this trip
54421279,11,2,81,21,4,23.4,5.18,52,2,0,0,0,2,0,-1,0,1,1,2,0,2,2,3.0,5,3,1,1977,1,5,2,6,5000,6,2,2,1,2,2,2,0.0,7.42,5,2,6,6,2,5,-1,6,4,2,3,5,5,1,6,6,5,1,5,3,5,2,2,1,5,5,1,1,5,5,4,1,1,2,2,4,3,1,2,4,3,4,4,2,1,1,1,5,3,3,3,4,5,3,3,2,2,2,4,4,4,2,3,2,2,4,6,50.0,0,56,5,-1,6,33,0.000258025,0.7000658609902283,H0645,54421279,1,1,1,5.0,77,0.385,0.405,0.26,0.06666666666666667,0.0,0.742,10.0,1,0,0,1,0,0,1,0,1,0,1,male,33 years old,around CHF 5000 per month,high education,a non-work trip,car is available for this trip
54421439,1,5,110,32,12,27.2,5.34,52,3,1,2,1,3,1,5,4,1,2,2,2,1,1,5.5,13,6,1,1968,3,3,1,1,15000,3,2,2,2,1,2,1,0.0,7.65,2,5,2,2,4,5,4,3,3,4,3,1,4,3,6,2,4,5,4,3,4,3,4,4,4,5,4,4,5,3,4,1,3,3,4,2,3,3,4,4,2,4,4,5,5,6,4,2,1,4,1,5,5,4,1,2,2,2,4,4,5,2,1,3,3,3,6,53.0,0,66,5,109,6,42,0.000409116,1.1100015300256885,H0646,54421439,1,1,1,15.0,98,0.49,0.55,0.26,0.2,0.0,0.765,10.6,0,1,1,0,0,0,0,0,0,1,0,male,42 years old,around CHF 15000 per month,not high education,a work trip,car is available for this trip
54421440,1,4,100,35,6,27.2,6.18,64,3,1,2,1,3,1,3,2,1,1,2,2,1,1,5.5,13,6,2,1967,1,3,2,6,15000,4,2,2,2,2,1,1,27.2,8.86,2,4,2,2,4,5,3,2,3,4,4,4,2,3,4,2,4,4,5,3,4,3,4,3,3,4,3,2,5,2,2,2,2,2,4,4,2,2,3,3,2,2,4,4,2,4,3,2,2,4,2,5,4,4,1,2,2,2,4,4,5,2,2,2,3,3,6,58.0,0,59,4,87,6,43,9.82e-05,0.26643335936145884,H0647,54421440,1,1,1,15.0,94,0.47,0.5,0.32,0.1,2.7199999999999998,0.8859999999999999,11.6,0,0,0,1,0,0,0,0,0,1,0,female,43 years old,around CHF 15000 per month,not high education,a work trip,car is available for this trip
54421440,8,3,106,41,13,18.4,3.02,33,3,1,2,1,3,1,3,2,1,1,2,2,1,1,5.5,13,6,2,1967,1,3,2,6,15000,4,2,2,2,2,1,1,18.4,4.33,2,4,2,2,4,5,3,2,3,4,4,4,2,3,4,2,4,4,5,3,4,3,4,3,3,4,3,2,5,2,2,2,2,2,4,4,2,2,3,3,2,2,4,4,2,4,3,2,2,4,2,5,4,4,3,2,2,2,4,4,5,4,2,2,3,3,6,26.0,1,52,4,45,6,43,9.82e-05,0.26643335936145884,H0648,54421440,1,1,1,15.0,93,0.465,0.53,0.165,0.21666666666666667,1.8399999999999999,0.433,5.2,0,0,0,1,0,0,0,0,0,0,1,female,43 years old,around CHF 15000 per month,not high education,a non-work trip,car is available for this trip
54429999,1,3,136,30,49,32.2,3.05,44,4,-1,2,-1,4,-1,1,3,1,1,4,-1,1,1,6.0,9,6,1,1964,1,3,1,3,15000,4,1,2,2,2,2,1,16.1,4.37,5,4,1,1,5,5,5,2,2,4,5,5,1,2,5,3,5,1,2,1,4,3,3,2,4,4,6,4,4,4,1,5,2,3,4,2,4,3,2,2,3,2,3,4,4,3,1,4,2,3,2,4,4,3,1,2,2,2,4,4,4,2,3,2,2,1,6,26.0,1,57,5,87,6,46,0.000109132,0.2960937410777467,H0649,54429999,1,1,1,15.0,87,0.435,0.68,0.22,0.8166666666666667,1.61,0.437,5.2,0,0,0,0,0,0,1,0,1,1,0,male,46 years old,around CHF 15000 per month,not high education,a work trip,car is available for this trip
54440058,1,2,83,43,5,5.6,0.86,12,2,0,1,1,5,0,2,2,1,2,1,0,1,1,7.5,28,4,2,1957,1,3,2,4,7000,2,1,2,2,2,2,1,2.8,1.23,2,4,3,3,4,5,4,1,4,4,4,3,5,3,6,3,4,2,5,4,4,4,4,3,4,3,4,2,4,4,2,4,2,2,4,4,2,1,2,4,4,2,5,4,4,3,4,4,2,1,2,4,4,2,1,7,1,2,4,4,5,2,1,3,3,4,6,9.0,2,35,4,55,6,53,0.001472131,3.9941426451134805,H0650,54440058,1,1,1,7.0,78,0.39,0.415,0.06,0.08333333333333333,0.27999999999999997,0.123,1.8,0,1,0,0,0,0,0,0,0,1,0,female,53 years old,around CHF 7000 per month,not high education,a work trip,car is available for this trip
54440122,1,4,147,62,20,11.2,2.58,36,2,0,2,0,1,0,1,1,1,1,2,0,2,1,3.0,23,5,1,1947,1,2,1,6,9000,3,1,2,2,2,2,1,5.6,3.7,4,4,4,2,3,4,4,2,4,4,3,4,2,3,4,2,4,1,4,2,2,2,3,2,4,3,4,2,4,2,2,4,3,3,4,4,4,1,1,4,1,3,4,3,3,4,2,4,2,3,2,4,4,3,-1,7,1,2,4,4,5,3,1,2,2,1,6,26.4,1,65,4,40,6,63,0.000409116,1.1100015300256885,H0651,54440122,1,1,1,9.0,127,0.635,0.735,0.18,0.3333333333333333,0.5599999999999999,0.37,5.279999999999999,0,1,0,1,0,0,0,0,0,0,1,male,63 years old,around CHF 9000 per month,not high education,a non-work trip,car is available for this trip
54440188,1,6,131,60,18,14.8,3.55,46,2,0,4,1,2,0,1,2,1,1,2,1,1,1,5.0,12,6,2,1964,1,7,1,3,15000,6,1,2,2,2,2,1,7.4,5.09,1,6,3,3,1,1,5,6,3,3,6,5,5,3,1,6,5,3,5,4,3,5,5,2,4,6,6,1,5,1,1,1,1,2,2,1,3,1,1,5,4,1,4,5,5,3,2,3,1,1,4,3,2,4,1,7,1,2,4,4,5,2,4,1,1,3,6,37.0,1,53,8,35,6,46,9.82e-05,0.26643335936145884,H0652,54440188,1,1,1,15.0,113,0.565,0.655,0.23,0.3,0.74,0.509,7.4,1,0,0,0,0,0,1,0,0,1,0,female,46 years old,around CHF 15000 per month,high education,a work trip,car is available for this trip
54440235,1,8,414,130,98,45.8,14.03,125,1,0,1,0,1,0,2,1,1,1,1,0,2,2,2.0,15,3,1,1970,1,1,1,3,5000,3,1,2,2,2,2,1,22.9,20.1,1,4,4,3,1,4,5,1,1,5,6,4,5,5,3,6,2,4,5,4,4,4,4,2,3,4,4,2,5,4,1,4,5,6,1,5,4,1,1,5,3,1,3,3,1,6,6,4,6,6,1,4,2,2,-1,7,1,2,4,4,5,5,-1,-1,4,3,6,151.0,1,186,4,135,6,40,0.000409116,1.1100015300256885,H0653,54440235,1,1,1,5.0,316,1.58,2.07,0.625,1.6333333333333333,2.29,2.0100000000000002,30.2,0,1,0,0,0,0,0,0,0,0,1,male,40 years old,around CHF 5000 per month,not high education,a non-work trip,car is available for this trip
54440426,1,0,90,36,0,18.6,2.81,42,3,1,1,1,3,1,1,1,1,2,2,0,2,2,3.0,1,5,1,1969,3,3,1,2,9000,7,1,2,2,2,2,2,9.3,4.03,3,3,3,2,3,5,4,3,3,5,1,5,4,1,4,1,1,3,4,1,5,5,5,1,5,5,3,5,5,2,3,2,1,3,3,3,3,1,2,5,3,3,2,4,4,3,4,4,3,4,3,4,4,4,1,7,1,2,4,4,3,2,1,2,2,4,6,24.0,0,54,4,60,6,41,0.000160139,0.4344844372177664,H0654,54440426,1,1,1,9.0,90,0.45,0.45,0.21,0.0,0.93,0.403,4.8,1,0,0,0,0,0,0,0,1,1,0,male,41 years old,around CHF 9000 per month,high education,a work trip,car is available for this trip
54440438,9,0,53,24,0,8.0,1.08,14,1,0,0,0,0,0,1,1,1,2,1,0,2,2,1.5,1,1,2,1982,1,1,2,4,2000,5,1,2,2,1,2,3,4.0,1.55,4,5,4,1,5,5,5,1,1,4,1,5,5,4,4,6,4,1,1,1,5,4,1,4,5,4,1,2,5,5,1,1,4,4,5,1,3,5,4,4,2,4,1,5,5,4,1,5,1,2,2,3,3,4,3,7,1,2,4,4,5,2,3,2,2,2,6,8.0,0,29,3,66,6,28,0.000232084,0.6296835007540205,H0655,54440438,0,1,1,2.0,53,0.265,0.265,0.07,0.0,0.4,0.155,1.6,0,0,0,0,0,1,1,0,0,0,1,female,30 or younger,around CHF 2000 per month,not high education,a non-work trip,car is not available for this trip
54440439,5,1,184,74,1,39.2,10.04,88,1,0,0,0,0,0,1,1,1,2,1,0,2,2,1.0,1,1,2,1982,1,1,2,6,2000,5,1,2,2,1,2,3,19.6,14.39,4,5,2,1,5,5,4,1,1,5,1,5,4,2,4,3,5,1,1,1,1,3,1,4,4,5,1,2,5,5,1,1,2,4,5,2,4,5,5,5,3,4,1,4,2,4,1,5,1,1,4,4,3,4,-1,7,1,2,4,4,5,2,3,2,3,3,6,93.0,0,109,3,191,6,28,0.000232084,0.6296835007540205,H0656,54440439,0,1,1,2.0,183,0.915,0.92,0.44,0.016666666666666666,1.9600000000000002,1.439,18.6,0,0,0,1,0,1,1,0,0,0,1,female,30 or younger,around CHF 2000 per month,not high education,a non-work trip,car is not available for this trip
54440474,1,4,138,44,42,11.2,2.5,36,4,2,2,2,5,3,1,1,1,2,2,0,1,1,6.0,10,4,1,1971,1,3,1,6,7000,6,1,2,2,2,2,1,5.6,3.58,1,2,4,2,4,4,5,4,3,6,4,4,4,5,2,4,5,1,5,4,3,4,5,3,6,6,4,2,5,4,1,4,4,2,4,4,5,1,2,5,3,3,5,5,4,2,2,5,3,4,2,2,2,4,2,7,1,2,4,4,5,2,2,2,2,3,6,24.0,1,52,3,153,6,39,0.000258025,0.7000658609902283,H0657,54440474,1,1,1,7.0,96,0.48,0.69,0.18,0.7,0.5599999999999999,0.358,4.8,1,0,0,1,0,0,0,0,0,0,1,male,39 years old,around CHF 7000 per month,high education,a non-work trip,car is available for this trip
54440474,1,3,142,58,23,18.8,3.0,42,4,2,2,2,5,3,1,1,1,2,2,0,1,1,6.0,10,4,1,1971,1,3,1,6,7000,6,1,2,2,2,2,1,9.4,4.3,1,2,4,2,4,4,5,4,3,6,4,4,4,5,2,4,5,1,5,4,3,4,5,3,6,6,4,2,5,4,1,4,4,2,4,4,5,1,2,5,3,3,5,5,4,2,2,5,3,4,2,2,2,4,2,7,1,2,4,4,5,3,2,2,2,3,6,29.5,1,61,3,94,6,39,0.000258025,0.7000658609902283,H0658,54440474,1,1,1,7.0,119,0.595,0.71,0.21,0.38333333333333336,0.9400000000000001,0.43,5.9,1,0,0,1,0,0,0,0,0,0,1,male,39 years old,around CHF 7000 per month,high education,a non-work trip,car is available for this trip
