ID,GROUP,SURVEY,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV,task_count,persona_source,purpose_text,first_class_text,ticket_text,who_text,luggage_text,age_text,sex_text,income_text,ga_text,origin_text,dest_text,survey_text,car_av_text
571,3,1,3,0,1,2,1,2,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
572,3,1,3,0,1,2,1,3,0,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 3,female,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
573,3,1,3,0,1,2,1,3,1,2,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
574,3,1,3,0,1,2,1,3,1,2,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
575,3,1,3,0,1,2,1,3,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
576,3,1,3,0,1,2,1,3,1,2,0,22,18,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 18,survey stratum 1,car is available for this trip
577,3,1,3,0,1,2,1,3,1,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
578,3,1,3,0,1,2,1,3,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
579,3,1,3,0,1,2,1,4,1,3,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
580,3,1,3,0,1,2,1,2,1,2,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
581,3,1,3,0,1,2,1,3,1,2,0,23,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 23,destination zone code 1,survey stratum 1,car is available for this trip
582,3,1,3,0,1,2,1,4,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
583,3,1,3,0,1,2,1,4,1,3,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
584,3,1,3,0,1,2,1,3,1,4,0,2,20,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 4,does not have a GA travelcard,origin zone code 2,destination zone code 20,survey stratum 1,car is available for this trip
585,3,1,3,0,1,3,0,2,0,2,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 3,no luggage,age code 2,female,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
586,3,1,3,0,1,3,0,2,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 3,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
587,3,1,3,0,1,3,0,3,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
588,3,1,3,0,1,3,0,4,1,3,0,25,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 3,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 1,car is available for this trip
589,3,1,3,0,1,3,0,5,1,2,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 3,no luggage,age code 5,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
590,3,1,3,0,1,3,1,3,1,3,0,2,20,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 20,survey stratum 1,car is available for this trip
591,3,1,3,0,1,3,1,2,1,2,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 3,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
592,3,1,3,0,1,3,1,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
593,3,1,3,0,3,0,0,2,1,0,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 0,no luggage,age code 2,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
594,3,1,3,0,3,0,0,2,1,0,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 0,no luggage,age code 2,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
595,3,1,3,0,3,0,0,2,1,0,0,17,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 0,no luggage,age code 2,male,income code 0,does not have a GA travelcard,origin zone code 17,destination zone code 22,survey stratum 1,car is available for this trip
596,3,1,3,0,3,0,0,3,1,0,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 0,no luggage,age code 3,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
597,3,1,3,0,3,0,0,4,1,0,0,25,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 0,no luggage,age code 4,male,income code 0,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 1,car is available for this trip
598,3,1,3,0,3,0,1,3,1,3,0,17,25,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 0,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 25,survey stratum 1,car is available for this trip
599,3,1,3,0,3,1,0,2,1,1,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,no luggage,age code 2,male,income code 1,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
600,3,1,3,0,3,1,0,2,1,2,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
601,3,1,3,0,3,1,0,2,1,2,0,14,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 14,destination zone code 2,survey stratum 1,car is available for this trip
602,3,1,3,0,3,1,0,3,1,1,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,no luggage,age code 3,male,income code 1,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
603,3,1,3,0,3,1,0,3,1,2,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
604,3,1,3,0,3,1,0,3,1,2,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
605,3,1,3,0,3,1,0,2,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
606,3,1,3,0,3,1,0,3,1,2,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
607,3,1,3,0,3,1,0,4,1,2,0,17,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,no luggage,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 22,survey stratum 1,car is available for this trip
608,3,1,3,0,3,1,1,2,0,4,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,luggage code 1,age code 2,female,income code 4,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
609,3,1,3,0,3,1,1,2,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
610,3,1,3,0,3,1,1,3,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
611,3,1,3,0,3,1,1,5,1,1,0,25,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,luggage code 1,age code 5,male,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 1,car is available for this trip
612,3,1,3,0,3,1,1,3,0,2,0,15,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,luggage code 1,age code 3,female,income code 2,does not have a GA travelcard,origin zone code 15,destination zone code 2,survey stratum 1,car is available for this trip
613,3,1,3,0,3,1,1,3,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
614,3,1,3,0,3,2,0,2,1,2,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
615,3,1,3,0,3,2,0,2,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
616,3,1,3,0,3,2,0,2,1,2,0,22,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 17,survey stratum 1,car is available for this trip
617,3,1,3,0,3,2,0,2,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
618,3,1,3,0,3,2,0,2,1,3,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
619,3,1,3,0,3,2,0,2,1,4,0,17,25,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,no luggage,age code 2,male,income code 4,does not have a GA travelcard,origin zone code 17,destination zone code 25,survey stratum 1,car is available for this trip
620,3,1,3,0,3,2,0,3,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
621,3,1,3,0,3,2,0,3,1,2,0,22,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 1,car is available for this trip
622,3,1,3,0,3,2,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
623,3,1,3,0,3,2,0,3,1,4,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 4,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
624,3,1,3,0,3,2,0,3,1,3,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
625,3,1,3,0,3,2,0,4,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
626,3,1,3,0,3,2,1,2,0,1,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 2,female,income code 1,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
627,3,1,3,0,3,2,1,2,1,2,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
628,3,1,3,0,3,2,1,2,1,2,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
629,3,1,3,0,3,2,1,2,1,2,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
630,3,1,3,0,3,2,1,2,1,2,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
631,3,1,3,0,3,2,1,2,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
632,3,1,3,0,3,2,1,2,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
633,3,1,3,0,3,2,1,2,1,2,0,22,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 17,survey stratum 1,car is available for this trip
634,3,1,3,0,3,2,1,2,1,2,0,22,19,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 19,survey stratum 1,car is available for this trip
635,3,1,3,0,3,2,1,2,1,3,0,15,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 15,destination zone code 1,survey stratum 1,car is available for this trip
636,3,1,3,0,3,2,1,3,0,2,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 3,female,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
637,3,1,3,0,3,2,1,3,1,2,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
638,3,1,3,0,3,2,1,3,1,2,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
639,3,1,3,0,3,2,1,3,1,2,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
640,3,1,3,0,3,2,1,3,1,2,0,20,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 20,destination zone code 22,survey stratum 1,car is available for this trip
641,3,1,3,0,3,2,1,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
642,3,1,3,0,3,2,1,4,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
643,3,1,3,0,3,2,1,4,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
644,3,1,3,0,3,2,1,4,1,3,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
645,3,1,3,0,3,2,1,4,1,3,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
646,3,1,3,0,3,2,1,3,1,3,0,1,25,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 1,car is available for this trip
647,3,1,3,0,3,2,1,4,0,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 4,female,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
648,3,1,3,0,3,2,1,4,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
649,3,1,3,0,3,3,0,2,1,1,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 3,no luggage,age code 2,male,income code 1,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
650,3,1,3,0,3,3,0,3,1,3,0,14,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 3,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 14,destination zone code 22,survey stratum 1,car is available for this trip
651,3,1,3,0,3,3,0,4,1,2,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 3,no luggage,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
652,3,1,3,0,3,3,1,2,1,3,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 3,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
653,3,1,3,0,3,3,1,2,1,4,0,2,14,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 3,luggage code 1,age code 2,male,income code 4,does not have a GA travelcard,origin zone code 2,destination zone code 14,survey stratum 1,car is available for this trip
654,3,1,3,0,3,3,1,3,1,2,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 3,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
655,3,1,3,0,6,1,1,4,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 1,luggage code 1,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
656,3,1,3,1,1,0,0,2,1,0,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,no luggage,age code 2,male,income code 0,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
657,3,1,3,1,1,0,0,3,1,0,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,no luggage,age code 3,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
658,3,1,3,1,1,0,0,3,1,0,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,no luggage,age code 3,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
659,3,1,3,1,1,0,0,3,1,0,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,no luggage,age code 3,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
660,3,1,3,1,1,0,0,3,1,0,0,22,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,no luggage,age code 3,male,income code 0,does not have a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 1,car is available for this trip
661,3,1,3,1,1,0,0,3,1,0,0,25,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,no luggage,age code 3,male,income code 0,does not have a GA travelcard,origin zone code 25,destination zone code 17,survey stratum 1,car is available for this trip
662,3,1,3,1,1,0,0,4,1,0,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,no luggage,age code 4,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
663,3,1,3,1,1,0,0,4,1,0,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,no luggage,age code 4,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
664,3,1,3,1,1,0,0,3,1,0,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,no luggage,age code 3,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
665,3,1,3,1,1,0,0,5,1,0,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,no luggage,age code 5,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
666,3,1,3,1,1,0,0,5,1,0,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,no luggage,age code 5,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
667,3,1,3,1,1,0,1,5,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,luggage code 1,age code 5,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
668,3,1,3,1,1,1,0,3,1,2,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
669,3,1,3,1,1,1,0,3,1,2,0,22,14,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 14,survey stratum 1,car is available for this trip
670,3,1,3,1,1,1,0,3,1,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
671,3,1,3,1,1,1,0,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
672,3,1,3,1,1,1,0,3,1,3,0,17,3,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 3,survey stratum 1,car is available for this trip
673,3,1,3,1,1,1,0,3,1,3,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
674,3,1,3,1,1,1,0,4,1,2,0,25,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,no luggage,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 1,car is available for this trip
675,3,1,3,1,1,1,0,4,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
676,3,1,3,1,1,1,0,4,1,3,0,22,12,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 12,survey stratum 1,car is available for this trip
677,3,1,3,1,1,1,0,4,1,3,0,25,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 1,car is available for this trip
