survey_stratum,template_id,template_frequency,template_weight,provenance,task_position,train_time_multiplier,train_cost_multiplier,train_headway,sm_time_multiplier,sm_cost_multiplier,sm_headway,sm_seats,car_time_multiplier,car_cost_multiplier
0,S0_TPL183,1,0.0035335689045936395,inferred_from_public_data,3,0.9,0.9,120,1.0,0.9,30,0,0.0,0.0
0,S0_TPL183,1,0.0035335689045936395,inferred_from_public_data,4,1.2,0.9,120,1.1,1.0,20,1,0.0,0.0
0,S0_TPL183,1,0.0035335689045936395,inferred_from_public_data,5,1.0,1.0,120,1.1,0.9,30,0,0.0,0.0
0,S0_TPL183,1,0.0035335689045936395,inferred_from_public_data,6,0.9,1.0,60,1.1,0.9,20,1,0.0,0.0
0,S0_TPL183,1,0.0035335689045936395,inferred_from_public_data,7,0.9,1.2,60,1.0,1.0,10,1,0.0,0.0
0,S0_TPL183,1,0.0035335689045936395,inferred_from_public_data,8,0.9,1.0,120,0.9,1.0,20,0,0.0,0.0
0,S0_TPL183,1,0.0035335689045936395,inferred_from_public_data,9,1.0,1.2,30,1.1,1.2,20,1,0.0,0.0
0,S0_TPL184,1,0.0035335689045936395,inferred_from_public_data,1,1.2,1.0,30,1.0,0.9,10,0,1.0,0.8
0,S0_TPL184,1,0.0035335689045936395,inferred_from_public_data,2,1.2,0.9,30,1.0,1.2,20,0,1.3,1.0
0,S0_TPL184,1,0.0035335689045936395,inferred_from_public_data,3,1.2,1.0,120,1.0,1.2,10,1,1.3,1.3
0,S0_TPL184,1,0.0035335689045936395,inferred_from_public_data,4,0.9,0.9,60,1.0,1.2,30,1,0.8,1.3
0,S0_TPL184,1,0.0035335689045936395,inferred_from_public_data,5,1.0,1.0,30,1.0,1.0,30,1,1.3,0.8
0,S0_TPL184,1,0.0035335689045936395,inferred_from_public_data,6,1.0,1.2,60,1.0,0.9,20,0,0.8,0.8
0,S0_TPL184,1,0.0035335689045936395,inferred_from_public_data,7,1.0,0.9,30,1.0,0.9,10,1,0.8,1.0
0,S0_TPL184,1,0.0035335689045936395,inferred_from_public_data,8,1.0,1.0,60,1.0,1.2,30,0,1.0,1.0
0,S0_TPL184,1,0.0035335689045936395,inferred_from_public_data,9,1.2,1.2,30,1.0,1.0,30,0,0.8,1.3
0,S0_TPL185,1,0.0035335689045936395,inferred_from_public_data,1,1.0,1.2,120,1.0,1.0,20,0,0.0,0.0
0,S0_TPL185,1,0.0035335689045936395,inferred_from_public_data,2,1.1,1.2,60,1.1,1.2,30,0,0.0,0.0
0,S0_TPL185,1,0.0035335689045936395,inferred_from_public_data,3,1.0,1.2,30,0.9,0.9,10,0,0.0,0.0
0,S0_TPL185,1,0.0035335689045936395,inferred_from_public_data,4,1.0,1.0,30,1.0,1.2,20,0,0.0,0.0
0,S0_TPL185,1,0.0035335689045936395,inferred_from_public_data,5,1.1,0.9,60,1.0,0.9,20,0,0.0,0.0
0,S0_TPL185,1,0.0035335689045936395,inferred_from_public_data,6,1.0,1.2,120,1.1,1.2,10,0,0.0,0.0
0,S0_TPL185,1,0.0035335689045936395,inferred_from_public_data,7,1.0,0.9,120,0.9,1.2,10,0,0.0,0.0
0,S0_TPL185,1,0.0035335689045936395,inferred_from_public_data,8,1.1,1.0,60,0.9,1.0,10,0,0.0,0.0
0,S0_TPL185,1,0.0035335689045936395,inferred_from_public_data,9,1.0,0.9,30,1.1,1.0,30,0,0.0,0.0
0,S0_TPL186,1,0.0035335689045936395,inferred_from_public_data,1,1.2,1.2,120,1.0,0.9,30,1,1.0,1.0
0,S0_TPL186,1,0.0035335689045936395,inferred_from_public_data,2,1.2,0.9,120,1.0,1.0,20,1,0.8,0.8
0,S0_TPL186,1,0.0035335689045936395,inferred_from_public_data,3,0.9,0.9,120,1.0,0.9,30,0,1.3,0.8
0,S0_TPL186,1,0.0035335689045936395,inferred_from_public_data,4,1.0,0.9,60,1.0,1.0,10,0,1.3,1.3
0,S0_TPL186,1,0.0035335689045936395,inferred_from_public_data,5,1.0,1.0,120,1.0,0.9,30,0,0.8,1.3
0,S0_TPL186,1,0.0035335689045936395,inferred_from_public_data,6,0.9,1.2,60,1.0,1.0,10,1,1.0,0.8
0,S0_TPL186,1,0.0035335689045936395,inferred_from_public_data,7,0.9,1.0,60,1.0,0.9,20,1,1.3,1.0
0,S0_TPL186,1,0.0035335689045936395,inferred_from_public_data,8,1.0,1.2,30,1.0,1.2,20,1,1.0,1.3
0,S0_TPL186,1,0.0035335689045936395,inferred_from_public_data,9,0.9,1.0,120,1.0,1.0,20,0,1.0,1.3
0,S0_TPL187,1,0.0035335689045936395,inferred_from_public_data,1,1.1,1.2,120,0.9,0.9,30,1,1.0,1.0
0,S0_TPL187,1,0.0035335689045936395,inferred_from_public_data,2,1.1,0.9,120,1.1,1.0,20,1,0.8,0.8
0,S0_TPL187,1,0.0035335689045936395,inferred_from_public_data,3,0.9,0.9,120,1.0,0.9,30,0,1.3,0.8
0,S0_TPL187,1,0.0035335689045936395,inferred_from_public_data,4,1.0,0.9,60,1.1,1.0,10,0,1.3,1.3
0,S0_TPL187,1,0.0035335689045936395,inferred_from_public_data,5,1.0,1.0,120,1.1,0.9,30,0,0.8,1.3
0,S0_TPL187,1,0.0035335689045936395,inferred_from_public_data,6,0.9,1.2,60,1.0,1.0,10,1,1.0,0.8
0,S0_TPL187,1,0.0035335689045936395,inferred_from_public_data,7,0.9,1.0,60,1.1,0.9,20,1,1.3,1.0
0,S0_TPL187,1,0.0035335689045936395,inferred_from_public_data,8,1.0,1.2,30,1.1,1.2,20,1,1.0,1.3
0,S0_TPL187,1,0.0035335689045936395,inferred_from_public_data,9,0.9,1.0,120,0.9,1.0,20,0,1.0,1.3
1,S1_TPL001,22,0.046908315565031986,inferred_from_public_data,1,1.2,1.2,120,0.9,1.0,30,0,1.0,1.0
1,S1_TPL001,22,0.046908315565031986,inferred_from_public_data,2,0.9,0.9,120,1.0,0.8,30,0,1.3,0.8
1,S1_TPL001,22,0.046908315565031986,inferred_from_public_data,3,1.2,0.9,120,1.1,0.9,20,0,0.8,0.8
1,S1_TPL001,22,0.046908315565031986,inferred_from_public_data,4,1.0,0.9,60,1.1,0.9,10,0,1.3,1.3
1,S1_TPL001,22,0.046908315565031986,inferred_from_public_data,5,1.0,1.0,120,1.1,0.9,30,0,0.8,1.3
1,S1_TPL001,22,0.046908315565031986,inferred_from_public_data,6,0.9,1.0,60,1.1,0.9,20,0,1.3,1.0
1,S1_TPL001,22,0.046908315565031986,inferred_from_public_data,7,0.9,1.2,60,1.0,1.1,10,0,1.0,0.8
1,S1_TPL001,22,0.046908315565031986,inferred_from_public_data,8,0.9,1.0,120,0.9,1.0,20,0,1.0,1.3
1,S1_TPL001,22,0.046908315565031986,inferred_from_public_data,9,1.0,1.2,30,1.1,1.3,20,0,1.0,1.3
1,S1_TPL002,20,0.042643923240938165,inferred_from_public_data,1,1.2,1.2,120,0.9,1.1,30,0,1.0,1.0
1,S1_TPL002,20,0.042643923240938165,inferred_from_public_data,2,0.9,0.9,120,1.0,0.9,30,0,1.3,0.8
1,S1_TPL002,20,0.042643923240938165,inferred_from_public_data,3,1.2,0.9,120,1.1,0.9,20,0,0.8,0.8
1,S1_TPL002,20,0.042643923240938165,inferred_from_public_data,4,1.0,0.9,60,1.1,0.9,10,0,1.3,1.3
1,S1_TPL002,20,0.042643923240938165,inferred_from_public_data,5,1.0,1.0,120,1.1,1.0,30,0,0.8,1.3
1,S1_TPL002,20,0.042643923240938165,inferred_from_public_data,6,0.9,1.0,60,1.1,1.0,20,0,1.3,1.0
1,S1_TPL002,20,0.042643923240938165,inferred_from_public_data,7,0.9,1.2,60,1.0,1.1,10,0,1.0,0.8
1,S1_TPL002,20,0.042643923240938165,inferred_from_public_data,8,0.9,1.0,120,0.9,1.0,20,0,1.0,1.3
1,S1_TPL002,20,0.042643923240938165,inferred_from_public_data,9,1.0,1.2,30,1.1,1.3,20,0,1.0,1.3
1,S1_TPL003,16,0.03411513859275053,inferred_from_public_data,1,1.2,1.0,30,1.0,0.9,10,0,1.0,0.8
1,S1_TPL003,16,0.03411513859275053,inferred_from_public_data,2,1.2,1.0,120,1.0,1.1,10,0,1.3,1.3
1,S1_TPL003,16,0.03411513859275053,inferred_from_public_data,3,1.2,0.9,30,1.0,1.0,20,0,1.3,1.0
1,S1_TPL003,16,0.03411513859275053,inferred_from_public_data,4,0.9,0.9,60,1.0,1.0,30,0,0.8,1.3
1,S1_TPL003,16,0.03411513859275053,inferred_from_public_data,5,1.0,1.0,30,1.0,1.0,30,0,1.3,0.8
1,S1_TPL003,16,0.03411513859275053,inferred_from_public_data,6,1.0,0.9,30,1.0,0.9,10,0,0.8,1.0
1,S1_TPL003,16,0.03411513859275053,inferred_from_public_data,7,1.0,1.2,60,1.0,1.1,20,0,0.8,0.8
1,S1_TPL003,16,0.03411513859275053,inferred_from_public_data,8,1.2,1.2,30,1.0,1.1,30,0,0.8,1.3
1,S1_TPL003,16,0.03411513859275053,inferred_from_public_data,9,1.0,1.0,60,1.0,1.1,30,0,1.0,1.0
1,S1_TPL004,15,0.031982942430703626,inferred_from_public_data,1,1.0,1.2,120,1.0,1.1,20,0,1.3,1.0
1,S1_TPL004,15,0.031982942430703626,inferred_from_public_data,2,0.9,1.2,30,0.9,1.0,10,0,1.3,1.3
1,S1_TPL004,15,0.031982942430703626,inferred_from_public_data,3,1.2,1.2,60,1.1,1.2,30,0,1.3,0.8
1,S1_TPL004,15,0.031982942430703626,inferred_from_public_data,4,0.9,1.0,30,1.0,1.1,20,0,0.8,0.8
1,S1_TPL004,15,0.031982942430703626,inferred_from_public_data,5,1.2,0.9,60,1.0,0.8,20,0,1.0,1.3
1,S1_TPL004,15,0.031982942430703626,inferred_from_public_data,6,1.0,0.9,120,0.9,1.0,10,0,1.0,0.8
1,S1_TPL004,15,0.031982942430703626,inferred_from_public_data,7,0.9,1.2,120,1.1,1.2,10,0,0.8,1.0
1,S1_TPL004,15,0.031982942430703626,inferred_from_public_data,8,0.9,0.9,30,1.1,0.9,30,0,1.0,1.0
1,S1_TPL004,15,0.031982942430703626,inferred_from_public_data,9,1.2,1.0,60,0.9,0.9,10,0,0.8,1.0
1,S1_TPL005,15,0.031982942430703626,inferred_from_public_data,1,1.2,1.0,30,1.1,0.9,10,0,1.0,0.8
1,S1_TPL005,15,0.031982942430703626,inferred_from_public_data,2,1.2,1.0,120,1.0,1.1,10,0,1.3,1.3
1,S1_TPL005,15,0.031982942430703626,inferred_from_public_data,3,1.2,0.9,30,0.9,1.0,20,0,1.3,1.0
1,S1_TPL005,15,0.031982942430703626,inferred_from_public_data,4,0.9,0.9,60,0.9,1.0,30,0,0.8,1.3
1,S1_TPL005,15,0.031982942430703626,inferred_from_public_data,5,1.0,1.0,30,0.9,1.0,30,0,1.3,0.8
1,S1_TPL005,15,0.031982942430703626,inferred_from_public_data,6,1.0,0.9,30,1.0,0.8,10,0,0.8,1.0
1,S1_TPL005,15,0.031982942430703626,inferred_from_public_data,7,1.0,1.2,60,0.9,1.0,20,0,0.8,0.8
1,S1_TPL005,15,0.031982942430703626,inferred_from_public_data,8,1.2,1.2,30,1.0,1.1,30,0,0.8,1.3
1,S1_TPL005,15,0.031982942430703626,inferred_from_public_data,9,1.0,1.0,60,1.0,1.1,30,0,1.0,1.0
1,S1_TPL006,14,0.029850746268656716,inferred_from_public_data,1,1.2,1.0,30,1.1,1.0,10,0,1.0,0.8
1,S1_TPL006,14,0.029850746268656716,inferred_from_public_data,2,1.2,1.0,120,1.0,1.2,10,0,1.3,1.3
1,S1_TPL006,14,0.029850746268656716,inferred_from_public_data,3,1.2,0.9,30,0.9,1.1,20,0,1.3,1.0
1,S1_TPL006,14,0.029850746268656716,inferred_from_public_data,4,0.9,0.9,60,0.9,1.1,30,0,0.8,1.3
1,S1_TPL006,14,0.029850746268656716,inferred_from_public_data,5,1.0,1.0,30,0.9,1.0,30,0,1.3,0.8
1,S1_TPL006,14,0.029850746268656716,inferred_from_public_data,6,1.0,0.9,30,1.0,0.9,10,0,0.8,1.0
1,S1_TPL006,14,0.029850746268656716,inferred_from_public_data,7,1.0,1.2,60,0.9,1.1,20,0,0.8,0.8
1,S1_TPL006,14,0.029850746268656716,inferred_from_public_data,8,1.2,1.2,30,1.0,1.2,30,0,0.8,1.3
1,S1_TPL006,14,0.029850746268656716,inferred_from_public_data,9,1.0,1.0,60,1.0,1.2,30,0,1.0,1.0
1,S1_TPL007,14,0.029850746268656716,inferred_from_public_data,1,1.0,1.2,120,1.0,1.1,20,0,1.3,1.0
1,S1_TPL007,14,0.029850746268656716,inferred_from_public_data,2,0.9,1.2,30,0.9,1.0,10,0,1.3,1.3
1,S1_TPL007,14,0.029850746268656716,inferred_from_public_data,3,1.2,1.2,60,1.1,1.3,30,0,1.3,0.8
1,S1_TPL007,14,0.029850746268656716,inferred_from_public_data,4,0.9,1.0,30,1.0,1.1,20,0,0.8,0.8
1,S1_TPL007,14,0.029850746268656716,inferred_from_public_data,5,1.2,0.9,60,1.0,0.8,20,0,1.0,1.3
1,S1_TPL007,14,0.029850746268656716,inferred_from_public_data,6,1.0,0.9,120,0.9,1.0,10,0,1.0,0.8
1,S1_TPL007,14,0.029850746268656716,inferred_from_public_data,7,0.9,1.2,120,1.1,1.3,10,0,0.8,1.0
1,S1_TPL007,14,0.029850746268656716,inferred_from_public_data,8,0.9,0.9,30,1.1,0.9,30,0,1.0,1.0
1,S1_TPL007,14,0.029850746268656716,inferred_from_public_data,9,1.2,1.0,60,0.9,1.0,10,0,0.8,1.0
1,S1_TPL008,14,0.029850746268656716,inferred_from_public_data,1,1.2,1.0,30,1.1,1.0,10,0,1.0,0.8
1,S1_TPL008,14,0.029850746268656716,inferred_from_public_data,2,1.2,1.0,120,1.0,1.1,10,0,1.3,1.3
1,S1_TPL008,14,0.029850746268656716,inferred_from_public_data,3,1.2,0.9,30,0.9,1.1,20,0,1.3,1.0
1,S1_TPL008,14,0.029850746268656716,inferred_from_public_data,4,0.9,0.9,60,0.9,1.1,30,0,0.8,1.3
1,S1_TPL008,14,0.029850746268656716,inferred_from_public_data,5,1.0,1.0,30,0.9,1.0,30,0,1.3,0.8
1,S1_TPL008,14,0.029850746268656716,inferred_from_public_data,6,1.0,0.9,30,1.0,0.9,10,0,0.8,1.0
1,S1_TPL008,14,0.029850746268656716,inferred_from_public_data,7,1.0,1.2,60,0.9,1.1,20,0,0.8,0.8
1,S1_TPL008,14,0.029850746268656716,inferred_from_public_data,8,1.2,1.2,30,1.0,1.1,30,0,0.8,1.3
1,S1_TPL008,14,0.029850746268656716,inferred_from_public_data,9,1.0,1.0,60,1.0,1.1,30,0,1.0,1.0
1,S1_TPL009,12,0.0255863539445629,inferred_from_public_data,1,1.2,1.0,30,1.1,0.9,10,0,1.0,0.8
1,S1_TPL009,12,0.0255863539445629,inferred_from_public_data,2,1.2,1.0,120,1.0,1.1,10,0,1.3,1.3
1,S1_TPL009,12,0.0255863539445629,inferred_from_public_data,3,1.2,0.9,30,1.0,1.0,20,0,1.3,1.0
1,S1_TPL009,12,0.0255863539445629,inferred_from_public_data,4,0.9,0.9,60,1.0,1.0,30,0,0.8,1.3
1,S1_TPL009,12,0.0255863539445629,inferred_from_public_data,5,1.0,1.0,30,1.0,1.0,30,0,1.3,0.8
1,S1_TPL009,12,0.0255863539445629,inferred_from_public_data,6,1.0,0.9,30,1.0,0.9,10,0,0.8,1.0
1,S1_TPL009,12,0.0255863539445629,inferred_from_public_data,7,1.0,1.2,60,1.0,1.1,20,0,0.8,0.8
1,S1_TPL009,12,0.0255863539445629,inferred_from_public_data,8,1.2,1.2,30,1.0,1.1,30,0,0.8,1.3
1,S1_TPL009,12,0.0255863539445629,inferred_from_public_data,9,1.0,1.0,60,1.0,1.1,30,0,1.0,1.0
1,S1_TPL010,12,0.0255863539445629,inferred_from_public_data,1,1.2,1.0,30,1.1,0.9,10,0,1.0,0.8
1,S1_TPL010,12,0.0255863539445629,inferred_from_public_data,2,1.2,1.0,120,1.0,1.1,10,0,1.3,1.3
1,S1_TPL010,12,0.0255863539445629,inferred_from_public_data,3,1.2,0.9,30,0.9,1.0,20,0,1.3,1.0
1,S1_TPL010,12,0.0255863539445629,inferred_from_public_data,4,0.9,0.9,60,0.9,1.0,30,0,0.8,1.3
1,S1_TPL010,12,0.0255863539445629,inferred_from_public_data,5,1.0,1.0,30,0.9,1.0,30,0,1.3,0.8
1,S1_TPL010,12,0.0255863539445629,inferred_from_public_data,6,1.0,0.9,30,1.0,0.9,10,0,0.8,1.0
1,S1_TPL010,12,0.0255863539445629,inferred_from_public_data,7,1.0,1.2,60,0.9,1.0,20,0,0.8,0.8
1,S1_TPL010,12,0.0255863539445629,inferred_from_public_data,8,1.2,1.2,30,1.0,1.1,30,0,0.8,1.3
1,S1_TPL010,12,0.0255863539445629,inferred_from_public_data,9,1.0,1.0,60,1.0,1.1,30,0,1.0,1.0
1,S1_TPL011,12,0.0255863539445629,inferred_from_public_data,1,1.0,1.2,120,1.0,1.1,20,0,1.3,1.0
1,S1_TPL011,12,0.0255863539445629,inferred_from_public_data,2,0.9,1.2,30,0.9,1.0,10,0,1.3,1.3
1,S1_TPL011,12,0.0255863539445629,inferred_from_public_data,3,1.2,1.2,60,1.1,1.2,30,0,1.3,0.8
1,S1_TPL011,12,0.0255863539445629,inferred_from_public_data,4,0.9,1.0,30,1.0,1.1,20,0,0.8,0.8
1,S1_TPL011,12,0.0255863539445629,inferred_from_public_data,5,1.2,0.9,60,1.0,0.9,20,0,1.0,1.3
1,S1_TPL011,12,0.0255863539445629,inferred_from_public_data,6,1.0,0.9,120,0.9,1.0,10,0,1.0,0.8
1,S1_TPL011,12,0.0255863539445629,inferred_from_public_data,7,0.9,1.2,120,1.1,1.2,10,0,0.8,1.0
1,S1_TPL011,12,0.0255863539445629,inferred_from_public_data,8,0.9,0.9,30,1.1,0.9,30,0,1.0,1.0
1,S1_TPL011,12,0.0255863539445629,inferred_from_public_data,9,1.2,1.0,60,0.9,1.0,10,0,0.8,1.0
1,S1_TPL012,11,0.023454157782515993,inferred_from_public_data,1,1.0,1.2,120,1.0,1.1,20,0,1.3,1.0
1,S1_TPL012,11,0.023454157782515993,inferred_from_public_data,2,0.9,1.2,30,0.9,1.0,10,0,1.3,1.3
1,S1_TPL012,11,0.023454157782515993,inferred_from_public_data,3,1.2,1.2,60,1.1,1.3,30,0,1.3,0.8
1,S1_TPL012,11,0.023454157782515993,inferred_from_public_data,4,0.9,1.0,30,1.0,1.1,20,0,0.8,0.8
1,S1_TPL012,11,0.023454157782515993,inferred_from_public_data,5,1.2,0.9,60,1.0,0.8,20,0,1.0,1.3
1,S1_TPL012,11,0.023454157782515993,inferred_from_public_data,6,1.0,0.9,120,0.9,1.0,10,0,1.0,0.8
1,S1_TPL012,11,0.023454157782515993,inferred_from_public_data,7,0.9,1.2,120,1.1,1.3,10,0,0.8,1.0
1,S1_TPL012,11,0.023454157782515993,inferred_from_public_data,8,0.9,0.9,30,1.1,0.9,30,0,1.0,1.0
1,S1_TPL012,11,0.023454157782515993,inferred_from_public_data,9,1.2,1.0,60,0.9,0.9,10,0,0.8,1.0
1,S1_TPL013,10,0.021321961620469083,inferred_from_public_data,1,1.0,1.2,120,1.0,1.1,20,0,1.3,1.0
1,S1_TPL013,10,0.021321961620469083,inferred_from_public_data,2,0.9,1.2,30,0.9,1.0,10,0,1.3,1.3
1,S1_TPL013,10,0.021321961620469083,inferred_from_public_data,3,1.2,1.2,60,1.1,1.3,30,0,1.3,0.8
1,S1_TPL013,10,0.021321961620469083,inferred_from_public_data,4,0.9,1.0,30,1.0,1.1,20,0,0.8,0.8
1,S1_TPL013,10,0.021321961620469083,inferred_from_public_data,5,1.2,0.9,60,1.0,0.8,20,0,1.0,1.3
1,S1_TPL013,10,0.021321961620469083,inferred_from_public_data,6,1.0,0.9,120,0.9,1.0,10,0,1.0,0.8
1,S1_TPL013,10,0.021321961620469083,inferred_from_public_data,7,0.9,1.2,120,1.1,1.3,10,0,0.8,1.0
1,S1_TPL013,10,0.021321961620469083,inferred_from_public_data,8,0.9,0.9,30,1.1,0.8,30,0,1.0,1.0
1,S1_TPL013,10,0.021321961620469083,inferred_from_public_data,9,1.2,1.0,60,0.9,0.9,10,0,0.8,1.0
1,S1_TPL014,10,0.021321961620469083,inferred_from_public_data,1,1.0,1.2,120,1.0,1.1,20,0,1.3,1.0
1,S1_TPL014,10,0.021321961620469083,inferred_from_public_data,2,0.9,1.2,30,0.9,1.0,10,0,1.3,1.3
1,S1_TPL014,10,0.021321961620469083,inferred_from_public_data,3,1.2,1.2,60,1.1,1.3,30,0,1.3,0.8
1,S1_TPL014,10,0.021321961620469083,inferred_from_public_data,4,0.9,1.0,30,1.0,1.1,20,0,0.8,0.8
1,S1_TPL014,10,0.021321961620469083,inferred_from_public_data,5,1.2,0.9,60,1.0,0.9,20,0,1.0,1.3
1,S1_TPL014,10,0.021321961620469083,inferred_from_public_data,6,1.0,0.9,120,0.9,1.0,10,0,1.0,0.8
1,S1_TPL014,10,0.021321961620469083,inferred_from_public_data,7,0.9,1.2,120,1.1,1.3,10,0,0.8,1.0
1,S1_TPL014,10,0.021321961620469083,inferred_from_public_data,8,0.9,0.9,30,1.1,0.9,30,0,1.0,1.0
1,S1_TPL014,10,0.021321961620469083,inferred_from_public_data,9,1.2,1.0,60,0.9,1.0,10,0,0.8,1.0
1,S1_TPL015,9,0.019189765458422176,inferred_from_public_data,1,1.2,1.2,120,0.9,1.1,30,0,1.0,1.0
1,S1_TPL015,9,0.019189765458422176,inferred_from_public_data,2,0.9,0.9,120,1.0,0.9,30,0,1.3,0.8
1,S1_TPL015,9,0.019189765458422176,inferred_from_public_data,3,1.2,0.9,120,1.1,0.9,20,0,0.8,0.8
1,S1_TPL015,9,0.019189765458422176,inferred_from_public_data,4,1.0,0.9,60,1.1,0.9,10,0,1.3,1.3
1,S1_TPL015,9,0.019189765458422176,inferred_from_public_data,5,1.0,1.0,120,1.1,1.0,30,0,0.8,1.3
1,S1_TPL015,9,0.019189765458422176,inferred_from_public_data,6,0.9,1.0,60,1.1,1.0,20,0,1.3,1.0
1,S1_TPL015,9,0.019189765458422176,inferred_from_public_data,7,0.9,1.2,60,1.0,1.1,10,0,1.0,0.8
1,S1_TPL015,9,0.019189765458422176,inferred_from_public_data,8,0.9,1.0,120,0.9,1.0,20,0,1.0,1.3
1,S1_TPL015,9,0.019189765458422176,inferred_from_public_data,9,1.0,1.2,30,1.1,1.4,20,0,1.0,1.3
1,S1_TPL016,9,0.019189765458422176,inferred_from_public_data,1,1.2,1.2,120,0.9,1.1,30,0,1.0,1.0
1,S1_TPL016,9,0.019189765458422176,inferred_from_public_data,2,0.9,0.9,120,1.0,0.9,30,0,1.3,0.8
1,S1_TPL016,9,0.019189765458422176,inferred_from_public_data,3,1.2,0.9,120,1.1,0.9,20,0,0.8,0.8
1,S1_TPL016,9,0.019189765458422176,inferred_from_public_data,4,1.0,0.9,60,1.1,0.9,10,0,1.3,1.3
1,S1_TPL016,9,0.019189765458422176,inferred_from_public_data,5,1.0,1.0,120,1.1,1.0,30,0,0.8,1.3
1,S1_TPL016,9,0.019189765458422176,inferred_from_public_data,6,0.9,1.0,60,1.1,1.0,20,0,1.3,1.0
1,S1_TPL016,9,0.019189765458422176,inferred_from_public_data,7,0.9,1.2,60,1.0,1.2,10,0,1.0,0.8
1,S1_TPL016,9,0.019189765458422176,inferred_from_public_data,8,0.9,1.0,120,0.9,1.0,20,0,1.0,1.3
1,S1_TPL016,9,0.019189765458422176,inferred_from_public_data,9,1.0,1.2,30,1.1,1.3,20,0,1.0,1.3
1,S1_TPL017,8,0.017057569296375266,inferred_from_public_data,1,1.2,1.0,30,1.0,1.0,10,0,1.0,0.8
1,S1_TPL017,8,0.017057569296375266,inferred_from_public_data,2,1.2,1.0,120,1.0,1.1,10,0,1.3,1.3
1,S1_TPL017,8,0.017057569296375266,inferred_from_public_data,3,1.2,0.9,30,1.0,1.0,20,0,1.3,1.0
1,S1_TPL017,8,0.017057569296375266,inferred_from_public_data,4,0.9,0.9,60,1.0,1.0,30,0,0.8,1.3
1,S1_TPL017,8,0.017057569296375266,inferred_from_public_data,5,1.0,1.0,30,1.0,1.0,30,0,1.3,0.8
1,S1_TPL017,8,0.017057569296375266,inferred_from_public_data,6,1.0,0.9,30,1.0,0.9,10,0,0.8,1.0
1,S1_TPL017,8,0.017057569296375266,inferred_from_public_data,7,1.0,1.2,60,1.0,1.1,20,0,0.8,0.8
1,S1_TPL017,8,0.017057569296375266,inferred_from_public_data,8,1.2,1.2,30,1.0,1.1,30,0,0.8,1.3
1,S1_TPL017,8,0.017057569296375266,inferred_from_public_data,9,1.0,1.0,60,1.0,1.1,30,0,1.0,1.0
1,S1_TPL018,8,0.017057569296375266,inferred_from_public_data,1,1.2,1.0,30,1.1,0.9,10,0,1.0,0.8
1,S1_TPL018,8,0.017057569296375266,inferred_from_public_data,2,1.2,1.0,120,1.0,1.1,10,0,1.3,1.3
1,S1_TPL018,8,0.017057569296375266,inferred_from_public_data,3,1.2,0.9,30,0.9,1.0,20,0,1.3,1.0
1,S1_TPL018,8,0.017057569296375266,inferred_from_public_data,4,0.9,0.9,60,0.9,1.0,30,0,0.8,1.3
1,S1_TPL018,8,0.017057569296375266,inferred_from_public_data,5,1.0,1.0,30,0.9,1.0,30,0,1.3,0.8
1,S1_TPL018,8,0.017057569296375266,inferred_from_public_data,6,1.0,0.9,30,1.0,0.8,10,0,0.8,1.0
1,S1_TPL018,8,0.017057569296375266,inferred_from_public_data,7,1.0,1.2,60,0.9,1.1,20,0,0.8,0.8
1,S1_TPL018,8,0.017057569296375266,inferred_from_public_data,8,1.2,1.2,30,1.0,1.1,30,0,0.8,1.3
1,S1_TPL018,8,0.017057569296375266,inferred_from_public_data,9,1.0,1.0,60,1.0,1.1,30,0,1.0,1.0
1,S1_TPL019,8,0.017057569296375266,inferred_from_public_data,1,1.2,1.2,120,0.9,1.0,30,0,1.0,1.0
1,S1_TPL019,8,0.017057569296375266,inferred_from_public_data,2,0.9,0.9,120,1.0,0.9,30,0,1.3,0.8
1,S1_TPL019,8,0.017057569296375266,inferred_from_public_data,3,1.2,0.9,120,1.1,0.9,20,0,0.8,0.8
1,S1_TPL019,8,0.017057569296375266,inferred_from_public_data,4,1.0,0.9,60,1.1,0.9,10,0,1.3,1.3
1,S1_TPL019,8,0.017057569296375266,inferred_from_public_data,5,1.0,1.0,120,1.1,0.9,30,0,0.8,1.3
1,S1_TPL019,8,0.017057569296375266,inferred_from_public_data,6,0.9,1.0,60,1.1,0.9,20,0,1.3,1.0
1,S1_TPL019,8,0.017057569296375266,inferred_from_public_data,7,0.9,1.2,60,1.0,1.1,10,0,1.0,0.8
1,S1_TPL019,8,0.017057569296375266,inferred_from_public_data,8,0.9,1.0,120,0.9,1.0,20,0,1.0,1.3
1,S1_TPL019,8,0.017057569296375266,inferred_from_public_data,9,1.0,1.2,30,1.1,1.3,20,0,1.0,1.3
1,S1_TPL020,8,0.017057569296375266,inferred_from_public_data,1,1.2,1.2,120,1.0,1.1,30,0,1.0,1.0
1,S1_TPL020,8,0.017057569296375266,inferred_from_public_data,2,0.9,0.9,120,1.0,0.9,30,0,1.3,0.8
1,S1_TPL020,8,0.017057569296375266,inferred_from_public_data,3,1.2,0.9,120,1.0,0.9,20,0,0.8,0.8
1,S1_TPL020,8,0.017057569296375266,inferred_from_public_data,4,1.0,0.9,60,1.0,0.9,10,0,1.3,1.3
1,S1_TPL020,8,0.017057569296375266,inferred_from_public_data,5,1.0,1.0,120,1.0,1.0,30,0,0.8,1.3
