model_key,model_is_deepseek,respondent_id,block_template_id,run_repeat,human_respondent_id,normalized_weight,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,task_index,task_role,pair_id,manipulation_type,anchor_task_index,block_complexity_mean,age_30_less,high_education,ScaledIncome,CAR_AVAILABLE,alternative_name,alternative_code,display_label,display_position,chosen,observed_choice_code,is_valid_task_response,alt_available,alt_time,alt_waiting,alt_cost,alt_distance,target_alternative_name,dominated_alternative_name
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,59.0,0.0,6.0,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,44.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,140.0,18.0,27.6,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,69.0,0.0,8.21,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,61.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,250.0,32.0,11.6,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,76.0,0.0,7.48,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,42.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,39.0,0.0,0.0,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,2.0,0.0,0.4,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,1.6,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,181.0,25.0,11.7,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,92.0,0.0,11.01,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,71.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,57.0,9.0,8.0,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,7.0,0.0,0.83,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,5.5,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,156.0,5.0,15.0,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,59.0,0.0,6.0,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,44.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,140.0,18.0,27.6,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,69.0,0.0,8.21,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,61.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,A,1,0,1,1,1,0.0,0.0,0.0,42.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.5544121444794573,0,0,7.0,1,PT,0,B,2,0,1,1,1,250.0,32.0,11.6,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.5544121444794573,0,0,7.0,1,CAR,1,C,3,1,1,1,1,76.0,0.0,7.48,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,A,1,0,1,1,1,0.0,0.0,0.0,1.6,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0.5544121444794573,0,0,7.0,1,PT,0,B,2,0,1,1,1,39.0,0.0,0.0,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0.5544121444794573,0,0,7.0,1,CAR,1,C,3,1,1,1,1,2.0,0.0,0.4,0.0,,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,13,monotonicity,MONO_1,monotonicity,1,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,181.0,25.0,11.7,0.0,CAR,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,13,monotonicity,MONO_1,monotonicity,1,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,115.0,0.0,13.7625,0.0,CAR,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,13,monotonicity,MONO_1,monotonicity,1,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,71.0,CAR,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,14,monotonicity,MONO_2,monotonicity,2,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,57.0,9.0,8.0,0.0,CAR,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,14,monotonicity,MONO_2,monotonicity,2,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,8.75,0.0,1.0375,0.0,CAR,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,14,monotonicity,MONO_2,monotonicity,2,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,5.5,CAR,
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,15,dominance,DOM_1,dominance,3,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,156.0,10.0,15.0,0.0,,PT
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,15,dominance,DOM_1,dominance,3,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,59.0,0.0,6.0,0.0,,PT
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,15,dominance,DOM_1,dominance,3,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,44.0,,PT
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,16,dominance,DOM_2,dominance,4,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,140.0,18.0,27.6,0.0,,PT
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,16,dominance,DOM_2,dominance,4,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,69.0,0.0,8.21,0.0,,PT
poe_gpt54_nano,0,PO0050_R3,POT0050,3,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,16,dominance,DOM_2,dominance,4,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,61.0,,PT
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,1,core,CORE_1,core,-1,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,181.0,25.0,11.7,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,1,core,CORE_1,core,-1,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,92.0,0.0,11.01,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,1,core,CORE_1,core,-1,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,71.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,2,core,CORE_2,core,-1,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,57.0,9.0,8.0,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,2,core,CORE_2,core,-1,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,7.0,0.0,0.83,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,2,core,CORE_2,core,-1,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,5.5,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,156.0,5.0,15.0,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,59.0,0.0,6.0,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,44.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,140.0,18.0,27.6,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,69.0,0.0,8.21,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,61.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,250.0,32.0,11.6,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,76.0,0.0,7.48,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,42.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,39.0,0.0,0.0,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,2.0,0.0,0.4,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,1.6,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,181.0,25.0,11.7,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,92.0,0.0,11.01,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,71.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,57.0,9.0,8.0,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,7.0,0.0,0.83,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,5.5,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,156.0,5.0,15.0,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,59.0,0.0,6.0,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,44.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,140.0,18.0,27.6,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,69.0,0.0,8.21,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,61.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,A,1,0,1,1,1,0.0,0.0,0.0,42.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.5544121444794573,0,0,7.0,1,PT,0,B,2,0,1,1,1,250.0,32.0,11.6,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.5544121444794573,0,0,7.0,1,CAR,1,C,3,1,1,1,1,76.0,0.0,7.48,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,A,1,0,1,1,1,0.0,0.0,0.0,1.6,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0.5544121444794573,0,0,7.0,1,PT,0,B,2,0,1,1,1,39.0,0.0,0.0,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0.5544121444794573,0,0,7.0,1,CAR,1,C,3,1,1,1,1,2.0,0.0,0.4,0.0,,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,13,monotonicity,MONO_1,monotonicity,1,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,181.0,25.0,11.7,0.0,CAR,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,13,monotonicity,MONO_1,monotonicity,1,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,115.0,0.0,13.7625,0.0,CAR,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,13,monotonicity,MONO_1,monotonicity,1,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,71.0,CAR,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,14,monotonicity,MONO_2,monotonicity,2,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,57.0,9.0,8.0,0.0,CAR,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,14,monotonicity,MONO_2,monotonicity,2,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,8.75,0.0,1.0375,0.0,CAR,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,14,monotonicity,MONO_2,monotonicity,2,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,5.5,CAR,
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,15,dominance,DOM_1,dominance,3,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,156.0,10.0,15.0,0.0,,PT
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,15,dominance,DOM_1,dominance,3,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,59.0,0.0,6.0,0.0,,PT
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,15,dominance,DOM_1,dominance,3,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,44.0,,PT
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,16,dominance,DOM_2,dominance,4,0.5544121444794573,0,0,7.0,1,PT,0,A,1,0,1,1,1,140.0,18.0,27.6,0.0,,PT
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,16,dominance,DOM_2,dominance,4,0.5544121444794573,0,0,7.0,1,CAR,1,B,2,1,1,1,1,69.0,0.0,8.21,0.0,,PT
poe_gpt54_nano,0,PO0050_R4,POT0050,4,H0672,0.5414274486172608,semantic_arm,1,naturalistic,1,16,dominance,DOM_2,dominance,4,0.5544121444794573,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,61.0,,PT
poe_gpt54_nano,0,PO0051_R1,POT0051,1,H0499,6.72051101457278,semantic_arm,1,concise,0,1,core,CORE_1,core,-1,0.3319425032200457,0,0,7.0,1,PT,0,A,1,0,1,1,1,137.0,3.0,4.2,0.0,,
poe_gpt54_nano,0,PO0051_R1,POT0051,1,H0499,6.72051101457278,semantic_arm,1,concise,0,1,core,CORE_1,core,-1,0.3319425032200457,0,0,7.0,1,CAR,1,B,2,1,1,1,1,43.0,0.0,5.16,0.0,,
poe_gpt54_nano,0,PO0051_R1,POT0051,1,H0499,6.72051101457278,semantic_arm,1,concise,0,1,core,CORE_1,core,-1,0.3319425032200457,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,35.0,,
poe_gpt54_nano,0,PO0051_R1,POT0051,1,H0499,6.72051101457278,semantic_arm,1,concise,0,2,core,CORE_2,core,-1,0.3319425032200457,0,0,7.0,1,PT,0,A,1,0,1,1,1,215.0,13.0,0.0,0.0,,
poe_gpt54_nano,0,PO0051_R1,POT0051,1,H0499,6.72051101457278,semantic_arm,1,concise,0,2,core,CORE_2,core,-1,0.3319425032200457,0,0,7.0,1,CAR,1,B,2,1,1,1,1,148.0,0.0,30.39,0.0,,
poe_gpt54_nano,0,PO0051_R1,POT0051,1,H0499,6.72051101457278,semantic_arm,1,concise,0,2,core,CORE_2,core,-1,0.3319425032200457,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,232.8,,
poe_gpt54_nano,0,PO0051_R1,POT0051,1,H0499,6.72051101457278,semantic_arm,1,concise,0,3,core,CORE_3,core,-1,0.3319425032200457,0,0,7.0,1,PT,0,A,1,0,1,1,1,251.0,59.0,65.8,0.0,,
poe_gpt54_nano,0,PO0051_R1,POT0051,1,H0499,6.72051101457278,semantic_arm,1,concise,0,3,core,CORE_3,core,-1,0.3319425032200457,0,0,7.0,1,CAR,1,B,2,1,1,1,1,76.0,0.0,15.96,0.0,,
poe_gpt54_nano,0,PO0051_R1,POT0051,1,H0499,6.72051101457278,semantic_arm,1,concise,0,3,core,CORE_3,core,-1,0.3319425032200457,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,119.0,,
poe_gpt54_nano,0,PO0051_R1,POT0051,1,H0499,6.72051101457278,semantic_arm,1,concise,0,4,core,CORE_4,core,-1,0.3319425032200457,0,0,7.0,0,PT,0,A,1,1,0,1,1,152.0,0.0,3.8,0.0,,
poe_gpt54_nano,0,PO0051_R1,POT0051,1,H0499,6.72051101457278,semantic_arm,1,concise,0,4,core,CORE_4,core,-1,0.3319425032200457,0,0,7.0,0,CAR,1,B,2,0,0,1,0,42.0,0.0,4.16,0.0,,
poe_gpt54_nano,0,PO0051_R1,POT0051,1,H0499,6.72051101457278,semantic_arm,1,concise,0,4,core,CORE_4,core,-1,0.3319425032200457,0,0,7.0,0,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,25.0,,
poe_gpt54_nano,0,PO0051_R1,POT0051,1,H0499,6.72051101457278,semantic_arm,1,concise,0,5,core,CORE_5,core,-1,0.3319425032200457,0,0,7.0,1,PT,0,A,1,0,1,1,1,404.0,127.0,29.0,0.0,,
poe_gpt54_nano,0,PO0051_R1,POT0051,1,H0499,6.72051101457278,semantic_arm,1,concise,0,5,core,CORE_5,core,-1,0.3319425032200457,0,0,7.0,1,CAR,1,B,2,1,1,1,1,121.0,0.0,14.57,0.0,,
