model_key,model_is_deepseek,respondent_id,block_template_id,run_repeat,source_observation_id,human_id,human_respondent_id,normalized_weight,LangCode,UrbRur,OccupStat,TripPurpose,Education,Region,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,task_index,task_role,pair_id,manipulation_type,anchor_task_index,block_complexity_mean,age,age_30_less,high_education,low_education,ScaledIncome,work_trip,other_trip,NbCar,NbBicy,NbHousehold,NbChild,CAR_AVAILABLE,alternative_name,alternative_code,display_label,display_position,chosen,observed_choice_code,is_valid_task_response,alt_available,alt_time,alt_time_non_wait,alt_waiting,alt_cost,alt_distance,target_alternative_name,dominated_alternative_name
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,26.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,100.0,100.0,12.0,5.7,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,33.0,33.0,0.0,3.37,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,18.3,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,72.0,72.0,12.0,9.6,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,31.0,31.0,0.0,3.24,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,23.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,37.0,37.0,0.0,3.8,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,16.0,16.0,0.0,1.59,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,10.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,189.0,189.0,28.0,12.4,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,79.0,79.0,0.0,11.34,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,87.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,168.0,168.0,16.0,12.8,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,58.0,58.0,0.0,5.95,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,39.5,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,99.0,99.0,15.0,20.0,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,39.0,39.0,0.0,3.96,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,26.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,100.0,100.0,12.0,5.7,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,33.0,33.0,0.0,3.37,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,18.3,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,A,1,1,2,1,1,0.0,0.0,0.0,0.0,23.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,B,2,0,2,1,1,72.0,72.0,12.0,9.6,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,C,3,0,2,1,1,31.0,31.0,0.0,3.24,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,A,1,1,2,1,1,0.0,0.0,0.0,0.0,10.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,B,2,0,2,1,1,37.0,37.0,0.0,3.8,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,C,3,0,2,1,1,16.0,16.0,0.0,1.59,0.0,,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,13,monotonicity,MONO_1,monotonicity,1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,189.0,189.0,28.0,12.4,0.0,CAR,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,13,monotonicity,MONO_1,monotonicity,1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,98.75,98.75,0.0,14.175,0.0,CAR,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,13,monotonicity,MONO_1,monotonicity,1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,87.0,CAR,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,14,monotonicity,MONO_2,monotonicity,2,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,168.0,168.0,16.0,12.8,0.0,CAR,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,14,monotonicity,MONO_2,monotonicity,2,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,72.5,72.5,0.0,7.4375,0.0,CAR,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,14,monotonicity,MONO_2,monotonicity,2,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,39.5,CAR,
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,15,dominance,DOM_1,dominance,3,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,99.0,99.0,15.0,20.0,0.0,,PT
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,15,dominance,DOM_1,dominance,3,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,39.0,39.0,0.0,3.96,0.0,,PT
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,15,dominance,DOM_1,dominance,3,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,26.0,,PT
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,16,dominance,DOM_2,dominance,4,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,100.0,100.0,12.0,9.37,0.0,,PT
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,16,dominance,DOM_2,dominance,4,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,33.0,33.0,0.0,3.37,0.0,,PT
mlx_qwen35_0p8b,0,Q80007_R1,Q8T0007,1,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,16,dominance,DOM_2,dominance,4,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,18.3,,PT
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,1,core,CORE_1,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,189.0,189.0,28.0,12.4,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,1,core,CORE_1,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,79.0,79.0,0.0,11.34,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,1,core,CORE_1,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,87.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,2,core,CORE_2,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,168.0,168.0,16.0,12.8,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,2,core,CORE_2,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,58.0,58.0,0.0,5.95,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,2,core,CORE_2,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,39.5,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,99.0,99.0,15.0,20.0,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,39.0,39.0,0.0,3.96,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,26.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,100.0,100.0,12.0,5.7,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,33.0,33.0,0.0,3.37,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,18.3,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,72.0,72.0,12.0,9.6,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,31.0,31.0,0.0,3.24,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,23.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,37.0,37.0,0.0,3.8,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,16.0,16.0,0.0,1.59,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,10.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,189.0,189.0,28.0,12.4,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,79.0,79.0,0.0,11.34,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,87.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,168.0,168.0,16.0,12.8,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,58.0,58.0,0.0,5.95,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,39.5,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,99.0,99.0,15.0,20.0,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,39.0,39.0,0.0,3.96,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,26.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,A,1,1,0,1,1,100.0,100.0,12.0,5.7,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,CAR,1,B,2,0,0,1,1,33.0,33.0,0.0,3.37,0.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,0.0,18.3,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,SLOW_MODES,2,A,1,1,2,1,1,0.0,0.0,0.0,0.0,23.0,,
mlx_qwen35_0p8b,0,Q80007_R2,Q8T0007,2,292,14050193,H0232,0.2298009887184065,1,1,2,3,6,1,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.4996018866335956,40.0,0,1,0,7.0,0,1,1.0,4.0,4.0,2.0,1,PT,0,B,2,0,2,1,1,72.0,72.0,12.0,9.6,0.0,,
