human_id,normalized_weight,age,CalculatedIncome,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,CAR_AVAILABLE,TimePT,WaitingTimePT,MarginalCostPT,TimeCar,CostCarCHF,distance_km,TimePT_scaled,TimeCar_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,Envir01,Envir05,LifSty01,LifSty07,Mobil05,Mobil12,choice_code,Choice
30860803,0.8584724543995766,57,2000,0,1,0,0,0,0,2.0,1,0,1,2,3,2,0,0,1,1,187,12,11.8,48,4.86,26.0,0.935,0.24,0.2,1.1800000000000002,0.486,5.2,4,3,2,3,3,4,1,1
30860804,3.818189834136154,61,2000,0,1,0,0,0,0,2.0,0,0,0,2,3,2,0,1,0,1,10,0,0.0,2,0.29,0.2,0.05,0.01,0.0,0.0,0.0289999999999999,0.04,4,3,2,2,3,5,1,1
30860804,3.818189834136154,61,2000,0,1,0,0,0,0,2.0,0,0,0,2,3,2,0,1,0,1,10,0,0.0,2,0.29,0.2,0.05,0.01,0.0,0.0,0.0289999999999999,0.04,4,5,2,2,3,3,1,1
31320656,0.2545934244605354,42,15000,1,0,1,0,0,0,15.0,0,0,1,2,4,3,2,1,0,1,95,22,0.0,70,7.97,54.0,0.475,0.35,0.3666666666666666,0.0,0.7969999999999999,10.8,4,5,3,5,3,4,1,1
31321173,0.8584724543995766,42,5000,0,1,0,1,0,0,5.0,1,0,1,1,5,4,3,1,0,1,136,20,7.6,80,9.03,60.0,0.68,0.4,0.3333333333333333,0.76,0.903,12.0,4,4,2,3,3,5,1,1
31321487,2.029711386372872,34,3250,0,1,0,1,0,0,3.25,1,0,0,0,2,2,0,1,0,0,116,0,0.0,75,6.71,40.0,0.58,0.375,0.0,0.0,0.671,8.0,4,4,2,3,3,2,0,0
31321592,0.3735873657560173,56,9000,1,0,0,0,0,0,9.0,1,0,0,1,4,2,0,0,1,1,319,53,0.0,256,42.86,321.0,1.595,1.28,0.8833333333333333,0.0,4.286,64.2,4,5,3,5,3,4,1,1
32710161,0.8584724543995766,51,5000,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,1,71,0,4.0,12,1.05,6.0,0.355,0.06,0.0,0.4,0.105,1.2,4,3,2,3,3,2,1,1
39010096,2.029711386372872,24,7000,0,1,0,0,1,1,7.0,1,0,1,3,1,2,0,1,0,1,34,0,4.0,26,2.64,14.0,0.17,0.13,0.0,0.4,0.264,2.8,4,3,2,2,3,5,1,1
39110243,0.3735873657560173,40,9000,1,0,0,1,0,0,9.0,1,0,1,2,1,4,-1,1,0,1,138,20,0.0,75,10.25,79.0,0.69,0.375,0.3333333333333333,0.0,1.025,15.8,4,5,5,5,3,5,1,1
39110258,0.954424398357919,-1,-1,0,1,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,1,42,0,6.8,15,1.75,12.5,0.21,0.075,0.0,0.6799999999999999,0.175,2.5,4,3,2,2,3,2,1,1
39110438,0.3735873657560173,57,15000,1,0,0,0,0,0,15.0,0,1,0,2,4,5,1,1,0,1,141,9,0.0,85,10.07,82.0,0.705,0.425,0.15,0.0,1.007,16.4,4,5,5,5,3,5,1,1
39110815,0.3735873657560173,56,7000,1,0,0,0,0,0,7.0,1,1,0,1,4,3,0,1,0,1,101,11,7.2,28,3.45,24.0,0.505,0.14,0.1833333333333333,0.72,0.345,4.8,4,5,5,5,5,5,1,1
39110816,0.5414274486172608,24,7000,0,0,0,0,0,1,7.0,1,0,1,1,3,3,0,0,1,1,228,24,0.0,299,54.84,428.5,1.14,1.495,0.4,0.0,5.484,85.7,4,4,2,3,3,5,1,1
39110987,0.954424398357919,48,5000,0,1,0,1,0,0,5.0,0,0,1,1,1,1,0,0,1,1,84,11,3.5,14,1.71,11.0,0.42,0.07,0.1833333333333333,0.35,0.1709999999999999,2.2,4,3,2,2,3,5,1,1
39110987,0.954424398357919,48,5000,0,1,0,1,0,0,5.0,0,0,1,1,1,1,0,1,0,1,80,8,3.2,14,1.71,11.0,0.4,0.07,0.1333333333333333,0.32,0.1709999999999999,2.2,4,3,2,2,3,5,1,1
39111287,0.8584724543995766,40,3250,0,1,0,1,0,0,3.25,0,0,0,1,1,1,0,0,1,1,176,1,10.0,51,6.92,39.5,0.88,0.255,0.0166666666666666,1.0,0.692,7.9,4,4,2,3,3,5,1,1
39111325,0.2290902236010023,40,7000,0,0,0,1,0,0,7.0,1,0,1,1,3,4,2,0,1,1,42,0,3.4,19,2.11,14.5,0.21,0.095,0.0,0.3399999999999999,0.211,2.9,4,4,2,3,3,5,1,1
39111325,0.2290902236010023,40,7000,0,0,0,1,0,0,7.0,1,0,1,1,3,4,2,1,0,1,46,0,3.4,19,2.11,14.5,0.23,0.095,0.0,0.3399999999999999,0.211,2.9,4,4,2,3,3,5,1,1
39111355,0.3735873657560173,45,7000,1,0,0,0,0,0,7.0,1,0,0,1,4,4,2,0,1,1,107,0,7.2,28,3.51,24.0,0.535,0.14,0.0,0.72,0.351,4.8,4,5,5,5,3,5,1,1
39111360,0.6019450605361366,38,9000,1,0,0,1,0,0,9.0,1,0,1,1,3,5,2,0,1,0,36,0,4.0,18,1.95,8.0,0.18,0.09,0.0,0.4,0.195,1.6,4,5,3,5,3,2,0,0
39111360,0.6019450605361366,38,9000,1,0,0,1,0,0,9.0,1,0,1,1,3,5,2,1,0,0,56,0,2.2,18,1.95,8.0,0.28,0.09,0.0,0.22,0.195,1.6,4,5,3,5,5,2,0,0
39120013,0.2290902236010023,55,7000,1,0,0,0,0,0,7.0,0,0,0,2,2,2,-1,1,0,1,240,3,0.0,284,52.91,416.0,1.2,1.42,0.05,0.0,5.291,83.2,4,5,5,5,3,5,1,1
39120015,0.5414274486172608,32,9000,1,0,0,1,0,0,9.0,0,0,1,2,4,4,2,1,0,1,110,4,15.4,31,3.85,27.0,0.55,0.155,0.0666666666666666,1.54,0.385,5.4,4,5,4,5,5,4,1,1
39120016,0.954424398357919,40,9000,0,1,0,1,0,0,9.0,0,0,0,2,4,4,2,0,1,1,67,0,8.0,23,2.54,17.5,0.335,0.115,0.0,0.8,0.254,3.5,4,3,3,3,3,4,1,1
39120245,0.3735873657560173,44,9000,1,0,0,0,0,0,9.0,0,0,0,1,6,6,4,1,0,1,98,0,8.0,32,4.03,28.0,0.49,0.16,0.0,0.8,0.403,5.6,4,5,3,5,3,2,1,1
39120372,2.029711386372872,34,9000,0,1,0,1,0,0,9.0,1,0,0,1,2,2,0,1,0,1,51,0,4.0,17,1.85,12.0,0.255,0.085,0.0,0.4,0.185,2.4,4,4,4,4,4,4,1,1
39120458,0.3735873657560173,58,15000,1,0,0,0,0,0,15.0,1,0,0,2,2,2,0,1,0,1,120,33,6.0,29,3.65,24.0,0.6,0.145,0.55,0.6,0.365,4.8,4,5,5,5,3,5,1,1
39120509,0.3735873657560173,52,15000,1,0,1,0,0,0,15.0,1,0,0,2,2,5,0,1,0,1,120,16,0.0,36,5.16,30.0,0.6,0.18,0.2666666666666666,0.0,0.516,6.0,4,5,4,5,3,5,1,1
39120999,0.8584724543995766,40,9000,0,1,0,0,0,0,9.0,1,0,0,1,5,5,3,1,0,1,86,0,3.5,24,2.65,19.0,0.43,0.12,0.0,0.35,0.265,3.8,4,4,2,3,3,5,1,1
42270007,0.8584724543995766,56,5000,0,1,0,1,0,0,5.0,0,0,1,1,0,1,0,1,0,1,108,5,7.4,80,9.39,63.0,0.54,0.4,0.0833333333333333,0.74,0.939,12.6,4,3,2,2,3,5,1,1
42270059,0.5414274486172608,35,7000,1,0,0,0,0,0,7.0,1,0,0,1,1,1,0,0,1,1,12,0,0.0,2,0.26,0.6,0.06,0.01,0.0,0.0,0.026,0.12,4,5,5,5,3,5,1,1
42270059,0.5414274486172608,35,7000,1,0,0,0,0,0,7.0,1,0,0,1,1,1,0,0,1,1,12,0,0.0,2,1.42,0.6,0.06,0.01,0.0,0.0,0.142,0.12,4,5,5,5,3,5,1,1
42270136,0.8584724543995766,55,5000,0,1,0,1,0,0,5.0,0,0,0,1,2,1,0,0,1,1,136,15,6.9,59,6.03,37.5,0.68,0.295,0.25,0.6900000000000001,0.603,7.5,4,3,2,2,3,2,1,1
42270163,0.6019450605361366,38,7000,0,0,0,1,0,0,7.0,0,0,0,1,0,1,0,1,0,1,124,14,10.6,62,6.22,38.0,0.62,0.31,0.2333333333333333,1.06,0.622,7.6,4,3,2,2,3,5,1,1
42270214,0.6019450605361366,22,7000,0,0,0,0,0,1,7.0,1,0,0,3,3,3,0,1,0,1,134,14,0.0,70,7.94,54.0,0.67,0.35,0.2333333333333333,0.0,0.794,10.8,4,3,2,2,3,5,1,1
42270228,0.2545934244605354,54,7000,0,0,0,0,1,0,7.0,0,0,0,2,0,4,0,1,0,1,227,64,23.2,84,11.01,78.5,1.135,0.42,1.0666666666666669,2.32,1.101,15.7,4,3,2,2,3,5,1,1
42270323,0.2545934244605354,44,9000,1,0,0,0,0,0,9.0,1,0,0,2,4,4,1,1,0,1,161,4,7.1,55,5.85,30.0,0.805,0.275,0.0666666666666666,0.71,0.585,6.0,4,5,5,5,3,5,1,1
42270323,0.2545934244605354,44,9000,1,0,0,0,0,0,9.0,1,0,0,2,4,4,1,1,0,1,160,27,10.4,66,6.92,37.5,0.8,0.33,0.45,1.04,0.692,7.5,4,5,5,5,5,5,1,1
42270350,0.8584724543995766,41,7000,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,0,1,1,79,11,2.2,22,2.29,12.0,0.395,0.11,0.1833333333333333,0.22,0.229,2.4,4,4,2,3,3,3,1,1
42270350,0.8584724543995766,41,7000,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,1,0,1,76,3,2.7,22,2.29,12.0,0.38,0.11,0.05,0.27,0.229,2.4,4,4,2,3,3,2,1,1
42270540,0.954424398357919,50,5000,0,1,0,0,1,0,5.0,1,0,0,1,3,3,1,0,1,1,24,0,0.0,2,0.49,2.0,0.12,0.01,0.0,0.0,0.049,0.4,4,3,2,3,3,5,1,1
42270623,0.954424398357919,46,7384,0,1,0,0,0,0,7.384,1,0,0,2,4,4,2,0,1,1,64,1,3.2,20,2.03,11.0,0.32,0.1,0.0166666666666666,0.32,0.2029999999999999,2.2,4,3,3,3,3,4,1,1
42270623,0.954424398357919,46,7384,0,1,0,0,0,0,7.384,1,0,0,2,4,4,2,1,0,1,74,12,3.2,20,2.03,11.0,0.37,0.1,0.2,0.32,0.2029999999999999,2.2,4,3,2,2,3,5,1,1
42270631,0.2545934244605354,56,9000,1,0,0,0,0,0,9.0,0,0,1,1,6,3,0,0,1,1,31,0,2.2,6,0.6,2.8,0.155,0.03,0.0,0.22,0.06,0.5599999999999999,4,5,5,5,3,4,1,1
42270631,0.2545934244605354,56,9000,1,0,0,0,0,0,9.0,0,0,1,1,6,3,0,0,1,1,55,1,4.3,18,2.01,11.4,0.275,0.09,0.0166666666666666,0.43,0.2009999999999999,2.28,4,5,5,5,3,5,1,1
42270632,0.2545934244605354,-1,9000,0,1,0,0,0,1,9.0,0,0,1,1,6,3,0,0,1,1,31,0,6.4,6,0.6,2.8,0.155,0.03,0.0,0.64,0.06,0.5599999999999999,4,3,2,2,3,2,1,1
42270632,0.1798661531531291,-1,9000,0,1,0,0,0,1,9.0,0,0,1,1,6,3,0,1,0,1,31,0,6.4,5,0.57,3.1,0.155,0.025,0.0,0.64,0.0569999999999999,0.62,4,3,3,2,3,2,1,1
42270747,0.2290902236010023,42,7000,0,0,0,0,0,0,7.0,1,0,0,1,1,1,0,0,1,1,214,12,16.6,134,11.22,67.0,1.07,0.67,0.2,1.66,1.122,13.4,4,3,2,2,3,5,1,1
42270911,0.2545934244605354,41,15000,1,0,0,1,0,0,15.0,1,0,1,3,2,4,2,1,0,1,262,28,42.2,161,27.5,205.0,1.31,0.805,0.4666666666666667,4.220000000000001,2.75,41.0,4,5,5,5,3,5,1,1
42270974,0.954424398357919,44,7000,0,1,0,1,0,0,7.0,0,0,0,1,4,4,2,1,0,1,130,11,0.0,70,8.37,54.0,0.65,0.35,0.1833333333333333,0.0,0.837,10.8,4,4,2,3,3,5,1,1
42270996,2.029711386372872,39,7000,0,1,0,1,0,0,7.0,1,0,0,1,3,4,2,1,0,1,113,12,7.4,69,7.98,53.0,0.565,0.345,0.2,0.74,0.798,10.6,4,4,2,3,3,5,1,1
42271015,0.2290902236010023,43,5000,1,0,0,0,0,0,5.0,0,0,0,1,3,1,0,0,1,1,172,26,24.5,60,6.1,40.0,0.86,0.3,0.4333333333333333,2.45,0.61,8.0,4,5,3,5,3,2,1,1
42271067,0.8584724543995766,42,3250,0,1,0,1,0,0,3.25,1,1,0,1,2,2,1,1,0,1,98,0,5.4,22,2.52,14.0,0.49,0.11,0.0,0.54,0.252,2.8,4,5,2,3,3,2,1,1
42271092,0.8584724543995766,43,9000,0,1,0,1,0,0,9.0,0,0,0,2,2,3,0,1,0,1,96,5,0.0,72,8.13,53.0,0.48,0.36,0.0833333333333333,0.0,0.8130000000000001,10.6,4,4,2,3,3,4,1,1
42271192,0.954424398357919,41,7000,0,1,0,1,0,0,7.0,0,0,0,1,6,4,2,1,0,1,162,14,12.5,66,7.81,53.0,0.81,0.33,0.2333333333333333,1.25,0.7809999999999999,10.6,4,4,2,3,3,5,1,1
42271243,0.2545934244605354,44,9000,1,0,0,0,0,0,9.0,0,0,0,2,4,4,2,1,0,1,194,32,0.0,77,10.23,74.0,0.97,0.385,0.5333333333333333,0.0,1.023,14.8,4,5,5,5,3,5,1,1
42271394,0.954424398357919,46,5000,0,1,0,0,0,0,5.0,1,0,0,2,2,2,0,0,1,1,144,15,25.0,68,7.91,54.0,0.72,0.34,0.25,2.5,0.791,10.8,4,3,3,3,3,4,1,1
42271422,2.256576028779217,35,7384,0,1,0,0,1,0,7.384,1,0,0,2,2,3,1,0,1,1,113,15,23.4,50,5.2,34.0,0.565,0.25,0.25,2.34,0.52,6.8,4,3,2,2,3,5,1,1
42280110,0.6019450605361366,21,15000,0,0,0,0,0,1,15.0,1,0,0,1,3,4,0,0,1,1,33,0,7.6,14,1.35,8.0,0.165,0.07,0.0,0.76,0.135,1.6,4,3,2,2,3,5,1,1
42280369,0.7944811628173415,35,5000,1,0,0,0,0,0,5.0,1,0,1,0,3,4,2,1,0,1,181,25,11.7,92,11.01,71.0,0.905,0.46,0.4166666666666667,1.17,1.101,14.2,4,5,3,5,3,2,1,1
42280523,0.954424398357919,47,5000,0,1,0,1,0,0,5.0,0,0,0,2,1,4,0,1,0,1,127,19,22.0,62,6.96,47.0,0.635,0.31,0.3166666666666666,2.2,0.696,9.4,4,3,2,3,3,4,1,1
42280539,0.2545934244605354,48,9035,1,0,0,1,0,0,9.035,1,0,0,1,5,5,2,1,0,1,137,0,0.0,76,8.74,58.0,0.685,0.38,0.0,0.0,0.874,11.6,4,5,5,5,3,5,1,1
42280540,5.121759864312539,16,6101,0,1,0,0,0,1,6.101,1,0,0,1,5,5,2,0,1,0,71,8,0.0,26,2.64,15.0,0.355,0.13,0.1333333333333333,0.0,0.264,3.0,4,5,2,2,3,1,2,2
42280540,5.121759864312539,16,6101,0,1,0,0,0,1,6.101,1,0,0,1,5,5,2,1,0,0,73,0,0.0,26,2.64,15.0,0.365,0.13,0.0,0.0,0.264,3.0,4,5,2,2,3,1,0,0
42280588,0.3360277669782562,52,15000,1,0,0,0,0,0,15.0,1,0,0,1,7,4,0,1,0,1,173,21,9.0,77,7.54,48.0,0.865,0.385,0.35,0.9,0.754,9.6,4,5,5,5,3,5,1,1
42280650,0.954424398357919,40,9000,0,1,0,0,1,0,9.0,1,0,0,1,6,5,3,1,0,1,126,14,0.0,68,4.54,51.0,0.63,0.34,0.2333333333333333,0.0,0.454,10.2,4,4,2,3,3,5,1,1
42330479,0.2290902236010023,43,5000,1,0,0,1,0,0,5.0,1,0,0,1,1,1,-1,1,0,1,118,14,9.0,40,4.04,28.0,0.59,0.2,0.2333333333333333,0.9,0.404,5.6,4,5,3,3,5,2,1,1
42340021,2.029711386372872,38,5000,0,1,0,1,0,0,5.0,1,0,0,2,5,4,2,0,1,1,130,0,11.6,39,4.1,23.2,0.65,0.195,0.0,1.16,0.41,4.64,4,4,2,3,3,5,1,1
42340130,3.818189834136154,54,5000,0,1,0,1,0,0,5.0,0,0,0,1,3,4,1,1,0,1,56,0,17.6,18,1.81,11.0,0.28,0.09,0.0,1.7600000000000002,0.181,2.2,4,3,2,2,3,5,1,1
42340223,0.954424398357919,41,3250,0,1,0,0,0,0,3.25,0,0,1,1,2,1,0,0,1,1,50,0,8.4,6,2.03,6.1,0.25,0.03,0.0,0.8400000000000001,0.2029999999999999,1.22,4,3,2,2,3,2,1,1
42340325,0.954424398357919,60,7000,0,1,0,1,0,0,7.0,1,0,0,1,1,1,0,0,1,1,177,6,10.0,53,5.3,33.5,0.885,0.265,0.1,1.0,0.53,6.7,4,3,2,2,3,5,1,1
42340423,0.954424398357919,53,9000,0,1,0,1,0,0,9.0,0,0,0,1,1,3,0,1,0,1,203,3,0.0,87,10.52,68.0,1.015,0.435,0.05,0.0,1.052,13.6,4,5,2,2,3,3,1,1
44630015,0.954424398357919,48,7000,0,1,0,1,0,0,7.0,0,0,0,1,5,5,2,1,0,1,232,38,0.0,104,19.46,148.0,1.16,0.52,0.6333333333333333,0.0,1.946,29.6,4,4,2,3,3,2,1,1
44630037,2.256576028779217,39,15000,0,1,0,0,0,0,15.0,1,0,1,2,4,4,2,1,0,1,227,27,35.0,108,20.12,156.0,1.135,0.54,0.45,3.5,2.012,31.2,4,4,2,3,3,5,1,1
44630038,0.5414274486172608,39,15000,0,0,0,1,0,0,15.0,0,0,1,2,4,4,2,1,0,1,106,11,8.0,40,3.78,22.0,0.53,0.2,0.1833333333333333,0.8,0.378,4.4,4,4,2,3,3,5,1,1
44630231,0.2290902236010023,40,15000,1,0,0,0,0,0,15.0,0,0,0,0,0,1,0,1,0,0,206,27,0.0,119,20.26,148.0,1.03,0.595,0.45,0.0,2.026,29.6,4,5,3,5,5,2,0,0
44630344,0.3735873657560173,49,9000,1,0,1,0,0,0,9.0,0,1,0,1,5,5,2,0,1,1,100,1,11.4,50,5.75,37.0,0.5,0.25,0.0166666666666666,1.14,0.575,7.4,4,5,5,5,3,5,1,1
44630344,0.3735873657560173,49,9000,1,0,1,0,0,0,9.0,0,1,0,1,5,5,2,1,0,1,82,24,7.6,22,2.21,13.0,0.41,0.11,0.4,0.76,0.221,2.6,4,5,5,5,3,5,1,1
44630465,0.3735873657560173,51,15000,1,0,1,0,0,0,15.0,0,0,0,2,4,4,2,1,0,1,181,77,15.8,93,14.72,109.0,0.905,0.465,1.2833333333333334,1.58,1.472,21.8,4,5,5,5,5,5,1,1
44630507,0.954424398357919,52,5000,0,1,0,0,1,0,5.0,0,0,1,2,1,2,0,1,0,1,194,32,17.4,63,8.56,60.0,0.97,0.315,0.5333333333333333,1.7399999999999998,0.8560000000000001,12.0,4,3,2,3,3,4,1,1
44630670,0.8584724543995766,45,15000,0,1,0,1,0,0,15.0,0,0,0,3,2,4,2,1,0,1,172,14,8.8,52,6.42,43.0,0.86,0.26,0.2333333333333333,0.8800000000000001,0.642,8.6,4,4,2,3,3,5,1,1
44630671,0.3735873657560173,50,15000,1,0,0,0,0,0,15.0,0,0,1,3,2,4,2,1,0,1,158,26,17.6,52,6.42,43.0,0.79,0.26,0.4333333333333333,1.7600000000000002,0.642,8.6,4,5,5,3,5,4,1,1
44640015,0.8584724543995766,43,7000,0,1,0,1,0,0,7.0,0,0,1,2,2,4,0,1,0,1,113,0,0.0,46,6.66,47.0,0.565,0.23,0.0,0.0,0.666,9.4,4,4,2,3,3,5,1,1
44640016,1.423375818700105,19,7000,0,1,0,0,0,1,7.0,0,0,0,2,2,4,0,1,0,1,48,0,0.0,30,2.95,16.0,0.24,0.15,0.0,0.0,0.295,3.2,4,3,2,2,3,5,1,1
44640117,0.3735873657560173,60,15000,1,0,1,0,0,0,15.0,0,1,0,4,4,4,0,1,0,1,123,14,9.6,44,6.61,46.0,0.615,0.22,0.2333333333333333,0.96,0.661,9.2,4,5,3,5,3,4,1,1
44640165,0.954424398357919,63,7000,0,1,0,0,1,0,7.0,0,0,0,1,3,2,0,0,1,1,114,25,0.0,46,7.42,52.0,0.57,0.23,0.4166666666666667,0.0,0.742,10.4,4,3,2,2,3,2,1,1
44640256,0.954424398357919,54,7000,0,1,0,0,0,0,7.0,1,1,0,1,-1,3,-1,1,0,1,81,5,0.0,41,6.08,42.0,0.405,0.205,0.0833333333333333,0.0,0.608,8.4,4,3,2,2,3,5,1,1
44640299,0.2545934244605354,51,15000,0,0,0,0,0,0,15.0,1,1,0,1,2,2,0,1,0,1,162,17,0.0,86,11.55,84.0,0.81,0.43,0.2833333333333333,0.0,1.155,16.8,4,4,2,3,3,5,1,1
44640310,0.954424398357919,60,15000,0,1,1,0,0,0,15.0,0,0,1,1,3,2,0,0,1,1,29,0,2.6,2,0.49,1.0,0.145,0.01,0.0,0.26,0.049,0.2,4,3,2,3,3,5,1,1
44640310,0.954424398357919,60,15000,0,1,1,0,0,0,15.0,0,0,1,1,3,2,0,1,0,1,29,0,2.6,2,0.49,1.0,0.145,0.01,0.0,0.26,0.049,0.2,4,3,2,2,3,5,1,1
44640315,0.3360277669782562,52,15000,1,0,0,0,0,0,15.0,1,1,0,2,4,4,1,0,1,1,271,42,62.0,308,55.11,419.0,1.355,1.54,0.7,6.2,5.511,83.8,4,5,3,5,3,4,1,1
44640316,5.121759864312539,17,15000,0,1,0,0,0,1,15.0,1,0,0,3,4,4,1,1,0,0,87,3,0.0,45,7.11,51.0,0.435,0.225,0.05,0.0,0.7110000000000001,10.2,4,5,3,3,5,2,0,0
44640349,0.5414274486172608,30,9321,0,0,0,0,0,1,9.321,0,0,0,2,3,3,0,1,0,0,55,0,5.0,26,2.54,14.5,0.275,0.13,0.0,0.5,0.254,2.9,4,4,4,4,4,4,0,0
44640350,0.341514734451877,19,8418,0,0,0,0,0,1,8.418,0,0,0,2,3,3,0,1,0,0,114,21,9.6,40,6.15,42.0,0.57,0.2,0.35,0.96,0.615,8.4,4,5,2,2,3,1,0,0
44640437,0.2290902236010023,52,7000,1,0,0,0,0,0,7.0,0,0,1,0,2,1,0,1,0,1,35,0,3.8,12,1.46,6.5,0.175,0.06,0.0,0.38,0.146,1.3,4,5,3,5,3,2,1,1
44640446,0.2545934244605354,53,15000,1,0,0,1,0,0,15.0,0,0,0,1,3,2,0,1,0,1,47,0,5.0,26,2.51,15.0,0.235,0.13,0.0,0.5,0.251,3.0,4,5,5,5,3,5,1,1
44640461,2.256576028779217,20,3250,0,1,0,0,1,1,3.25,0,1,0,1,2,2,0,1,0,1,150,24,22.0,46,6.91,50.0,0.75,0.23,0.4,2.2,0.6910000000000001,10.0,4,5,2,2,3,3,1,1
44640462,5.121759864312539,19,5000,0,1,0,1,0,1,5.0,0,1,0,2,4,9,1,0,1,0,240,56,0.0,121,24.53,187.0,1.2,0.605,0.9333333333333332,0.0,2.4530000000000003,37.4,4,5,3,2,3,2,0,0
44640508,0.5414274486172608,32,5000,1,0,0,0,0,0,5.0,1,0,0,1,5,3,1,0,1,1,253,16,28.2,80,10.56,74.5,1.265,0.4,0.2666666666666666,2.82,1.056,14.9,4,5,3,5,5,4,1,1
44640516,0.8584724543995766,60,15000,0,1,0,1,0,0,15.0,0,1,0,2,4,3,-1,1,0,1,137,12,10.3,42,6.53,46.0,0.685,0.21,0.2,1.03,0.653,9.2,4,5,5,5,3,5,1,1
44640542,0.2545934244605354,54,5000,0,0,0,0,0,0,5.0,0,0,1,1,0,3,0,0,1,1,358,62,57.0,120,15.48,114.0,1.79,0.6,1.0333333333333334,5.7,1.548,22.8,4,4,2,3,3,5,1,1
44640655,0.2545934244605354,54,15000,1,0,1,0,0,0,15.0,1,0,1,1,1,3,0,0,1,1,358,51,43.1,178,30.74,223.0,1.79,0.89,0.85,4.3100000000000005,3.074,44.6,4,5,5,5,3,5,1,1
44670012,0.954424398357919,47,7000,0,1,0,0,0,0,7.0,1,0,1,2,4,4,1,0,1,1,265,72,33.8,78,10.06,73.0,1.325,0.39,1.2,3.38,1.006,14.6,4,3,3,3,3,4,1,1
44670197,0.8584724543995766,-1,-1,0,1,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,1,144,29,19.2,43,6.51,47.0,0.72,0.215,0.4833333333333333,1.92,0.651,9.4,4,3,2,2,3,2,1,1
44670208,0.2545934244605354,50,7000,1,0,0,1,0,0,7.0,1,0,0,1,5,5,1,1,0,1,122,0,6.8,31,3.15,18.5,0.61,0.155,0.0,0.6799999999999999,0.315,3.7,4,5,2,5,3,3,1,1
44670291,0.8584724543995766,43,7000,0,1,0,1,0,0,7.0,1,0,1,2,3,3,1,0,1,1,209,14,24.4,54,7.08,50.5,1.045,0.27,0.2333333333333333,2.44,0.708,10.1,4,3,2,3,3,4,1,1
44670292,0.954424398357919,42,9000,0,1,0,0,0,0,9.0,1,0,0,2,4,3,1,1,0,1,181,27,12.4,46,4.61,32.0,0.905,0.23,0.45,1.24,0.461,6.4,4,4,2,3,3,5,1,1
44670377,2.029711386372872,35,7000,0,1,0,1,0,0,7.0,1,0,0,1,3,2,0,1,0,1,80,2,8.4,46,4.77,32.0,0.4,0.23,0.0333333333333333,0.8400000000000001,0.477,6.4,4,3,2,3,3,4,1,1
44670378,2.256576028779217,37,7000,0,1,0,0,0,0,7.0,1,0,1,1,3,2,0,1,0,1,130,9,0.0,70,9.5,65.0,0.65,0.35,0.15,0.0,0.95,13.0,4,3,2,2,3,5,1,1
44690034,0.2290902236010023,-1,9321,0,0,0,0,0,1,9.321,0,0,0,1,3,3,1,1,0,1,85,2,7.4,58,6.29,40.0,0.425,0.29,0.0333333333333333,0.74,0.629,8.0,4,5,2,2,3,3,1,1
44690050,0.954424398357919,50,2000,0,1,1,0,0,0,2.0,1,0,1,3,3,3,1,1,0,1,44,0,10.6,24,2.38,16.0,0.22,0.12,0.0,1.06,0.238,3.2,4,3,2,2,3,5,1,1
44690187,0.2545934244605354,42,9000,0,0,0,1,0,0,9.0,1,0,0,2,2,2,0,0,1,1,322,84,31.6,98,10.27,75.0,1.61,0.49,1.4,3.16,1.027,15.0,4,3,3,3,3,4,1,1
44690188,2.029711386372872,33,9000,0,1,1,0,0,0,9.0,1,0,0,2,2,2,0,0,1,1,316,93,31.6,85,9.0,65.0,1.58,0.425,1.55,3.16,0.9,13.0,4,4,2,3,3,5,1,1
44690328,2.697152455336688,65,9000,0,1,0,0,0,0,9.0,0,0,0,2,2,2,0,0,1,1,233,39,22.5,50,5.16,32.7,1.165,0.25,0.65,2.25,0.516,6.540000000000001,4,4,2,3,3,5,1,1
44692020,2.029711386372872,26,5000,0,1,0,1,0,1,5.0,1,0,0,1,2,3,1,1,0,1,142,32,28.8,34,3.5,24.0,0.71,0.17,0.5333333333333333,2.88,0.35,4.8,4,4,2,3,3,2,1,1
47120261,0.7944811628173415,33,9000,1,0,0,1,0,0,9.0,1,0,0,0,3,2,0,1,0,0,254,41,0.0,84,14.66,109.0,1.27,0.42,0.6833333333333333,0.0,1.466,21.8,4,5,3,5,5,2,0,0
47120308,0.8584724543995766,53,7000,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,0,1,1,199,17,28.8,66,8.71,58.5,0.995,0.33,0.2833333333333333,2.88,0.8710000000000001,11.7,4,3,2,3,3,2,1,1
