experiment_name,respondent_id,persona_id,task_id,task_index,choice_label,chosen_alternative_id,chosen_alternative_name,is_valid_choice,female,gender_text,age_band,age_years,income_band,metropolis,metropolis_text,household_cars,accessible_bikes,pt_pass,pt_pass_text,maas_subscription,maas_text
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,852,P0852,SD05,5,B,bikesharing,Bike Sharing,1,0,male,60_67,63,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,852,P0852,SD06,6,A,e_scooter,E-Scooter Sharing,1,0,male,60_67,63,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,853,P0853,SD01,1,A,e_scooter,E-Scooter Sharing,1,1,female,60_67,65,4000_plus_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,853,P0853,SD02,2,B,bikesharing,Bike Sharing,1,1,female,60_67,65,4000_plus_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,853,P0853,SD03,3,A,e_scooter,E-Scooter Sharing,1,1,female,60_67,65,4000_plus_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,853,P0853,SD04,4,D,private_car,Private Car,1,1,female,60_67,65,4000_plus_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,853,P0853,SD05,5,B,bikesharing,Bike Sharing,1,1,female,60_67,65,4000_plus_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,853,P0853,SD06,6,B,bikesharing,Bike Sharing,1,1,female,60_67,65,4000_plus_eur,1,metropolis,0,0,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,854,P0854,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,30_39,34,4000_plus_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,854,P0854,SD02,2,B,bikesharing,Bike Sharing,1,0,male,30_39,34,4000_plus_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,854,P0854,SD03,3,D,private_car,Private Car,1,0,male,30_39,34,4000_plus_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,854,P0854,SD04,4,D,private_car,Private Car,1,0,male,30_39,34,4000_plus_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,854,P0854,SD05,5,B,bikesharing,Bike Sharing,1,0,male,30_39,34,4000_plus_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,854,P0854,SD06,6,B,bikesharing,Bike Sharing,1,0,male,30_39,34,4000_plus_eur,1,metropolis,3,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,855,P0855,SD01,1,B,bikesharing,Bike Sharing,1,0,male,40_49,42,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,855,P0855,SD02,2,B,bikesharing,Bike Sharing,1,0,male,40_49,42,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,855,P0855,SD03,3,B,bikesharing,Bike Sharing,1,0,male,40_49,42,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,855,P0855,SD04,4,B,bikesharing,Bike Sharing,1,0,male,40_49,42,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,855,P0855,SD05,5,B,bikesharing,Bike Sharing,1,0,male,40_49,42,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,855,P0855,SD06,6,B,bikesharing,Bike Sharing,1,0,male,40_49,42,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,856,P0856,SD01,1,B,bikesharing,Bike Sharing,1,1,female,30_39,35,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,856,P0856,SD02,2,D,private_car,Private Car,1,1,female,30_39,35,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,856,P0856,SD03,3,D,private_car,Private Car,1,1,female,30_39,35,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,856,P0856,SD04,4,D,private_car,Private Car,1,1,female,30_39,35,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,856,P0856,SD05,5,B,bikesharing,Bike Sharing,1,1,female,30_39,35,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,856,P0856,SD06,6,D,private_car,Private Car,1,1,female,30_39,35,2000_3999_eur,1,metropolis,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,857,P0857,SD01,1,B,bikesharing,Bike Sharing,1,0,male,30_39,30,500_1999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,857,P0857,SD02,2,D,private_car,Private Car,1,0,male,30_39,30,500_1999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,857,P0857,SD03,3,D,private_car,Private Car,1,0,male,30_39,30,500_1999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,857,P0857,SD04,4,D,private_car,Private Car,1,0,male,30_39,30,500_1999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,857,P0857,SD05,5,B,bikesharing,Bike Sharing,1,0,male,30_39,30,500_1999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,857,P0857,SD06,6,B,bikesharing,Bike Sharing,1,0,male,30_39,30,500_1999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,858,P0858,SD01,1,D,private_car,Private Car,1,1,female,40_49,43,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,858,P0858,SD02,2,D,private_car,Private Car,1,1,female,40_49,43,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,858,P0858,SD03,3,D,private_car,Private Car,1,1,female,40_49,43,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,858,P0858,SD04,4,D,private_car,Private Car,1,1,female,40_49,43,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,858,P0858,SD05,5,D,private_car,Private Car,1,1,female,40_49,43,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,858,P0858,SD06,6,D,private_car,Private Car,1,1,female,40_49,43,2000_3999_eur,1,metropolis,1,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,859,P0859,SD01,1,D,private_car,Private Car,1,0,male,60_67,65,2000_3999_eur,0,large city,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,859,P0859,SD02,2,D,private_car,Private Car,1,0,male,60_67,65,2000_3999_eur,0,large city,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,859,P0859,SD03,3,D,private_car,Private Car,1,0,male,60_67,65,2000_3999_eur,0,large city,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,859,P0859,SD04,4,D,private_car,Private Car,1,0,male,60_67,65,2000_3999_eur,0,large city,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,859,P0859,SD05,5,D,private_car,Private Car,1,0,male,60_67,65,2000_3999_eur,0,large city,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,859,P0859,SD06,6,D,private_car,Private Car,1,0,male,60_67,65,2000_3999_eur,0,large city,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,860,P0860,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,60_67,60,2000_3999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,860,P0860,SD02,2,B,bikesharing,Bike Sharing,1,0,male,60_67,60,2000_3999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,860,P0860,SD03,3,A,e_scooter,E-Scooter Sharing,1,0,male,60_67,60,2000_3999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,860,P0860,SD04,4,D,private_car,Private Car,1,0,male,60_67,60,2000_3999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,860,P0860,SD05,5,B,bikesharing,Bike Sharing,1,0,male,60_67,60,2000_3999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,860,P0860,SD06,6,B,bikesharing,Bike Sharing,1,0,male,60_67,60,2000_3999_eur,0,large city,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,861,P0861,SD01,1,A,e_scooter,E-Scooter Sharing,1,1,female,60_67,65,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,861,P0861,SD02,2,B,bikesharing,Bike Sharing,1,1,female,60_67,65,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,861,P0861,SD03,3,A,e_scooter,E-Scooter Sharing,1,1,female,60_67,65,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,861,P0861,SD04,4,D,private_car,Private Car,1,1,female,60_67,65,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,861,P0861,SD05,5,B,bikesharing,Bike Sharing,1,1,female,60_67,65,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,861,P0861,SD06,6,A,e_scooter,E-Scooter Sharing,1,1,female,60_67,65,2000_3999_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,862,P0862,SD01,1,D,private_car,Private Car,1,0,male,50_59,57,2000_3999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,862,P0862,SD02,2,D,private_car,Private Car,1,0,male,50_59,57,2000_3999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,862,P0862,SD03,3,D,private_car,Private Car,1,0,male,50_59,57,2000_3999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,862,P0862,SD04,4,D,private_car,Private Car,1,0,male,50_59,57,2000_3999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,862,P0862,SD05,5,D,private_car,Private Car,1,0,male,50_59,57,2000_3999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,862,P0862,SD06,6,D,private_car,Private Car,1,0,male,50_59,57,2000_3999_eur,0,large city,1,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,863,P0863,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,50_59,56,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,863,P0863,SD02,2,B,bikesharing,Bike Sharing,1,0,male,50_59,56,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,863,P0863,SD03,3,A,e_scooter,E-Scooter Sharing,1,0,male,50_59,56,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,863,P0863,SD04,4,D,private_car,Private Car,1,0,male,50_59,56,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,863,P0863,SD05,5,B,bikesharing,Bike Sharing,1,0,male,50_59,56,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,863,P0863,SD06,6,A,e_scooter,E-Scooter Sharing,1,0,male,50_59,56,2000_3999_eur,1,metropolis,1,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,864,P0864,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,68_plus,78,500_1999_eur,0,large city,0,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,864,P0864,SD02,2,B,bikesharing,Bike Sharing,1,0,male,68_plus,78,500_1999_eur,0,large city,0,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,864,P0864,SD03,3,A,e_scooter,E-Scooter Sharing,1,0,male,68_plus,78,500_1999_eur,0,large city,0,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,864,P0864,SD04,4,D,private_car,Private Car,1,0,male,68_plus,78,500_1999_eur,0,large city,0,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,864,P0864,SD05,5,B,bikesharing,Bike Sharing,1,0,male,68_plus,78,500_1999_eur,0,large city,0,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,864,P0864,SD06,6,B,bikesharing,Bike Sharing,1,0,male,68_plus,78,500_1999_eur,0,large city,0,1,1,holds a public transport pass,1,has an active MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,865,P0865,SD01,1,A,e_scooter,E-Scooter Sharing,1,1,female,18_29,23,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,865,P0865,SD02,2,B,bikesharing,Bike Sharing,1,1,female,18_29,23,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,865,P0865,SD03,3,A,e_scooter,E-Scooter Sharing,1,1,female,18_29,23,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,865,P0865,SD04,4,D,private_car,Private Car,1,1,female,18_29,23,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,865,P0865,SD05,5,B,bikesharing,Bike Sharing,1,1,female,18_29,23,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,865,P0865,SD06,6,B,bikesharing,Bike Sharing,1,1,female,18_29,23,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,866,P0866,SD01,1,D,private_car,Private Car,1,0,male,30_39,32,500_1999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,866,P0866,SD02,2,D,private_car,Private Car,1,0,male,30_39,32,500_1999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,866,P0866,SD03,3,D,private_car,Private Car,1,0,male,30_39,32,500_1999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,866,P0866,SD04,4,D,private_car,Private Car,1,0,male,30_39,32,500_1999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,866,P0866,SD05,5,D,private_car,Private Car,1,0,male,30_39,32,500_1999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,866,P0866,SD06,6,D,private_car,Private Car,1,0,male,30_39,32,500_1999_eur,1,metropolis,1,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,867,P0867,SD01,1,A,e_scooter,E-Scooter Sharing,1,1,female,50_59,51,500_1999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,867,P0867,SD02,2,B,bikesharing,Bike Sharing,1,1,female,50_59,51,500_1999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,867,P0867,SD03,3,A,e_scooter,E-Scooter Sharing,1,1,female,50_59,51,500_1999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,867,P0867,SD04,4,D,private_car,Private Car,1,1,female,50_59,51,500_1999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,867,P0867,SD05,5,B,bikesharing,Bike Sharing,1,1,female,50_59,51,500_1999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,867,P0867,SD06,6,B,bikesharing,Bike Sharing,1,1,female,50_59,51,500_1999_eur,0,large city,0,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,868,P0868,SD01,1,D,private_car,Private Car,1,1,female,60_67,65,4000_plus_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,868,P0868,SD02,2,D,private_car,Private Car,1,1,female,60_67,65,4000_plus_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,868,P0868,SD03,3,D,private_car,Private Car,1,1,female,60_67,65,4000_plus_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,868,P0868,SD04,4,D,private_car,Private Car,1,1,female,60_67,65,4000_plus_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,868,P0868,SD05,5,D,private_car,Private Car,1,1,female,60_67,65,4000_plus_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,868,P0868,SD06,6,D,private_car,Private Car,1,1,female,60_67,65,4000_plus_eur,1,metropolis,2,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,869,P0869,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,30_39,37,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,869,P0869,SD02,2,B,bikesharing,Bike Sharing,1,0,male,30_39,37,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,869,P0869,SD03,3,A,e_scooter,E-Scooter Sharing,1,0,male,30_39,37,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,869,P0869,SD04,4,D,private_car,Private Car,1,0,male,30_39,37,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,869,P0869,SD05,5,B,bikesharing,Bike Sharing,1,0,male,30_39,37,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,869,P0869,SD06,6,B,bikesharing,Bike Sharing,1,0,male,30_39,37,500_1999_eur,0,large city,0,1,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,870,P0870,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,30_39,31,500_1999_eur,1,metropolis,4,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,870,P0870,SD02,2,B,bikesharing,Bike Sharing,1,0,male,30_39,31,500_1999_eur,1,metropolis,4,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,870,P0870,SD03,3,A,e_scooter,E-Scooter Sharing,1,0,male,30_39,31,500_1999_eur,1,metropolis,4,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,870,P0870,SD04,4,D,private_car,Private Car,1,0,male,30_39,31,500_1999_eur,1,metropolis,4,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,870,P0870,SD05,5,B,bikesharing,Bike Sharing,1,0,male,30_39,31,500_1999_eur,1,metropolis,4,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,870,P0870,SD06,6,A,e_scooter,E-Scooter Sharing,1,0,male,30_39,31,500_1999_eur,1,metropolis,4,3,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,871,P0871,SD01,1,B,bikesharing,Bike Sharing,1,0,male,18_29,23,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,871,P0871,SD02,2,D,private_car,Private Car,1,0,male,18_29,23,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,871,P0871,SD03,3,D,private_car,Private Car,1,0,male,18_29,23,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,871,P0871,SD04,4,D,private_car,Private Car,1,0,male,18_29,23,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,871,P0871,SD05,5,B,bikesharing,Bike Sharing,1,0,male,18_29,23,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,871,P0871,SD06,6,D,private_car,Private Car,1,0,male,18_29,23,500_1999_eur,1,metropolis,1,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,872,P0872,SD01,1,D,private_car,Private Car,1,1,female,68_plus,80,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,872,P0872,SD02,2,D,private_car,Private Car,1,1,female,68_plus,80,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,872,P0872,SD03,3,D,private_car,Private Car,1,1,female,68_plus,80,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,872,P0872,SD04,4,D,private_car,Private Car,1,1,female,68_plus,80,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,872,P0872,SD05,5,D,private_car,Private Car,1,1,female,68_plus,80,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,872,P0872,SD06,6,D,private_car,Private Car,1,1,female,68_plus,80,4000_plus_eur,1,metropolis,1,2,1,holds a public transport pass,0,does not have a MaaS subscription
20260327_sd_1445persona_6cards_session_qwen35_4b_v3,873,P0873,SD01,1,A,e_scooter,E-Scooter Sharing,1,1,female,50_59,50,500_1999_eur,0,large city,1,0,1,holds a public transport pass,0,does not have a MaaS subscription
