respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01,model_key,prompt_arm,semantic_arm,block_complexity_mean,n_core_tasks
QW0200,44640461,2.256576028779217,20,male,30 or younger,3250,around CHF 3250 per month,0,1,0,0,1,1,3.25,0,1,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,3,1,5,1,qwen3.5_9b,semantic_arm,1,0.4556099731948673,8
QW0201,28240797,0.6019450605361366,39,male,39 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,1,0,0,1,2,4,2,1,0,a work trip,high education,1,car is available for this trip,4,2,2,5,2,3,qwen3.5_9b,neutral_arm,0,0.6382650495671566,8
QW0202,54420840,5.694231137832636,19,male,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,0,1,0,0,2,2,0,1,0,a work trip,not high education,0,car is not available for this trip,3,1,1,1,2,4,qwen3.5_9b,neutral_arm,0,0.4295701862570823,8
QW0203,54200168,0.3360277669782562,43,female,43 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,1,0,3,2,0,0,1,a non-work trip,high education,1,car is available for this trip,4,4,2,4,1,3,qwen3.5_9b,neutral_arm,0,0.6261959174395045,8
QW0204,90300114,0.2545934244605354,54,male,54 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,1,2,4,4,0,1,0,a work trip,high education,1,car is available for this trip,1,3,2,6,2,2,qwen3.5_9b,neutral_arm,0,0.45595721800270334,8
QW0205,30860310,5.121759864312539,19,female,30 or younger,15000,around CHF 15000 per month,0,1,0,1,0,1,15.0,1,0,1,2,5,5,1,0,1,a non-work trip,not high education,1,car is available for this trip,1,4,4,2,3,3,qwen3.5_9b,semantic_arm,1,0.527968476368762,8
QW0206,28240993,0.954424398357919,61,male,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,1,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,3,3,2,qwen3.5_9b,neutral_arm,0,0.5327197672972794,8
QW0207,44630231,0.2290902236010023,40,female,40 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,0,0,1,0,1,0,a work trip,high education,0,car is not available for this trip,5,6,2,3,6,5,qwen3.5_9b,semantic_arm,1,0.5592626442274755,8
QW0208,92460282,0.2545934244605354,46,male,46 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,1,3,1,4,3,qwen3.5_9b,neutral_arm,0,0.43019609265354364,8
QW0209,52720539,0.954424398357919,60,male,60 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,2,2,-1,0,1,a non-work trip,not high education,1,car is available for this trip,2,5,2,3,4,5,qwen3.5_9b,semantic_arm,1,0.5209664155488096,8
QW0210,10540266,0.3360277669782562,41,female,41 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,4,4,1,5,1,4,qwen3.5_9b,semantic_arm,1,0.5259774997435,8
QW0211,50270516,0.2545934244605354,41,male,41 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,0,0,1,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,1,4,1,2,3,3,qwen3.5_9b,neutral_arm,0,0.6482056758894557,8
QW0212,70130662,0.8584724543995766,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,1,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,6,1,3,3,3,qwen3.5_9b,semantic_arm,1,0.5367026982636318,8
QW0213,28241263,5.694231137832636,17,male,30 or younger,6101,around CHF 6101 per month,0,1,0,0,0,1,6.101,0,0,1,2,3,4,0,1,0,a work trip,not high education,0,car is not available for this trip,5,6,4,5,6,3,qwen3.5_9b,neutral_arm,0,0.5285134567474699,8
QW0214,70130662,0.8584724543995766,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,1,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,6,1,3,3,3,qwen3.5_9b,neutral_arm,0,0.4924109648889864,8
QW0215,90301084,0.7495589495214057,67,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,1,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,2,4,2,2,qwen3.5_9b,neutral_arm,0,0.4582311070599704,8
QW0216,10360236,0.2290902236010023,48,female,48 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,0,3,5,3,-1,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,3,5,1,4,qwen3.5_9b,semantic_arm,1,0.6147196040149877,8
QW0217,54440592,0.954424398357919,56,male,56 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,1,2,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,4,2,4,3,qwen3.5_9b,neutral_arm,0,0.47016537698253325,8
QW0218,54261413,0.954424398357919,51,male,51 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,2,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,3,3,3,2,qwen3.5_9b,semantic_arm,1,0.4683290021309474,8
QW0219,10360464,5.694231137832636,17,male,30 or younger,9000,around CHF 9000 per month,0,1,0,1,0,1,9.0,1,0,0,1,4,4,1,1,0,a work trip,not high education,0,car is not available for this trip,2,4,2,4,3,3,qwen3.5_9b,neutral_arm,0,0.4400217820565568,8
QW0220,47120932,2.256576028779217,38,male,38 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,3,3,3,4,2,2,qwen3.5_9b,semantic_arm,1,0.5198021784821181,8
QW0221,54200782,0.8584724543995766,49,female,49 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,1,3,3,4,qwen3.5_9b,semantic_arm,1,0.5814141304865734,8
QW0222,30330669,2.029711386372872,33,female,33 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,1,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,2,3,2,1,qwen3.5_9b,neutral_arm,0,0.5584221852284957,8
QW0223,19130767,0.8584724543995766,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,1,0,0,2,2,2,-1,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,3,5,3,4,qwen3.5_9b,neutral_arm,0,0.5727902097313631,8
QW0224,28240134,0.7944811628173415,23,female,30 or younger,10807,around CHF 10807 per month,1,0,0,0,0,1,10.807,1,0,0,-1,3,5,-1,1,0,a work trip,high education,1,car is available for this trip,4,2,2,5,1,2,qwen3.5_9b,neutral_arm,0,0.7564916425725343,8
QW0225,52720665,0.5414274486172608,25,female,30 or younger,15000,around CHF 15000 per month,0,0,0,1,0,1,15.0,0,0,0,3,8,6,-1,1,0,a work trip,not high education,1,car is available for this trip,2,4,1,2,1,2,qwen3.5_9b,semantic_arm,1,0.4450519292441206,8
QW0226,70130149,0.8584724543995766,53,female,53 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,1,2,6,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,3,3,2,3,qwen3.5_9b,neutral_arm,0,0.4435487775726767,8
QW0227,70740047,0.2290902236010023,57,female,57 years old,8418,around CHF 8418 per month,0,0,0,0,1,0,8.418,0,0,1,1,0,2,0,1,0,a work trip,not high education,1,car is available for this trip,4,3,2,4,3,3,qwen3.5_9b,neutral_arm,0,0.5793130490766715,8
QW0228,50760137,2.029711386372872,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,1,2,5,5,3,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,2,4,2,3,qwen3.5_9b,semantic_arm,1,0.5006088217364888,8
QW0229,30860245,0.3735873657560173,43,male,43 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,0,0,0,1,2,4,2,0,1,a non-work trip,high education,1,car is available for this trip,2,5,2,4,1,2,qwen3.5_9b,semantic_arm,1,0.40300587873474064,8
QW0230,30860095,0.5414274486172608,28,female,30 or younger,7000,around CHF 7000 per month,0,0,0,1,0,1,7.0,1,0,0,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,2,5,2,3,3,2,qwen3.5_9b,neutral_arm,0,0.5180409938347178,8
QW0231,44640310,0.954424398357919,60,male,60 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,1,5,3,3,2,qwen3.5_9b,semantic_arm,1,0.5188764225194671,8
QW0232,42270974,0.954424398357919,44,male,44 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,2,2,1,2,2,2,qwen3.5_9b,neutral_arm,0,0.40562825517254053,8
QW0233,90300011,0.954424398357919,57,male,57 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,1,0,2,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,3,3,6,4,qwen3.5_9b,neutral_arm,0,0.6363375195929597,8
QW0234,32710161,0.8584724543995766,51,female,51 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,6,2,5,2,2,qwen3.5_9b,semantic_arm,1,0.4371523180509686,8
QW0235,47120643,0.954424398357919,60,male,60 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,2,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,2,3,2,2,qwen3.5_9b,neutral_arm,0,0.6650728104594155,8
QW0236,28000244,0.6019450605361366,38,male,38 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,1,0,1,4,5,3,1,0,a work trip,high education,1,car is available for this trip,3,3,1,4,1,3,qwen3.5_9b,semantic_arm,1,0.5520564367975604,8
QW0237,53060385,2.029711386372872,35,female,35 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,2,3,2,2,qwen3.5_9b,semantic_arm,1,0.4909429835910485,8
QW0238,92460719,2.256576028779217,37,male,37 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,0,2,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,2,2,1,4,4,2,qwen3.5_9b,neutral_arm,0,0.5410816280720531,8
QW0239,28000344,0.3735873657560173,52,male,52 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,1,6,5,1,1,0,a work trip,high education,1,car is available for this trip,4,3,2,5,2,2,qwen3.5_9b,semantic_arm,1,0.470240375763988,8
QW0240,39110258,0.954424398357919,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,a work trip,not high education,1,car is available for this trip,2,3,2,3,2,4,qwen3.5_9b,neutral_arm,0,0.539837279960999,8
QW0241,28240762,0.5414274486172608,25,female,30 or younger,7000,around CHF 7000 per month,0,0,0,1,0,1,7.0,1,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,1,4,4,1,1,qwen3.5_9b,neutral_arm,0,0.5438906826441818,8
QW0242,39111360,0.6019450605361366,38,male,38 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,1,1,3,5,2,0,1,a non-work trip,high education,0,car is not available for this trip,5,1,3,3,3,3,qwen3.5_9b,neutral_arm,0,0.5115238323610227,8
QW0243,10350086,0.8584724543995766,58,female,58 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,2,5,2,4,qwen3.5_9b,semantic_arm,1,0.46441186599496087,8
QW0244,54260175,0.5414274486172608,37,female,37 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,0,1,2,4,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,1,4,1,4,qwen3.5_9b,semantic_arm,1,0.5143890773518631,8
QW0245,90300827,0.2545934244605354,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,3,2,3,4,qwen3.5_9b,semantic_arm,1,0.4176321584135936,8
QW0246,54201194,0.3735873657560173,46,male,46 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,1,0,1,0,0,1,0,0,1,a non-work trip,high education,0,car is not available for this trip,2,4,2,2,2,2,qwen3.5_9b,semantic_arm,1,0.49161424494682365,8
QW0247,50760429,0.2545934244605354,49,male,49 years old,9000,around CHF 9000 per month,0,0,1,0,0,0,9.0,0,0,0,1,5,4,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,1,2,1,2,qwen3.5_9b,semantic_arm,1,0.5376251937148411,8
QW0248,95240439,0.6019450605361366,32,male,32 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,0,3,3,2,0,0,1,a non-work trip,high education,1,car is available for this trip,1,3,1,1,2,2,qwen3.5_9b,semantic_arm,1,0.4670128993898486,8
QW0249,44640016,1.423375818700105,19,male,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,0,0,0,2,2,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,2,4,1,5,2,qwen3.5_9b,semantic_arm,1,0.45650098859819976,8
QW0250,54440575,0.954424398357919,62,male,62 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,5,4,1,3,2,3,qwen3.5_9b,semantic_arm,1,0.5239902053091299,8
QW0251,42271015,0.2290902236010023,43,female,43 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,0,0,0,1,3,1,0,0,1,a non-work trip,high education,1,car is available for this trip,2,5,4,5,6,1,qwen3.5_9b,semantic_arm,1,0.49933038553246883,8
QW0252,39111325,0.2290902236010023,40,female,40 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,0,1,1,3,4,2,1,0,a work trip,not high education,1,car is available for this trip,3,4,3,3,2,2,qwen3.5_9b,neutral_arm,0,0.36378298468607273,8
QW0253,90321063,0.2545934244605354,46,male,46 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,0,0,0,1,0,1,0,0,1,a non-work trip,high education,1,car is available for this trip,3,3,2,4,2,3,qwen3.5_9b,semantic_arm,1,0.6141370990496214,8
QW0254,53060657,0.8584724543995766,46,female,46 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,1,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,2,1,1,qwen3.5_9b,neutral_arm,0,0.6226383485090257,8
QW0255,10540046,0.2545934244605354,45,male,45 years old,5000,around CHF 5000 per month,0,0,0,0,0,0,5.0,1,0,1,1,1,1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,1,5,1,3,qwen3.5_9b,neutral_arm,0,0.5158942150356448,8
QW0256,54420654,0.3735873657560173,51,male,51 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,6,4,-1,0,1,a non-work trip,high education,1,car is available for this trip,4,5,1,4,1,2,qwen3.5_9b,semantic_arm,1,0.6156828540863895,8
QW0257,39120245,0.3735873657560173,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,1,6,6,4,1,0,a work trip,high education,1,car is available for this trip,4,1,1,3,1,3,qwen3.5_9b,neutral_arm,0,0.5466435925293567,8
QW0258,42271243,0.2545934244605354,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,1,4,3,2,5,3,qwen3.5_9b,semantic_arm,1,0.6432052654894935,8
QW0259,90320693,0.2545934244605354,55,male,55 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,1,2,3,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,2,4,4,3,2,qwen3.5_9b,semantic_arm,1,0.37817656436962555,8
QW0260,54200233,0.2545934244605354,62,male,62 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,1,2,2,-1,1,0,a work trip,high education,1,car is available for this trip,1,6,2,1,2,2,qwen3.5_9b,neutral_arm,0,0.38047426602423273,8
QW0261,44690034,0.2290902236010023,-1,female,30 or younger,9321,around CHF 9321 per month,0,0,0,0,0,1,9.321,0,0,0,1,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,4,6,1,5,1,2,qwen3.5_9b,semantic_arm,1,0.4802601630519834,8
QW0262,30860015,0.8584724543995766,55,female,55 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,1,2,0,0,1,a non-work trip,not high education,0,car is not available for this trip,2,3,3,4,1,3,qwen3.5_9b,neutral_arm,0,0.560464992591841,8
QW0263,56080246,0.954424398357919,48,male,48 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,1,0,0,2,1,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,5,4,3,3,2,qwen3.5_9b,neutral_arm,0,0.4479955322520376,8
QW0264,47130066,0.2545934244605354,40,male,40 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,1,0,0,1,6,4,2,1,0,a work trip,high education,1,car is available for this trip,5,3,3,4,1,4,qwen3.5_9b,neutral_arm,0,0.5816324327160154,8
QW0265,30860718,0.7495589495214057,71,male,65 or older,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,6,5,3,3,6,3,qwen3.5_9b,neutral_arm,0,0.499186468156464,8
QW0266,70130765,0.3735873657560173,40,male,40 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,0,1,3,1,0,1,a non-work trip,high education,1,car is available for this trip,5,1,1,5,1,5,qwen3.5_9b,semantic_arm,1,0.4522660797485043,8
QW0267,14050075,0.954424398357919,44,male,44 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,5,4,1,5,1,3,qwen3.5_9b,semantic_arm,1,0.533818206028857,8
QW0268,19130203,0.2290902236010023,52,female,52 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,2,7,4,1,1,0,a work trip,high education,1,car is available for this trip,2,3,2,5,1,2,qwen3.5_9b,neutral_arm,0,0.5734860706082887,8
QW0269,47120623,0.954424398357919,50,male,50 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,0,2,4,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,5,4,2,3,2,2,qwen3.5_9b,neutral_arm,0,0.5673048811174296,8
QW0270,54421189,0.954424398357919,45,male,45 years old,15000,around CHF 15000 per month,0,1,0,0,1,0,15.0,0,1,0,2,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,3,4,1,4,qwen3.5_9b,semantic_arm,1,0.6248768704702591,8
QW0271,28240179,0.954424398357919,51,male,51 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,1,0,3,4,4,0,1,0,a work trip,not high education,1,car is available for this trip,4,4,2,5,4,2,qwen3.5_9b,neutral_arm,0,0.5715300248686396,8
QW0272,30860141,0.2290902236010023,59,female,59 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,1,0,1,2,1,2,0,1,0,a work trip,high education,1,car is available for this trip,4,4,6,5,6,6,qwen3.5_9b,semantic_arm,1,0.4973420334182139,8
QW0273,44630507,0.954424398357919,52,male,52 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,0,0,1,2,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,1,4,1,1,qwen3.5_9b,semantic_arm,1,0.5642788771976597,8
QW0274,90300005,0.2545934244605354,55,male,55 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,6,5,3,5,6,4,qwen3.5_9b,semantic_arm,1,0.6063200200028098,8
QW0275,52720287,0.954424398357919,59,male,59 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,4,4,2,3,1,2,qwen3.5_9b,semantic_arm,1,0.4891980274105238,8
QW0276,50760043,0.954424398357919,61,male,61 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,6,4,3,1,qwen3.5_9b,semantic_arm,1,0.5265949884079791,8
QW0277,92460612,0.954424398357919,43,male,43 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,1,0,0,3,12,6,4,0,1,a non-work trip,not high education,1,car is available for this trip,1,6,2,2,1,6,qwen3.5_9b,neutral_arm,0,0.4856953146677291,8
QW0278,28240798,0.6019450605361366,39,male,39 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,1,0,0,1,2,4,2,1,0,a work trip,high education,1,car is available for this trip,4,2,2,4,2,3,qwen3.5_9b,semantic_arm,1,0.5848230171477438,8
QW0279,30332010,0.2290902236010023,46,female,46 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,0,0,1,1,2,2,0,0,1,a non-work trip,high education,1,car is available for this trip,1,4,1,4,1,4,qwen3.5_9b,semantic_arm,1,0.5701665186548883,8
QW0280,44670377,2.029711386372872,35,female,35 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,4,5,2,4,1,4,qwen3.5_9b,neutral_arm,0,0.5952482696703341,8
QW0281,19650138,0.3735873657560173,48,male,48 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,1,2,3,4,1,3,qwen3.5_9b,neutral_arm,0,0.6491294059076846,8
QW0282,42280369,0.7944811628173415,35,female,35 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,1,0,1,0,3,4,2,1,0,a work trip,high education,1,car is available for this trip,5,3,2,5,1,3,qwen3.5_9b,semantic_arm,1,0.5032351853125197,8
QW0283,30330717,0.3735873657560173,64,male,64 years old,2000,around CHF 2000 per month,1,0,0,0,0,0,2.0,0,1,0,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,1,1,1,1,3,3,qwen3.5_9b,semantic_arm,1,0.46512560461322633,8
QW0284,54201031,0.2545934244605354,40,male,40 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,0,1,6,4,2,1,0,a work trip,not high education,1,car is available for this trip,3,3,1,4,1,3,qwen3.5_9b,semantic_arm,1,0.40221519801756,8
QW0285,44640508,0.5414274486172608,32,female,32 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,1,0,0,1,5,3,1,0,1,a non-work trip,high education,1,car is available for this trip,2,3,3,4,3,1,qwen3.5_9b,neutral_arm,0,0.41845132839870186,8
QW0286,19650026,0.8584724543995766,42,female,42 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,2,5,2,1,0,a work trip,not high education,1,car is available for this trip,2,1,2,4,1,1,qwen3.5_9b,semantic_arm,1,0.5361979661101499,8
QW0287,28240993,0.954424398357919,61,male,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,1,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,2,3,3,2,qwen3.5_9b,neutral_arm,0,0.5842386226310615,8
QW0288,10540804,0.8832827856419051,24,male,30 or younger,10807,around CHF 10807 per month,1,0,0,0,0,1,10.807,1,0,1,-1,-1,-1,-1,0,1,a non-work trip,high education,1,car is available for this trip,3,2,3,4,3,2,qwen3.5_9b,semantic_arm,1,0.6267352524615721,8
QW0289,70140059,0.2545934244605354,59,male,59 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,3,2,2,3,2,3,qwen3.5_9b,semantic_arm,1,0.5411269577564239,8
QW0290,47120923,0.2290902236010023,62,female,62 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,0,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,5,4,1,5,1,3,qwen3.5_9b,semantic_arm,1,0.5887277670038334,8
QW0291,14050001,0.8584724543995766,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,4,5,2,1,0,a work trip,not high education,1,car is available for this trip,2,2,1,4,1,2,qwen3.5_9b,semantic_arm,1,0.4960963203689571,8
QW0292,42330479,0.2290902236010023,43,female,43 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,0,1,1,1,-1,1,0,a work trip,high education,1,car is available for this trip,3,3,3,4,2,3,qwen3.5_9b,neutral_arm,0,0.5068522096245467,8
QW0293,39010096,2.029711386372872,24,female,30 or younger,7000,around CHF 7000 per month,0,1,0,0,1,1,7.0,1,0,1,3,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,2,3,2,1,qwen3.5_9b,neutral_arm,0,0.5758469609949941,8
QW0294,28240756,0.5414274486172608,30,female,30 or younger,9000,around CHF 9000 per month,1,0,0,0,0,1,9.0,1,0,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,2,2,1,4,1,2,qwen3.5_9b,semantic_arm,1,0.5913716622950667,8
QW0295,50270638,0.954424398357919,61,male,61 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,6,1,3,1,1,qwen3.5_9b,semantic_arm,1,0.40118165934602995,8
QW0296,50270611,2.029711386372872,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,3,3,1,qwen3.5_9b,neutral_arm,0,0.39488354272113196,8
QW0297,54540027,0.3735873657560173,62,male,62 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,1,2,2,0,1,0,a work trip,high education,1,car is available for this trip,5,4,2,5,1,4,qwen3.5_9b,semantic_arm,1,0.5080041793564547,8
QW0298,54260409,0.954424398357919,44,male,44 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,1,1,2,4,2,1,0,a work trip,not high education,1,car is available for this trip,5,3,4,4,4,2,qwen3.5_9b,neutral_arm,0,0.3537302462508366,8
QW0299,54260212,0.8584724543995766,42,female,42 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,3,5,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,1,4,1,2,qwen3.5_9b,semantic_arm,1,0.5231964819667134,8
