respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01
H0259,39120016,0.954424398357919,40,male,40 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,0,2,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,2,3,2,2
H0260,39120245,0.3735873657560173,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,1,6,6,4,1,0,a work trip,high education,1,car is available for this trip,4,1,1,3,1,3
H0261,39120372,2.029711386372872,34,female,34 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,3,4,2,4
H0262,39120458,0.3735873657560173,58,male,58 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,5,4,3,5,3,1
H0263,39120509,0.3735873657560173,52,male,52 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,2,5,0,1,0,a work trip,high education,1,car is available for this trip,5,4,3,5,3,2
H0264,39120999,0.8584724543995766,40,female,40 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,0,1,5,5,3,1,0,a work trip,not high education,1,car is available for this trip,4,5,1,5,2,2
H0265,42270007,0.8584724543995766,56,female,56 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,1,1,0,1,0,1,0,a work trip,not high education,1,car is available for this trip,2,5,3,3,3,3
H0266,42270059,0.5414274486172608,35,female,35 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,2,6,2,2,3,3
H0267,42270059,0.5414274486172608,35,female,35 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,2,6,2,2,3,3
H0268,42270136,0.8584724543995766,55,female,55 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,2,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,3,2,1,3
H0269,42270163,0.6019450605361366,38,male,38 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,0,1,0,1,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,4,3,2,3
H0270,42270214,0.6019450605361366,22,male,30 or younger,7000,around CHF 7000 per month,0,0,0,0,0,1,7.0,1,0,0,3,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,6,3,1,4
H0271,42270228,0.2545934244605354,54,male,54 years old,7000,around CHF 7000 per month,0,0,0,0,1,0,7.0,0,0,0,2,0,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,2,3,1,4
H0272,42270323,0.2545934244605354,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,4,4,1,1,0,a work trip,high education,1,car is available for this trip,4,4,2,4,2,3
H0273,42270323,0.2545934244605354,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,4,4,1,1,0,a work trip,high education,1,car is available for this trip,4,4,2,4,2,3
H0274,42270350,0.8584724543995766,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,1,5,2,4
H0275,42270350,0.8584724543995766,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,4,1,5,2,4
H0276,42270540,0.954424398357919,50,male,50 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,1,0,0,1,3,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,1,3,2,2
H0277,42270623,0.954424398357919,46,male,46 years old,7384,around CHF 7384 per month,0,1,0,0,0,0,7.384,1,0,0,2,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,2,2,3,1
H0278,42270623,0.954424398357919,46,male,46 years old,7384,around CHF 7384 per month,0,1,0,0,0,0,7.384,1,0,0,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,2,2,2,3,1
H0279,42270631,0.2545934244605354,56,male,56 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,6,3,0,0,1,a non-work trip,high education,1,car is available for this trip,4,6,3,3,1,2
H0280,42270631,0.2545934244605354,56,male,56 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,6,3,0,0,1,a non-work trip,high education,1,car is available for this trip,4,6,3,3,1,2
H0281,42270632,0.2545934244605354,-1,traveler,30 or younger,9000,around CHF 9000 per month,0,1,0,0,0,1,9.0,0,0,1,1,6,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,6,3,3,1,2
H0282,42270632,0.1798661531531291,-1,traveler,30 or younger,9000,around CHF 9000 per month,0,1,0,0,0,1,9.0,0,0,1,1,6,3,0,1,0,a work trip,not high education,1,car is available for this trip,4,6,3,3,1,2
H0283,42270747,0.2290902236010023,42,female,42 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,4,1,2
H0284,42270911,0.2545934244605354,41,male,41 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,1,3,2,4,2,1,0,a work trip,high education,1,car is available for this trip,1,4,2,2,4,4
H0285,42270974,0.954424398357919,44,male,44 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,2,2,1,2,2,2
H0286,42270996,2.029711386372872,39,female,39 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,1,3,4,2,1,0,a work trip,not high education,1,car is available for this trip,4,2,2,4,1,3
H0287,42271015,0.2290902236010023,43,female,43 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,0,0,0,1,3,1,0,0,1,a non-work trip,high education,1,car is available for this trip,2,5,4,5,6,1
H0288,42271067,0.8584724543995766,42,female,42 years old,3250,around CHF 3250 per month,0,1,0,1,0,0,3.25,1,1,0,1,2,2,1,1,0,a work trip,not high education,1,car is available for this trip,1,1,1,3,3,2
H0289,42271092,0.8584724543995766,43,female,43 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,0,2,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,2,3,5,2
H0290,42271192,0.954424398357919,41,male,41 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,6,4,2,1,0,a work trip,not high education,1,car is available for this trip,5,4,3,4,1,2
H0291,42271243,0.2545934244605354,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,1,4,3,2,5,3
H0292,42271394,0.954424398357919,46,male,46 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,1,3,4,6,1
H0293,42271422,2.256576028779217,35,male,35 years old,7384,around CHF 7384 per month,0,1,0,0,1,0,7.384,1,0,0,2,2,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,1,1,3,3,5,3
H0294,42280110,0.6019450605361366,21,male,30 or younger,15000,around CHF 15000 per month,0,0,0,0,0,1,15.0,1,0,0,1,3,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,1,2,5,3,4
H0295,42280369,0.7944811628173415,35,female,35 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,1,0,1,0,3,4,2,1,0,a work trip,high education,1,car is available for this trip,5,3,2,5,1,3
H0296,42280523,0.954424398357919,47,male,47 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,2,1,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,1,5,2,1,1
H0297,42280539,0.2545934244605354,48,male,48 years old,9035,around CHF 9035 per month,1,0,0,1,0,0,9.035,1,0,0,1,5,5,2,1,0,a work trip,high education,1,car is available for this trip,4,3,1,4,2,3
H0298,42280540,5.121759864312539,16,female,30 or younger,6101,around CHF 6101 per month,0,1,0,0,0,1,6.101,1,0,0,1,5,5,2,0,1,a non-work trip,not high education,0,car is not available for this trip,2,2,4,4,4,2
H0299,42280540,5.121759864312539,16,female,30 or younger,6101,around CHF 6101 per month,0,1,0,0,0,1,6.101,1,0,0,1,5,5,2,1,0,a work trip,not high education,0,car is not available for this trip,2,2,4,4,4,2
H0300,42280588,0.3360277669782562,52,female,52 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,1,7,4,0,1,0,a work trip,high education,1,car is available for this trip,5,1,1,5,1,3
H0301,42280650,0.954424398357919,40,male,40 years old,9000,around CHF 9000 per month,0,1,0,0,1,0,9.0,1,0,0,1,6,5,3,1,0,a work trip,not high education,1,car is available for this trip,4,5,3,4,1,3
H0302,42330479,0.2290902236010023,43,female,43 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,0,1,1,1,-1,1,0,a work trip,high education,1,car is available for this trip,3,3,3,4,2,3
H0303,42340021,2.029711386372872,38,female,38 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,5,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,6,3,1,1
H0304,42340130,3.818189834136154,54,male,54 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,3,4,1,1,0,a work trip,not high education,1,car is available for this trip,3,2,3,3,2,2
H0305,42340223,0.954424398357919,41,male,41 years old,3250,around CHF 3250 per month,0,1,0,0,0,0,3.25,0,0,1,1,2,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,4,2,4,1,4
H0306,42340325,0.954424398357919,60,male,60 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,4,1,1,4
H0307,42340423,0.954424398357919,53,male,53 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,0,1,1,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,3,5,2,2
H0308,44630015,0.954424398357919,48,male,48 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,5,5,2,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,2,2,2
H0309,44630037,2.256576028779217,39,male,39 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,1,0,1,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,2,2,3,3
H0310,44630038,0.5414274486172608,39,female,39 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,0,0,1,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,2,2,2,3,2
H0311,44630231,0.2290902236010023,40,female,40 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,0,0,1,0,1,0,a work trip,high education,0,car is not available for this trip,5,6,2,3,6,5
H0312,44630344,0.3735873657560173,49,male,49 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,0,1,0,1,5,5,2,0,1,a non-work trip,high education,1,car is available for this trip,2,3,1,4,3,2
H0313,44630344,0.3735873657560173,49,male,49 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,0,1,0,1,5,5,2,1,0,a work trip,high education,1,car is available for this trip,2,3,1,4,3,2
H0314,44630465,0.3735873657560173,51,male,51 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,1,1,1,1,1,2
H0315,44630507,0.954424398357919,52,male,52 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,0,0,1,2,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,1,4,1,1
H0316,44630670,0.8584724543995766,45,female,45 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,0,3,2,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,1,3,1
H0317,44630671,0.3735873657560173,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,3,2,4,2,1,0,a work trip,high education,1,car is available for this trip,1,4,1,1,3,1
H0318,44640015,0.8584724543995766,43,female,43 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,2,2,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,4,1,4,2
H0319,44640016,1.423375818700105,19,male,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,0,0,0,2,2,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,2,4,1,5,2
H0320,44640117,0.3735873657560173,60,male,60 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,1,0,4,4,4,0,1,0,a work trip,high education,1,car is available for this trip,1,3,3,1,1,1
H0321,44640165,0.954424398357919,63,male,63 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,0,0,0,1,3,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,3,4,1,2
H0322,44640256,0.954424398357919,54,male,54 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,1,0,1,-1,3,-1,1,0,a work trip,not high education,1,car is available for this trip,1,4,2,5,3,1
H0323,44640299,0.2545934244605354,51,male,51 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,1,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,4,6,2,4,1,3
H0324,44640310,0.954424398357919,60,male,60 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,1,3,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,5,1,5,3,3,2
H0325,44640310,0.954424398357919,60,male,60 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,1,5,3,3,2
H0326,44640315,0.3360277669782562,52,female,52 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,1,0,2,4,4,1,0,1,a non-work trip,high education,1,car is available for this trip,3,3,1,4,1,3
H0327,44640316,5.121759864312539,17,female,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,1,0,0,3,4,4,1,1,0,a work trip,not high education,0,car is not available for this trip,4,4,2,3,2,2
H0328,44640349,0.5414274486172608,30,female,30 or younger,9321,around CHF 9321 per month,0,0,0,0,0,1,9.321,0,0,0,2,3,3,0,1,0,a work trip,not high education,0,car is not available for this trip,5,3,2,2,1,1
H0329,44640350,0.341514734451877,19,female,30 or younger,8418,around CHF 8418 per month,0,0,0,0,0,1,8.418,0,0,0,2,3,3,0,1,0,a work trip,not high education,0,car is not available for this trip,4,2,3,5,1,2
H0330,44640437,0.2290902236010023,52,female,52 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,1,0,2,1,0,1,0,a work trip,high education,1,car is available for this trip,5,5,4,4,1,4
H0331,44640446,0.2545934244605354,53,male,53 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,0,0,0,1,3,2,0,1,0,a work trip,high education,1,car is available for this trip,4,3,2,5,1,3
H0332,44640461,2.256576028779217,20,male,30 or younger,3250,around CHF 3250 per month,0,1,0,0,1,1,3.25,0,1,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,3,1,5,1
H0333,44640462,5.121759864312539,19,female,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,0,1,0,2,4,9,1,0,1,a non-work trip,not high education,0,car is not available for this trip,3,3,3,3,1,3
H0334,44640508,0.5414274486172608,32,female,32 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,1,0,0,1,5,3,1,0,1,a non-work trip,high education,1,car is available for this trip,2,3,3,4,3,1
H0335,44640516,0.8584724543995766,60,female,60 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,1,0,2,4,3,-1,1,0,a work trip,not high education,1,car is available for this trip,5,5,1,5,1,4
H0336,44640542,0.2545934244605354,54,male,54 years old,5000,around CHF 5000 per month,0,0,0,0,0,0,5.0,0,0,1,1,0,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,3,3,1,2
H0337,44640655,0.2545934244605354,54,male,54 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,1,1,1,3,0,0,1,a non-work trip,high education,1,car is available for this trip,3,3,1,2,1,4
H0338,44670012,0.954424398357919,47,male,47 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,4,4,1,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,6,2,1
H0339,44670197,0.8584724543995766,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,a work trip,not high education,1,car is available for this trip,2,1,2,5,2,1
H0340,44670208,0.2545934244605354,50,male,50 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,1,0,0,1,5,5,1,1,0,a work trip,high education,1,car is available for this trip,5,3,1,3,1,3
H0341,44670291,0.8584724543995766,43,female,43 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,1,2,3,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,1,1,1,3,2,4
H0342,44670292,0.954424398357919,42,male,42 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,0,2,4,3,1,1,0,a work trip,not high education,1,car is available for this trip,2,2,2,3,2,2
H0343,44670377,2.029711386372872,35,female,35 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,4,5,2,4,1,4
H0344,44670378,2.256576028779217,37,male,37 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,4,1,4,3,4
H0345,44690034,0.2290902236010023,-1,female,30 or younger,9321,around CHF 9321 per month,0,0,0,0,0,1,9.321,0,0,0,1,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,4,6,1,5,1,2
H0346,44690050,0.954424398357919,50,male,50 years old,2000,around CHF 2000 per month,0,1,1,0,0,0,2.0,1,0,1,3,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,3,5,3,5,2
H0347,44690187,0.2545934244605354,42,male,42 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,2,2,4,2,4
H0348,44690188,2.029711386372872,33,female,33 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,1,1,3,1,4
H0349,44690328,2.697152455336688,65,female,65 or older,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,3,3,4,6
H0350,44692020,2.029711386372872,26,female,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,1,0,0,1,2,3,1,1,0,a work trip,not high education,1,car is available for this trip,2,1,6,3,1,1
H0351,47120261,0.7944811628173415,33,female,33 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,0,0,3,2,0,1,0,a work trip,high education,0,car is not available for this trip,5,1,1,4,6,4
H0352,47120308,0.8584724543995766,53,female,53 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,1,4,1,2
H0353,47120343,0.954424398357919,49,male,49 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,1,2,6,6,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,4,1,2
H0354,47120437,3.4343260688387685,45,female,45 years old,3250,around CHF 3250 per month,0,1,1,0,0,0,3.25,0,0,1,0,3,1,0,1,0,a work trip,not high education,1,car is available for this trip,4,4,3,4,1,3
H0355,47120490,0.2545934244605354,49,male,49 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,0,2,5,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,1,4,1,2
H0356,47120549,0.2290902236010023,54,female,54 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,0,0,0,2,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,1,4,1,3
H0357,47120623,0.954424398357919,50,male,50 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,0,2,4,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,5,4,2,3,2,2
H0358,47120643,0.954424398357919,60,male,60 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,2,3,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,2,3,2,2
H0359,47120643,0.954424398357919,60,male,60 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,2,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,2,3,2,2
H0360,47120775,2.029711386372872,27,female,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,2,4,2,4
H0361,47120871,2.256576028779217,39,male,39 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,8,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,5,1,3,3,1
H0362,47120872,2.256576028779217,39,male,39 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,8,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,5,1,3,3,1
H0363,47120923,0.2290902236010023,62,female,62 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,0,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,5,4,1,5,1,3
H0364,47120924,0.2290902236010023,62,female,62 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,0,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,5,4,1,5,1,3
H0365,47120924,0.2290902236010023,62,female,62 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,0,1,1,1,0,1,0,a work trip,high education,1,car is available for this trip,5,4,1,5,1,3
H0366,47120931,2.256576028779217,38,male,38 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,2,3,3,4,2,2
H0367,47120931,2.256576028779217,38,male,38 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,2,3,3,4,2,2
H0368,47120932,2.256576028779217,38,male,38 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,3,3,3,4,2,2
H0369,47130034,0.6019450605361366,20,male,30 or younger,9000,around CHF 9000 per month,0,0,0,0,0,1,9.0,0,0,0,1,7,4,0,1,0,a work trip,not high education,0,car is not available for this trip,5,1,2,5,1,2
H0370,47130065,0.5414274486172608,37,female,37 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,0,1,6,4,2,1,0,a work trip,not high education,1,car is available for this trip,5,5,2,4,1,3
H0371,47130066,0.2545934244605354,40,male,40 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,1,0,0,1,6,4,2,1,0,a work trip,high education,1,car is available for this trip,5,3,3,4,1,4
H0372,47130345,1.2802760802511697,19,female,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,1,0,0,2,2,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,2,3,3,3,2
H0373,47130442,0.5414274486172608,37,female,37 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,4,1,1,4,1,4
H0374,47130471,0.5414274486172608,30,female,30 or younger,9000,around CHF 9000 per month,0,0,0,0,0,1,9.0,0,0,1,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,2,4,4,2,4
H0375,47130533,0.6019450605361366,32,male,32 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,1,0,1,3,5,2,0,1,0,a work trip,high education,1,car is available for this trip,4,6,2,3,2,2
H0376,47130729,0.954424398357919,59,male,59 years old,3250,around CHF 3250 per month,0,1,0,0,1,0,3.25,1,1,0,1,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,6,1,5,1,3
H0377,50260144,2.256576028779217,35,male,35 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,1,2,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,1,1,1,3,3
H0378,50260165,5.121759864312539,19,female,30 or younger,7000,around CHF 7000 per month,0,1,0,1,0,1,7.0,1,0,0,2,3,4,1,0,1,a non-work trip,not high education,0,car is not available for this trip,1,5,4,3,3,2
H0379,50260165,5.121759864312539,19,female,30 or younger,7000,around CHF 7000 per month,0,1,0,1,0,1,7.0,1,0,0,2,3,4,1,0,1,a non-work trip,not high education,0,car is not available for this trip,1,5,4,3,3,2
H0380,50260166,0.954424398357919,53,male,53 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,1,0,0,2,3,4,1,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,3,3,3,1
H0381,50260181,0.2545934244605354,53,male,53 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,3,3,0,0,1,a non-work trip,high education,1,car is available for this trip,5,6,6,5,1,5
H0382,50260183,0.8584724543995766,50,female,50 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,1,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,5,3,1,5,1,2
H0383,50260275,0.2290902236010023,53,female,53 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,0,3,2,-1,-1,1,0,a work trip,not high education,1,car is available for this trip,4,3,1,2,1,2
H0384,50260276,0.2933964559183305,65,male,65 or older,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,1,2,3,3,-1,0,1,a non-work trip,high education,1,car is available for this trip,3,4,2,4,1,3
H0385,50270029,3.818189834136154,49,male,49 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,3,1,3,1,3
H0386,50270030,0.8584724543995766,49,female,49 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,4,3,3,3,1,3
H0387,50270088,0.2290902236010023,57,female,57 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,0,0,0,1,1,1,0,1,0,a work trip,high education,1,car is available for this trip,4,4,6,4,6,3
H0388,50270151,0.954424398357919,54,male,54 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,0,0,1,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,4,4,4,4,2,3
