respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01,model_key,prompt_arm,semantic_arm,block_complexity_mean,n_core_tasks
DS0036,10540009,0.8584724543995766,44,female,44 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,3,4,2,1,0,a work trip,not high education,1,car is available for this trip,2,6,3,4,3,3,deepseek_r1_8b,neutral_arm,0,0.5865609432463816,8
DS0037,70140136,0.341514734451877,19,female,30 or younger,9000,around CHF 9000 per month,0,0,0,0,0,1,9.0,1,0,0,2,5,5,1,1,0,a work trip,not high education,1,car is available for this trip,5,1,1,3,1,4,deepseek_r1_8b,neutral_arm,0,0.39659569741585377,8
DS0038,10540531,0.1999290444257219,74,male,65 or older,3250,around CHF 3250 per month,1,0,0,0,0,0,3.25,1,0,0,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,1,3,1,4,2,2,deepseek_r1_8b,semantic_arm,1,0.53303663268672,8
DS0039,50260165,5.121759864312539,19,female,30 or younger,7000,around CHF 7000 per month,0,1,0,1,0,1,7.0,1,0,0,2,3,4,1,0,1,a non-work trip,not high education,0,car is not available for this trip,1,5,4,3,3,2,deepseek_r1_8b,semantic_arm,1,0.538333056566656,8
DS0040,54540917,0.2290902236010023,45,female,45 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,1,0,1,5,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,5,1,3,1,1,deepseek_r1_8b,neutral_arm,0,0.5340601700075438,8
DS0041,54420585,0.954424398357919,45,male,45 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,2,4,4,4,4,2,deepseek_r1_8b,semantic_arm,1,0.42558399855307416,8
DS0042,10350085,0.954424398357919,57,male,57 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,5,1,3,deepseek_r1_8b,semantic_arm,1,0.5178534904874594,8
DS0043,50270475,0.3735873657560173,59,male,59 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,1,0,1,2,2,0,1,0,a work trip,high education,1,car is available for this trip,4,5,1,4,1,4,deepseek_r1_8b,neutral_arm,0,0.6410931643375878,8
DS0044,30860246,0.3735873657560173,43,male,43 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,0,0,0,1,2,4,2,1,0,a work trip,high education,1,car is available for this trip,2,5,2,4,1,2,deepseek_r1_8b,neutral_arm,0,0.3826730205108344,8
DS0045,47120549,0.2290902236010023,54,female,54 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,0,0,0,2,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,1,4,1,3,deepseek_r1_8b,semantic_arm,1,0.6007462310506395,8
DS0046,90300336,0.954424398357919,40,male,40 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,1,0,1,1,0,0,1,a non-work trip,not high education,0,car is not available for this trip,3,4,4,2,6,1,deepseek_r1_8b,semantic_arm,1,0.507566871992998,8
DS0047,47120775,2.029711386372872,27,female,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,2,4,2,4,deepseek_r1_8b,neutral_arm,0,0.5860510544531765,8
DS0048,90300012,0.954424398357919,57,male,57 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,1,0,2,2,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,4,3,3,6,4,deepseek_r1_8b,semantic_arm,1,0.42691195816234284,8
DS0049,42270007,0.8584724543995766,56,female,56 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,1,1,0,1,0,1,0,a work trip,not high education,1,car is available for this trip,2,5,3,3,3,3,deepseek_r1_8b,semantic_arm,1,0.45775225747492065,8
DS0050,19650656,0.2290902236010023,47,female,47 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,1,1,0,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,2,4,2,2,deepseek_r1_8b,neutral_arm,0,0.6399963691069143,8
DS0051,10540689,0.6019450605361366,38,male,38 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,0,1,2,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,3,3,2,2,deepseek_r1_8b,semantic_arm,1,0.5702908106787339,8
DS0052,30860444,0.954424398357919,49,male,49 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,0,2,3,4,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,1,3,2,2,deepseek_r1_8b,neutral_arm,0,0.46816350078524877,8
DS0053,10540563,0.3360277669782562,46,female,46 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,8,5,3,0,1,a non-work trip,high education,1,car is available for this trip,3,3,1,4,1,2,deepseek_r1_8b,neutral_arm,0,0.6075944328510712,8
DS0054,50760247,0.8584724543995766,58,female,58 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,1,-1,-1,-1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,1,3,2,3,deepseek_r1_8b,neutral_arm,0,0.6641481738360032,8
DS0055,92460616,11.142841162813388,17,male,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,1,0,0,2,7,5,1,1,0,a work trip,not high education,0,car is not available for this trip,1,3,3,1,2,3,deepseek_r1_8b,neutral_arm,0,0.46923947826671614,8
DS0056,54421440,0.2290902236010023,43,female,43 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,0,0,0,2,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,2,4,3,4,4,2,deepseek_r1_8b,semantic_arm,1,0.6816515674264944,8
DS0057,50760116,2.029711386372872,39,female,39 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,0,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,2,1,2,deepseek_r1_8b,semantic_arm,1,0.5094059752266916,8
DS0058,47120623,0.954424398357919,50,male,50 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,0,2,4,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,5,4,2,3,2,2,deepseek_r1_8b,semantic_arm,1,0.5934410762335098,8
DS0059,92460438,0.2290902236010023,43,female,43 years old,2000,around CHF 2000 per month,0,0,0,0,0,0,2.0,1,0,1,2,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,1,4,1,3,deepseek_r1_8b,neutral_arm,0,0.4453737035507231,8
DS0060,19650575,0.2290902236010023,54,female,54 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,0,1,0,0,1,a non-work trip,high education,1,car is available for this trip,1,1,4,5,1,1,deepseek_r1_8b,neutral_arm,0,0.49451953760102424,8
DS0061,54540662,0.8584724543995766,55,female,55 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,0,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,2,5,1,4,1,1,deepseek_r1_8b,neutral_arm,0,0.3116439678909924,8
DS0062,39111360,0.6019450605361366,38,male,38 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,1,1,3,5,2,0,1,a non-work trip,high education,0,car is not available for this trip,5,1,3,3,3,3,deepseek_r1_8b,semantic_arm,1,0.548936171022962,8
DS0063,30860712,0.7495589495214057,66,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,1,0,1,4,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,3,2,2,deepseek_r1_8b,semantic_arm,1,0.5464803440235433,8
DS0064,42270623,0.954424398357919,46,male,46 years old,7384,around CHF 7384 per month,0,1,0,0,0,0,7.384,1,0,0,2,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,2,2,3,1,deepseek_r1_8b,semantic_arm,1,0.37785033179955363,8
DS0065,19130202,0.3735873657560173,46,male,46 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,2,7,4,1,0,1,a non-work trip,high education,1,car is available for this trip,1,1,1,5,1,5,deepseek_r1_8b,neutral_arm,0,0.5568239537924102,8
DS0066,30330821,0.8832827856419051,31,male,31 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,0,0,1,2,0,1,0,a work trip,high education,1,car is available for this trip,5,1,2,4,1,2,deepseek_r1_8b,semantic_arm,1,0.600460575448573,8
DS0067,54260075,0.2290902236010023,47,female,47 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,0,0,0,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,3,3,3,deepseek_r1_8b,neutral_arm,0,0.6291178624756572,8
DS0068,39110438,0.3735873657560173,57,male,57 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,2,4,5,1,1,0,a work trip,high education,1,car is available for this trip,5,5,1,3,2,2,deepseek_r1_8b,neutral_arm,0,0.5114454651495461,8
DS0069,70740128,0.5414274486172608,39,female,39 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,0,1,2,5,3,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,2,1,1,deepseek_r1_8b,semantic_arm,1,0.49928505002010104,8
DS0070,30860430,0.3360277669782562,50,female,50 years old,3250,around CHF 3250 per month,1,0,0,0,0,0,3.25,0,0,0,1,2,1,-1,0,1,a non-work trip,high education,1,car is available for this trip,2,4,2,4,3,4,deepseek_r1_8b,neutral_arm,0,0.424942052445624,8
DS0071,54420363,0.2545934244605354,55,male,55 years old,7000,around CHF 7000 per month,1,0,1,0,0,0,7.0,1,0,1,-1,-1,-1,-1,1,0,a work trip,high education,1,car is available for this trip,2,1,2,2,1,2,deepseek_r1_8b,semantic_arm,1,0.48333520042923217,8
DS0072,42270974,0.954424398357919,44,male,44 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,2,2,1,2,2,2,deepseek_r1_8b,neutral_arm,0,0.576654384177145,8
DS0073,90301084,0.7495589495214057,67,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,1,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,4,2,4,2,2,deepseek_r1_8b,semantic_arm,1,0.6010538498863381,8
DS0074,19130203,0.2290902236010023,52,female,52 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,2,7,4,1,1,0,a work trip,high education,1,car is available for this trip,2,3,2,5,1,2,deepseek_r1_8b,neutral_arm,0,0.5688925637459116,8
DS0075,42280540,5.121759864312539,16,female,30 or younger,6101,around CHF 6101 per month,0,1,0,0,0,1,6.101,1,0,0,1,5,5,2,1,0,a work trip,not high education,0,car is not available for this trip,2,2,4,4,4,2,deepseek_r1_8b,neutral_arm,0,0.43170176048105924,8
DS0076,56080781,0.2290902236010023,47,female,47 years old,5000,around CHF 5000 per month,1,0,1,0,0,0,5.0,0,0,0,1,0,1,0,1,0,a work trip,high education,1,car is available for this trip,1,3,3,3,6,2,deepseek_r1_8b,neutral_arm,0,0.5918444958513638,8
DS0077,44640655,0.2545934244605354,54,male,54 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,1,1,1,3,0,0,1,a non-work trip,high education,1,car is available for this trip,3,3,1,2,1,4,deepseek_r1_8b,semantic_arm,1,0.5186084326246528,8
DS0078,96040538,0.954424398357919,49,male,49 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,2,1,5,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,2,3,2,2,deepseek_r1_8b,semantic_arm,1,0.5125426107354896,8
DS0079,90300953,0.8584724543995766,59,female,59 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,6,1,4,1,4,deepseek_r1_8b,neutral_arm,0,0.5217274094867862,8
DS0080,44630038,0.5414274486172608,39,female,39 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,0,0,1,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,2,2,2,3,2,deepseek_r1_8b,neutral_arm,0,0.5445488010225339,8
DS0081,42270059,0.5414274486172608,35,female,35 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,2,6,2,2,3,3,deepseek_r1_8b,semantic_arm,1,0.46865890060742293,8
DS0082,10350197,0.8832827856419051,30,male,30 or younger,15000,around CHF 15000 per month,1,0,0,0,0,1,15.0,0,0,0,2,1,2,0,1,0,a work trip,high education,1,car is available for this trip,2,1,2,4,5,4,deepseek_r1_8b,semantic_arm,1,0.5408472332508477,8
DS0083,42340130,3.818189834136154,54,male,54 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,3,4,1,1,0,a work trip,not high education,1,car is available for this trip,3,2,3,3,2,2,deepseek_r1_8b,neutral_arm,0,0.5622825583947224,8
DS0084,10540559,0.2545934244605354,63,male,63 years old,7000,around CHF 7000 per month,0,0,1,0,0,0,7.0,0,1,0,2,2,2,-1,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,4,4,2,1,deepseek_r1_8b,semantic_arm,1,0.4431751248363307,8
DS0085,54260136,0.7495589495214057,68,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,2,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,4,2,3,deepseek_r1_8b,neutral_arm,0,0.5043731765532558,8
DS0086,39120016,0.954424398357919,40,male,40 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,0,2,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,2,3,2,2,deepseek_r1_8b,neutral_arm,0,0.42264995387501175,8
DS0087,44640349,0.5414274486172608,30,female,30 or younger,9321,around CHF 9321 per month,0,0,0,0,0,1,9.321,0,0,0,2,3,3,0,1,0,a work trip,not high education,0,car is not available for this trip,5,3,2,2,1,1,deepseek_r1_8b,semantic_arm,1,0.400836622585189,8
DS0088,44670012,0.954424398357919,47,male,47 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,4,4,1,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,6,2,1,deepseek_r1_8b,semantic_arm,1,0.6516013666115117,8
DS0089,44630344,0.3735873657560173,49,male,49 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,0,1,0,1,5,5,2,1,0,a work trip,high education,1,car is available for this trip,2,3,1,4,3,2,deepseek_r1_8b,semantic_arm,1,0.658519236050468,8
DS0090,90320677,0.3735873657560173,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,1,0,1,4,5,0,1,0,a work trip,high education,1,car is available for this trip,4,5,1,4,1,2,deepseek_r1_8b,semantic_arm,1,0.5771240556619259,8
DS0091,70140237,0.8584724543995766,60,female,60 years old,3250,around CHF 3250 per month,0,1,0,0,0,0,3.25,1,0,0,1,0,2,0,1,0,a work trip,not high education,1,car is available for this trip,6,3,1,3,1,1,deepseek_r1_8b,semantic_arm,1,0.5364693395411293,8
DS0092,54260390,3.818189834136154,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,1,0,0,1,4,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,6,5,5,3,2,3,deepseek_r1_8b,neutral_arm,0,0.4830612169509082,8
DS0093,54540426,0.8584724543995766,47,female,47 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,0,2,4,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,2,3,3,3,2,deepseek_r1_8b,semantic_arm,1,0.4500996502203064,8
DS0094,10360193,0.8832827856419051,37,male,37 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,6,3,5,1,5,deepseek_r1_8b,semantic_arm,1,0.4016106347760646,8
DS0095,11460060,0.3735873657560173,47,male,47 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,6,6,4,0,1,a non-work trip,high education,1,car is available for this trip,5,2,2,5,2,3,deepseek_r1_8b,semantic_arm,1,0.5464339980894551,8
DS0096,28240993,0.954424398357919,61,male,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,1,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,3,3,2,deepseek_r1_8b,semantic_arm,1,0.5486504994156286,8
DS0097,54261567,0.954424398357919,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,0,0,0,1,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,1,2,1,2,4,deepseek_r1_8b,neutral_arm,0,0.7146468301822269,8
DS0098,90300470,0.2545934244605354,42,male,42 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,1,0,1,4,4,2,0,1,a non-work trip,high education,1,car is available for this trip,4,4,1,4,1,3,deepseek_r1_8b,semantic_arm,1,0.5425980843173879,8
DS0099,53060177,0.8584724543995766,40,female,40 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,1,3,1,2,deepseek_r1_8b,neutral_arm,0,0.5771947419843892,8
DS0100,56080090,0.5414274486172608,36,female,36 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,1,0,0,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,4,2,3,4,2,2,deepseek_r1_8b,neutral_arm,0,0.4566479892029335,8
DS0101,19650025,0.2545934244605354,45,male,45 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,2,2,5,2,0,1,a non-work trip,high education,1,car is available for this trip,1,1,2,3,2,2,deepseek_r1_8b,neutral_arm,0,0.5550154384676146,8
DS0102,50760485,0.954424398357919,44,male,44 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,1,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,3,4,2,deepseek_r1_8b,neutral_arm,0,0.5031598886790475,8
DS0103,90300827,0.2545934244605354,59,male,59 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,3,2,3,4,deepseek_r1_8b,semantic_arm,1,0.4316778516934663,8
DS0104,70130867,2.256576028779217,20,male,30 or younger,2000,around CHF 2000 per month,0,1,0,0,0,1,2.0,1,0,1,2,4,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,6,2,6,3,deepseek_r1_8b,neutral_arm,0,0.44919180578911766,8
DS0105,52720229,0.2545934244605354,64,male,64 years old,15000,around CHF 15000 per month,0,0,1,0,0,0,15.0,0,0,1,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,4,3,2,2,4,3,deepseek_r1_8b,neutral_arm,0,0.4753304354391532,8
DS0106,19650218,2.029711386372872,37,female,37 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,2,2,4,1,1,deepseek_r1_8b,neutral_arm,0,0.4690907320136082,8
DS0107,52730183,0.954424398357919,49,male,49 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,3,5,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,2,4,2,2,deepseek_r1_8b,neutral_arm,0,0.46430556804290474,8
DS0108,92460121,0.2545934244605354,48,male,48 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,1,6,6,4,2,0,1,a non-work trip,high education,1,car is available for this trip,1,4,1,2,4,3,deepseek_r1_8b,semantic_arm,1,0.39528902696400947,8
DS0109,28241260,5.694231137832636,19,male,30 or younger,6101,around CHF 6101 per month,0,1,0,0,0,1,6.101,0,0,0,2,2,4,0,1,0,a work trip,not high education,0,car is not available for this trip,6,1,2,4,6,2,deepseek_r1_8b,semantic_arm,1,0.5461326941951964,8
DS0110,10360518,0.7944811628173415,28,female,30 or younger,15000,around CHF 15000 per month,1,0,0,1,0,1,15.0,1,0,1,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,2,2,1,5,1,4,deepseek_r1_8b,semantic_arm,1,0.4454897366866484,8
DS0111,14050194,0.7495589495214057,-1,male,30 or younger,7000,around CHF 7000 per month,0,1,0,0,1,1,7.0,1,0,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,6,5,3,5,1,2,deepseek_r1_8b,semantic_arm,1,0.5871384023724,8
DS0112,56080828,0.954424398357919,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,2,1,4,1,2,deepseek_r1_8b,semantic_arm,1,0.58282571429992,8
DS0113,31320656,0.2545934244605354,42,male,42 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,4,3,2,1,0,a work trip,high education,1,car is available for this trip,2,4,3,5,3,2,deepseek_r1_8b,neutral_arm,0,0.48948807594149624,8
DS0114,30330009,0.8584724543995766,41,female,41 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,2,6,6,4,1,0,a work trip,not high education,1,car is available for this trip,2,2,1,4,1,2,deepseek_r1_8b,semantic_arm,1,0.4695840826963155,8
DS0115,47130065,0.5414274486172608,37,female,37 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,0,1,6,4,2,1,0,a work trip,not high education,1,car is available for this trip,5,5,2,4,1,3,deepseek_r1_8b,neutral_arm,0,0.5655876838068532,8
DS0116,70740007,0.2290902236010023,48,female,48 years old,3250,around CHF 3250 per month,0,0,0,0,0,0,3.25,1,0,0,1,6,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,1,2,1,2,deepseek_r1_8b,semantic_arm,1,0.3823987970698016,8
DS0117,54201201,0.2545934244605354,46,male,46 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,0,1,4,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,2,2,1,2,deepseek_r1_8b,semantic_arm,1,0.5161876371513325,8
DS0118,30860250,0.2290902236010023,55,female,55 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,0,1,0,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,5,1,5,2,3,deepseek_r1_8b,neutral_arm,0,0.41584647960443466,8
DS0119,47120343,0.954424398357919,49,male,49 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,1,2,6,6,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,4,1,2,deepseek_r1_8b,neutral_arm,0,0.4603794351045081,8
DS0120,54260612,2.256576028779217,35,male,35 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,3,1,3,3,deepseek_r1_8b,semantic_arm,1,0.6341671278777203,8
DS0121,54540663,0.8832827856419051,26,male,30 or younger,9000,around CHF 9000 per month,1,0,0,0,0,1,9.0,1,0,1,1,1,1,0,1,0,a work trip,high education,1,car is available for this trip,1,5,1,4,1,5,deepseek_r1_8b,neutral_arm,0,0.5399347543900803,8
DS0122,47120923,0.2290902236010023,62,female,62 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,0,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,5,4,1,5,1,3,deepseek_r1_8b,semantic_arm,1,0.45259040009847884,8
DS0123,19730085,0.7944811628173415,27,female,30 or younger,5000,around CHF 5000 per month,1,0,0,0,0,1,5.0,1,1,0,1,1,2,-1,0,1,a non-work trip,high education,1,car is available for this trip,2,3,2,4,3,2,deepseek_r1_8b,semantic_arm,1,0.571488911536469,8
DS0124,50270533,0.2545934244605354,40,male,40 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,4,2,1,4,1,2,deepseek_r1_8b,semantic_arm,1,0.4923562165660979,8
DS0125,53060385,2.029711386372872,35,female,35 years old,7384,around CHF 7384 per month,0,1,0,1,0,0,7.384,1,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,2,3,2,2,deepseek_r1_8b,neutral_arm,0,0.505779737944412,8
DS0126,54540400,0.954424398357919,46,male,46 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,0,2,-1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,2,4,4,2,4,deepseek_r1_8b,neutral_arm,0,0.4087399750168249,8
DS0127,90300088,2.029711386372872,22,female,30 or younger,7384,around CHF 7384 per month,0,1,0,1,0,1,7.384,1,0,1,3,4,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,2,1,3,deepseek_r1_8b,neutral_arm,0,0.5382153250065028,8
DS0128,39110987,0.954424398357919,48,male,48 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,1,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,2,4,2,4,deepseek_r1_8b,neutral_arm,0,0.41340740123214037,8
DS0129,10350086,0.8584724543995766,58,female,58 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,2,5,2,4,deepseek_r1_8b,semantic_arm,1,0.409396642768546,8
DS0130,54260060,0.2933964559183305,65,male,65 or older,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,1,0,2,0,1,0,a work trip,high education,1,car is available for this trip,4,3,3,4,3,3,deepseek_r1_8b,neutral_arm,0,0.396393960409232,8
DS0131,28240523,0.2545934244605354,41,male,41 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,6,4,2,0,1,a non-work trip,high education,1,car is available for this trip,3,1,2,5,1,3,deepseek_r1_8b,neutral_arm,0,0.47373539845152235,8
DS0132,50270502,0.2290902236010023,63,female,63 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,1,3,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,6,3,4,1,1,deepseek_r1_8b,neutral_arm,0,0.5018474764802573,8
DS0133,70130807,0.2545934244605354,40,male,40 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,2,6,2,0,0,1,a non-work trip,high education,1,car is available for this trip,2,3,3,3,3,3,deepseek_r1_8b,semantic_arm,1,0.4653655189743613,8
DS0134,30860804,3.818189834136154,61,male,61 years old,2000,around CHF 2000 per month,0,1,0,0,0,0,2.0,0,0,0,2,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,3,1,5,1,2,deepseek_r1_8b,neutral_arm,0,0.4763152101659123,8
DS0135,19130863,0.6019450605361366,37,male,37 years old,9035,around CHF 9035 per month,1,0,0,0,0,0,9.035,0,0,0,-1,-1,-1,-1,0,1,a non-work trip,high education,1,car is available for this trip,2,3,2,5,2,3,deepseek_r1_8b,semantic_arm,1,0.5599853929361132,8
