experiment_name,respondent_id,persona_id,task_id,task_position,choice_label,choice_code,chosen_alternative_name,is_valid_choice,grounding_is_valid,GA,CAR_AV,SEX_TEXT,AGE_TEXT,INCOME_TEXT,duration_sec,prompt_eval_count,eval_count
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0349,AI0349,AI0349_T02,2,A,1,TRAIN,1,1,0,1,female,age code 3,income code 4,0.2196886,699,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0349,AI0349,AI0349_T03,3,A,1,TRAIN,1,1,0,1,female,age code 3,income code 4,0.2543377,888,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0349,AI0349,AI0349_T04,4,A,1,TRAIN,1,1,0,1,female,age code 3,income code 4,0.3065366,1081,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0349,AI0349,AI0349_T05,5,A,1,TRAIN,1,1,0,1,female,age code 3,income code 4,0.3428146,1280,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0349,AI0349,AI0349_T06,6,A,1,TRAIN,1,1,0,1,female,age code 3,income code 4,0.4080075,1486,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0349,AI0349,AI0349_T07,7,A,1,TRAIN,1,1,0,1,female,age code 3,income code 4,0.4477202,1699,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0349,AI0349,AI0349_T08,8,A,1,TRAIN,1,1,0,1,female,age code 3,income code 4,0.4831399,1917,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0349,AI0349,AI0349_T09,9,A,1,TRAIN,1,1,0,1,female,age code 3,income code 4,0.5430966,2140,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0350,AI0350,AI0350_T01,1,A,1,TRAIN,1,1,0,0,female,age code 2,income code 1,0.2842171,513,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0350,AI0350,AI0350_T02,2,A,1,TRAIN,1,1,0,0,female,age code 2,income code 1,0.3309537,690,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0350,AI0350,AI0350_T03,3,A,1,TRAIN,1,1,0,0,female,age code 2,income code 1,0.2530523,873,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0350,AI0350,AI0350_T04,4,A,1,TRAIN,1,1,0,0,female,age code 2,income code 1,0.3051586,1062,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0350,AI0350,AI0350_T05,5,A,1,TRAIN,1,1,0,0,female,age code 2,income code 1,0.3495276,1257,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0350,AI0350,AI0350_T06,6,A,1,TRAIN,1,1,0,0,female,age code 2,income code 1,0.3811092,1459,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0350,AI0350,AI0350_T07,7,A,1,TRAIN,1,1,0,0,female,age code 2,income code 1,0.4403778,1667,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0350,AI0350,AI0350_T08,8,A,1,TRAIN,1,1,0,0,female,age code 2,income code 1,0.4873954,1880,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0350,AI0350,AI0350_T09,9,A,1,TRAIN,1,1,0,0,female,age code 2,income code 1,0.531017,2099,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0351,AI0351,AI0351_T01,1,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.301468,530,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0351,AI0351,AI0351_T02,2,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.2228722,713,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0351,AI0351,AI0351_T03,3,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.2659361,901,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0351,AI0351,AI0351_T04,4,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.3119714,1095,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0351,AI0351,AI0351_T05,5,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.3607966,1294,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0351,AI0351,AI0351_T06,6,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.3949939,1499,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0351,AI0351,AI0351_T07,7,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.4475115,1711,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0351,AI0351,AI0351_T08,8,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.5041027,1930,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0351,AI0351,AI0351_T09,9,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.5486737,2154,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0352,AI0352,AI0352_T01,1,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3020012,526,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0352,AI0352,AI0352_T02,2,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.2266569,707,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0352,AI0352,AI0352_T03,3,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.2547207,893,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0352,AI0352,AI0352_T04,4,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3137621,1085,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0352,AI0352,AI0352_T05,5,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3489609,1283,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0352,AI0352,AI0352_T06,6,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3945925,1487,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0352,AI0352,AI0352_T07,7,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.4442325,1699,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0352,AI0352,AI0352_T08,8,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.4919105,1916,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0352,AI0352,AI0352_T09,9,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.5545485,2140,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0353,AI0353,AI0353_T01,1,B,2,SWISSMETRO,1,1,0,1,female,age code 2,income code 4,0.2821264,510,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0353,AI0353,AI0353_T02,2,A,1,TRAIN,1,1,0,1,female,age code 2,income code 4,0.3296766,694,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0353,AI0353,AI0353_T03,3,A,1,TRAIN,1,1,0,1,female,age code 2,income code 4,0.2614777,884,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0353,AI0353,AI0353_T04,4,C,3,CAR,1,1,0,1,female,age code 2,income code 4,0.3084705,1079,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0353,AI0353,AI0353_T05,5,A,1,TRAIN,1,1,0,1,female,age code 2,income code 4,0.3547954,1281,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0353,AI0353,AI0353_T06,6,A,1,TRAIN,1,1,0,1,female,age code 2,income code 4,0.3987581,1488,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0353,AI0353,AI0353_T07,7,A,1,TRAIN,1,1,0,1,female,age code 2,income code 4,0.448196,1701,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0353,AI0353,AI0353_T08,8,A,1,TRAIN,1,1,0,1,female,age code 2,income code 4,0.4946171,1922,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0353,AI0353,AI0353_T09,9,A,1,TRAIN,1,1,0,1,female,age code 2,income code 4,0.5508628,2149,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0354,AI0354,AI0354_T01,1,B,2,SWISSMETRO,1,1,1,0,female,age code 5,income code 1,0.2956187,515,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0354,AI0354,AI0354_T02,2,A,1,TRAIN,1,1,1,0,female,age code 5,income code 1,0.3249915,695,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0354,AI0354,AI0354_T03,3,B,2,SWISSMETRO,1,1,1,0,female,age code 5,income code 1,0.2529557,881,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0354,AI0354,AI0354_T04,4,A,1,TRAIN,1,1,1,0,female,age code 5,income code 1,0.3148852,1075,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0354,AI0354,AI0354_T05,5,A,1,TRAIN,1,1,1,0,female,age code 5,income code 1,0.3442023,1276,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0354,AI0354,AI0354_T06,6,A,1,TRAIN,1,1,1,0,female,age code 5,income code 1,0.3935453,1482,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0354,AI0354,AI0354_T07,7,A,1,TRAIN,1,1,1,0,female,age code 5,income code 1,0.4474933,1694,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0354,AI0354,AI0354_T08,8,A,1,TRAIN,1,1,1,0,female,age code 5,income code 1,0.4869282,1912,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0354,AI0354,AI0354_T09,9,A,1,TRAIN,1,1,1,0,female,age code 5,income code 1,0.5483845,2136,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0355,AI0355,AI0355_T01,1,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3015733,516,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0355,AI0355,AI0355_T02,2,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.2166921,697,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0355,AI0355,AI0355_T03,3,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.2586007,883,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0355,AI0355,AI0355_T04,4,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3060324,1073,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0355,AI0355,AI0355_T05,5,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3415187,1270,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0355,AI0355,AI0355_T06,6,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.3848176,1472,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0355,AI0355,AI0355_T07,7,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.4482195,1680,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0355,AI0355,AI0355_T08,8,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.4840209,1895,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0355,AI0355,AI0355_T09,9,C,3,CAR,1,1,0,1,male,age code 3,income code 3,0.5477345,2115,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0356,AI0356,AI0356_T01,1,A,1,TRAIN,1,1,0,1,female,age code 5,income code 4,0.2815345,510,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0356,AI0356,AI0356_T02,2,A,1,TRAIN,1,1,0,1,female,age code 5,income code 4,0.324958,687,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0356,AI0356,AI0356_T03,3,A,1,TRAIN,1,1,0,1,female,age code 5,income code 4,0.2564871,870,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0356,AI0356,AI0356_T04,4,A,1,TRAIN,1,1,0,1,female,age code 5,income code 4,0.303946,1059,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0356,AI0356,AI0356_T05,5,A,1,TRAIN,1,1,0,1,female,age code 5,income code 4,0.343026,1254,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0356,AI0356,AI0356_T06,6,A,1,TRAIN,1,1,0,1,female,age code 5,income code 4,0.3834548,1456,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0356,AI0356,AI0356_T07,7,A,1,TRAIN,1,1,0,1,female,age code 5,income code 4,0.4350961,1664,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0356,AI0356,AI0356_T08,8,A,1,TRAIN,1,1,0,1,female,age code 5,income code 4,0.4839069,1877,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0356,AI0356,AI0356_T09,9,A,1,TRAIN,1,1,0,1,female,age code 5,income code 4,0.5372211,2096,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0357,AI0357,AI0357_T01,1,A,1,TRAIN,1,1,0,1,male,age code 2,income code 4,0.2945733,515,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0357,AI0357,AI0357_T02,2,A,1,TRAIN,1,1,0,1,male,age code 2,income code 4,0.3274193,699,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0357,AI0357,AI0357_T03,3,A,1,TRAIN,1,1,0,1,male,age code 2,income code 4,0.2580444,887,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0357,AI0357,AI0357_T04,4,A,1,TRAIN,1,1,0,1,male,age code 2,income code 4,0.3098483,1080,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0357,AI0357,AI0357_T05,5,A,1,TRAIN,1,1,0,1,male,age code 2,income code 4,0.3441307,1280,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0357,AI0357,AI0357_T06,6,A,1,TRAIN,1,1,0,1,male,age code 2,income code 4,0.3973761,1486,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0357,AI0357,AI0357_T07,7,A,1,TRAIN,1,1,0,1,male,age code 2,income code 4,0.4459621,1697,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0357,AI0357,AI0357_T08,8,A,1,TRAIN,1,1,0,1,male,age code 2,income code 4,0.4856181,1915,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0357,AI0357,AI0357_T09,9,A,1,TRAIN,1,1,0,1,male,age code 2,income code 4,0.5448082,2140,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0358,AI0358,AI0358_T01,1,A,1,TRAIN,1,1,0,0,male,age code 2,income code 2,0.3011481,526,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0358,AI0358,AI0358_T02,2,A,1,TRAIN,1,1,0,0,male,age code 2,income code 2,0.2312318,706,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0358,AI0358,AI0358_T03,3,A,1,TRAIN,1,1,0,0,male,age code 2,income code 2,0.2555844,893,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0358,AI0358,AI0358_T04,4,A,1,TRAIN,1,1,0,0,male,age code 2,income code 2,0.3093719,1085,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0358,AI0358,AI0358_T05,5,A,1,TRAIN,1,1,0,0,male,age code 2,income code 2,0.3561237,1284,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0358,AI0358,AI0358_T06,6,A,1,TRAIN,1,1,0,0,male,age code 2,income code 2,0.3969546,1488,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0358,AI0358,AI0358_T07,7,A,1,TRAIN,1,1,0,0,male,age code 2,income code 2,0.4492211,1697,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0358,AI0358,AI0358_T08,8,A,1,TRAIN,1,1,0,0,male,age code 2,income code 2,0.4909965,1913,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0358,AI0358,AI0358_T09,9,A,1,TRAIN,1,1,0,0,male,age code 2,income code 2,0.5507188,2135,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0359,AI0359,AI0359_T01,1,C,3,CAR,1,1,0,1,male,age code 4,income code 3,0.3012433,527,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0359,AI0359,AI0359_T02,2,C,3,CAR,1,1,0,1,male,age code 4,income code 3,0.2240275,712,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0359,AI0359,AI0359_T03,3,C,3,CAR,1,1,0,1,male,age code 4,income code 3,0.2664431,903,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0359,AI0359,AI0359_T04,4,C,3,CAR,1,1,0,1,male,age code 4,income code 3,0.3163905,1099,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0359,AI0359,AI0359_T05,5,C,3,CAR,1,1,0,1,male,age code 4,income code 3,0.3523839,1302,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0359,AI0359,AI0359_T06,6,C,3,CAR,1,1,0,1,male,age code 4,income code 3,0.4008692,1510,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0359,AI0359,AI0359_T07,7,C,3,CAR,1,1,0,1,male,age code 4,income code 3,0.458787,1724,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0359,AI0359,AI0359_T08,8,C,3,CAR,1,1,0,1,male,age code 4,income code 3,0.4940605,1945,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0359,AI0359,AI0359_T09,9,C,3,CAR,1,1,0,1,male,age code 4,income code 3,0.5574671,2171,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0360,AI0360,AI0360_T01,1,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.304142,528,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0360,AI0360,AI0360_T02,2,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.2246822,711,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0360,AI0360,AI0360_T03,3,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.267077,901,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0360,AI0360,AI0360_T04,4,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.3210023,1096,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0360,AI0360,AI0360_T05,5,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.3499489,1296,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0360,AI0360,AI0360_T06,6,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.3999052,1503,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0360,AI0360,AI0360_T07,7,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.447586,1718,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0360,AI0360,AI0360_T08,8,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.4957721,1937,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0360,AI0360,AI0360_T09,9,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.5471686,2161,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0361,AI0361,AI0361_T01,1,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.2999852,525,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0361,AI0361,AI0361_T02,2,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.226646,708,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0361,AI0361,AI0361_T03,3,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.267508,897,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0361,AI0361,AI0361_T04,4,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.3123267,1092,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0361,AI0361,AI0361_T05,5,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.3540156,1293,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0361,AI0361,AI0361_T06,6,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.3981267,1501,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0361,AI0361,AI0361_T07,7,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.4487848,1715,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0361,AI0361,AI0361_T08,8,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.4931661,1934,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0361,AI0361,AI0361_T09,9,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.5494996,2159,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0362,AI0362,AI0362_T01,1,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.300124,530,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0362,AI0362,AI0362_T02,2,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.2246581,714,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0362,AI0362,AI0362_T03,3,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.2680862,904,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0362,AI0362,AI0362_T04,4,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.3180934,1100,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0362,AI0362,AI0362_T05,5,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.3576953,1302,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0362,AI0362,AI0362_T06,6,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.3986949,1511,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0362,AI0362,AI0362_T07,7,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.448956,1726,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0362,AI0362,AI0362_T08,8,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.4937405,1946,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0362,AI0362,AI0362_T09,9,A,1,TRAIN,1,1,0,1,male,age code 3,income code 3,0.5582927,2172,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0363,AI0363,AI0363_T01,1,B,2,SWISSMETRO,1,1,1,1,female,age code 2,income code 4,0.2985988,514,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0363,AI0363,AI0363_T02,2,B,2,SWISSMETRO,1,1,1,1,female,age code 2,income code 4,0.3232399,694,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0363,AI0363,AI0363_T03,3,B,2,SWISSMETRO,1,1,1,1,female,age code 2,income code 4,0.2614272,883,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0363,AI0363,AI0363_T04,4,B,2,SWISSMETRO,1,1,1,1,female,age code 2,income code 4,0.3129061,1080,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0363,AI0363,AI0363_T05,5,B,2,SWISSMETRO,1,1,1,1,female,age code 2,income code 4,0.3563574,1287,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0363,AI0363,AI0363_T06,6,B,2,SWISSMETRO,1,1,1,1,female,age code 2,income code 4,0.3975175,1502,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0363,AI0363,AI0363_T07,7,B,2,SWISSMETRO,1,1,1,1,female,age code 2,income code 4,0.4458886,1726,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0363,AI0363,AI0363_T08,8,B,2,SWISSMETRO,1,1,1,1,female,age code 2,income code 4,0.4995875,1959,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0363,AI0363,AI0363_T09,9,B,2,SWISSMETRO,1,1,1,1,female,age code 2,income code 4,0.5667789,2201,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0364,AI0364,AI0364_T01,1,A,1,TRAIN,1,1,0,1,female,age code 3,income code 3,0.2991964,516,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0364,AI0364,AI0364_T02,2,A,1,TRAIN,1,1,0,1,female,age code 3,income code 3,0.2179878,694,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0364,AI0364,AI0364_T03,3,A,1,TRAIN,1,1,0,1,female,age code 3,income code 3,0.2552078,878,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0364,AI0364,AI0364_T04,4,A,1,TRAIN,1,1,0,1,female,age code 3,income code 3,0.3056935,1067,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0364,AI0364,AI0364_T05,5,A,1,TRAIN,1,1,0,1,female,age code 3,income code 3,0.3477967,1263,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0364,AI0364,AI0364_T06,6,A,1,TRAIN,1,1,0,1,female,age code 3,income code 3,0.3882763,1464,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0364,AI0364,AI0364_T07,7,A,1,TRAIN,1,1,0,1,female,age code 3,income code 3,0.4430746,1671,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0364,AI0364,AI0364_T08,8,A,1,TRAIN,1,1,0,1,female,age code 3,income code 3,0.4801882,1885,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0364,AI0364,AI0364_T09,9,A,1,TRAIN,1,1,0,1,female,age code 3,income code 3,0.5362416,2105,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0365,AI0365,AI0365_T01,1,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.3012495,532,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0365,AI0365,AI0365_T02,2,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.2235328,713,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0365,AI0365,AI0365_T03,3,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.2665297,900,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0365,AI0365,AI0365_T04,4,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.3193489,1093,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0365,AI0365,AI0365_T05,5,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.3535771,1293,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0365,AI0365,AI0365_T06,6,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.3991194,1498,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0365,AI0365,AI0365_T07,7,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.4584664,1708,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0365,AI0365,AI0365_T08,8,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.4953483,1926,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0365,AI0365,AI0365_T09,9,A,1,TRAIN,1,1,0,1,male,age code 3,income code 2,0.5454262,2149,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0366,AI0366,AI0366_T01,1,C,3,CAR,1,1,0,1,male,age code 4,income code 2,0.2978969,536,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0366,AI0366,AI0366_T02,2,C,3,CAR,1,1,0,1,male,age code 4,income code 2,0.2253467,719,7
20260329_public_reverse_engineered_panel_mnl_biogeme_v1,AI0366,AI0366,AI0366_T03,3,C,3,CAR,1,1,0,1,male,age code 4,income code 2,0.2666667,908,7
