custom_id,respondent_id,ID,task_id,task_position,mode_id,alternative_name,choice,availability,travel_time,travel_cost,headway,seat_configuration,travel_time_hundredth,travel_cost_hundredth,GROUP,SURVEY,SP,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV
4015,AI0447,447,AI0447_T01,1,1,TRAIN,0,1,107,53,120,0,1.07,0.53,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4015,AI0447,447,AI0447_T01,1,2,SWISSMETRO,0,1,31,60,30,0,0.31,0.6,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4015,AI0447,447,AI0447_T01,1,3,CAR,0,1,80,45,0,0,0.8,0.45,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4016,AI0447,447,AI0447_T02,2,1,TRAIN,0,1,80,40,120,0,0.8,0.4,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4016,AI0447,447,AI0447_T02,2,2,SWISSMETRO,0,1,34,48,30,0,0.34,0.48,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4016,AI0447,447,AI0447_T02,2,3,CAR,0,1,104,36,0,0,1.04,0.36,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4017,AI0447,447,AI0447_T03,3,1,TRAIN,0,1,107,40,120,0,1.07,0.4,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4017,AI0447,447,AI0447_T03,3,2,SWISSMETRO,0,1,37,54,20,0,0.37,0.54,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4017,AI0447,447,AI0447_T03,3,3,CAR,0,1,64,36,0,0,0.64,0.36,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4018,AI0447,447,AI0447_T04,4,1,TRAIN,0,1,89,40,60,0,0.89,0.4,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4018,AI0447,447,AI0447_T04,4,2,SWISSMETRO,0,1,37,54,10,0,0.37,0.54,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4018,AI0447,447,AI0447_T04,4,3,CAR,0,1,104,58,0,0,1.04,0.58,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4019,AI0447,447,AI0447_T05,5,1,TRAIN,0,1,89,44,120,0,0.89,0.44,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4019,AI0447,447,AI0447_T05,5,2,SWISSMETRO,0,1,37,54,30,0,0.37,0.54,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4019,AI0447,447,AI0447_T05,5,3,CAR,0,1,64,58,0,0,0.64,0.58,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4020,AI0447,447,AI0447_T06,6,1,TRAIN,0,1,80,44,60,0,0.8,0.44,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4020,AI0447,447,AI0447_T06,6,2,SWISSMETRO,0,1,37,54,20,0,0.37,0.54,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4020,AI0447,447,AI0447_T06,6,3,CAR,0,1,104,45,0,0,1.04,0.45,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4021,AI0447,447,AI0447_T07,7,1,TRAIN,0,1,80,53,60,0,0.8,0.53,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4021,AI0447,447,AI0447_T07,7,2,SWISSMETRO,0,1,34,66,10,0,0.34,0.66,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4021,AI0447,447,AI0447_T07,7,3,CAR,0,1,80,36,0,0,0.8,0.36,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4022,AI0447,447,AI0447_T08,8,1,TRAIN,0,1,80,44,120,0,0.8,0.44,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4022,AI0447,447,AI0447_T08,8,2,SWISSMETRO,0,1,31,60,20,0,0.31,0.6,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4022,AI0447,447,AI0447_T08,8,3,CAR,0,1,80,58,0,0,0.8,0.58,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4023,AI0447,447,AI0447_T09,9,1,TRAIN,0,1,89,53,30,0,0.89,0.53,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4023,AI0447,447,AI0447_T09,9,2,SWISSMETRO,0,1,37,78,20,0,0.37,0.78,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4023,AI0447,447,AI0447_T09,9,3,CAR,0,1,80,58,0,0,0.8,0.58,3,1,1,3,1,6,1,0,4,1,3,0,1,25,1
4024,AI0448,448,AI0448_T01,1,1,TRAIN,0,1,122,53,30,0,1.22,0.53,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4024,AI0448,448,AI0448_T01,1,2,SWISSMETRO,0,1,47,70,10,0,0.47,0.7,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4024,AI0448,448,AI0448_T01,1,3,CAR,0,1,70,32,0,0,0.7,0.32,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4025,AI0448,448,AI0448_T02,2,1,TRAIN,0,1,122,53,120,0,1.22,0.53,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4025,AI0448,448,AI0448_T02,2,2,SWISSMETRO,0,1,47,70,10,0,0.47,0.7,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4025,AI0448,448,AI0448_T02,2,3,CAR,0,1,91,52,0,0,0.91,0.52,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4026,AI0448,448,AI0448_T03,3,1,TRAIN,0,1,122,48,30,0,1.22,0.48,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4026,AI0448,448,AI0448_T03,3,2,SWISSMETRO,0,1,47,70,20,0,0.47,0.7,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4026,AI0448,448,AI0448_T03,3,3,CAR,0,1,91,40,0,0,0.91,0.4,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4027,AI0448,448,AI0448_T04,4,1,TRAIN,0,1,92,48,60,0,0.92,0.48,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4027,AI0448,448,AI0448_T04,4,2,SWISSMETRO,0,1,47,70,30,0,0.47,0.7,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4027,AI0448,448,AI0448_T04,4,3,CAR,0,1,56,52,0,0,0.56,0.52,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4028,AI0448,448,AI0448_T05,5,1,TRAIN,0,1,102,53,30,0,1.02,0.53,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4028,AI0448,448,AI0448_T05,5,2,SWISSMETRO,0,1,47,70,30,0,0.47,0.7,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4028,AI0448,448,AI0448_T05,5,3,CAR,0,1,91,32,0,0,0.91,0.32,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4029,AI0448,448,AI0448_T06,6,1,TRAIN,0,1,102,48,30,0,1.02,0.48,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4029,AI0448,448,AI0448_T06,6,2,SWISSMETRO,0,1,47,63,10,0,0.47,0.63,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4029,AI0448,448,AI0448_T06,6,3,CAR,0,1,56,40,0,0,0.56,0.4,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4030,AI0448,448,AI0448_T07,7,1,TRAIN,0,1,102,64,60,0,1.02,0.64,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4030,AI0448,448,AI0448_T07,7,2,SWISSMETRO,0,1,47,76,20,0,0.47,0.76,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4030,AI0448,448,AI0448_T07,7,3,CAR,0,1,56,32,0,0,0.56,0.32,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4031,AI0448,448,AI0448_T08,8,1,TRAIN,0,1,122,64,30,0,1.22,0.64,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4031,AI0448,448,AI0448_T08,8,2,SWISSMETRO,0,1,47,76,30,0,0.47,0.76,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4031,AI0448,448,AI0448_T08,8,3,CAR,0,1,56,52,0,0,0.56,0.52,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4032,AI0448,448,AI0448_T09,9,1,TRAIN,0,1,102,53,60,0,1.02,0.53,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4032,AI0448,448,AI0448_T09,9,2,SWISSMETRO,0,1,47,70,30,0,0.47,0.7,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4032,AI0448,448,AI0448_T09,9,3,CAR,0,1,70,40,0,0,0.7,0.4,3,1,1,3,0,3,0,0,2,1,0,0,17,22,1
4033,AI0449,449,AI0449_T01,1,1,TRAIN,0,1,286,0,120,0,2.86,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4033,AI0449,449,AI0449_T01,1,2,SWISSMETRO,0,1,157,0,20,0,1.57,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4033,AI0449,449,AI0449_T01,1,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4034,AI0449,449,AI0449_T02,2,1,TRAIN,0,1,257,0,30,0,2.57,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4034,AI0449,449,AI0449_T02,2,2,SWISSMETRO,0,1,157,0,10,0,1.57,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4034,AI0449,449,AI0449_T02,2,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4035,AI0449,449,AI0449_T03,3,1,TRAIN,0,1,343,0,60,0,3.43,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4035,AI0449,449,AI0449_T03,3,2,SWISSMETRO,0,1,157,0,30,0,1.57,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4035,AI0449,449,AI0449_T03,3,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4036,AI0449,449,AI0449_T04,4,1,TRAIN,0,1,257,0,30,0,2.57,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4036,AI0449,449,AI0449_T04,4,2,SWISSMETRO,0,1,157,0,20,0,1.57,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4036,AI0449,449,AI0449_T04,4,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4037,AI0449,449,AI0449_T05,5,1,TRAIN,0,1,343,0,60,0,3.43,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4037,AI0449,449,AI0449_T05,5,2,SWISSMETRO,0,1,157,0,20,0,1.57,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4037,AI0449,449,AI0449_T05,5,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4038,AI0449,449,AI0449_T06,6,1,TRAIN,0,1,286,0,120,0,2.86,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4038,AI0449,449,AI0449_T06,6,2,SWISSMETRO,0,1,157,0,10,0,1.57,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4038,AI0449,449,AI0449_T06,6,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4039,AI0449,449,AI0449_T07,7,1,TRAIN,0,1,257,0,120,0,2.57,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4039,AI0449,449,AI0449_T07,7,2,SWISSMETRO,0,1,157,0,10,0,1.57,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4039,AI0449,449,AI0449_T07,7,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4040,AI0449,449,AI0449_T08,8,1,TRAIN,0,1,257,0,30,0,2.57,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4040,AI0449,449,AI0449_T08,8,2,SWISSMETRO,0,1,157,0,30,0,1.57,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4040,AI0449,449,AI0449_T08,8,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4041,AI0449,449,AI0449_T09,9,1,TRAIN,0,1,343,0,60,0,3.43,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4041,AI0449,449,AI0449_T09,9,2,SWISSMETRO,0,1,157,0,10,0,1.57,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4041,AI0449,449,AI0449_T09,9,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,1,1,6,2,1,3,1,3,1,2,1,1
4042,AI0450,450,AI0450_T01,1,1,TRAIN,0,1,178,54,120,0,1.78,0.54,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4042,AI0450,450,AI0450_T01,1,2,SWISSMETRO,0,1,96,58,30,0,0.96,0.58,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4042,AI0450,450,AI0450_T01,1,3,CAR,0,1,120,70,0,0,1.2,0.7,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4043,AI0450,450,AI0450_T02,2,1,TRAIN,0,1,133,40,120,0,1.33,0.4,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4043,AI0450,450,AI0450_T02,2,2,SWISSMETRO,0,1,96,48,30,0,0.96,0.48,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4043,AI0450,450,AI0450_T02,2,3,CAR,0,1,156,56,0,0,1.56,0.56,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4044,AI0450,450,AI0450_T03,3,1,TRAIN,0,1,178,40,120,0,1.78,0.4,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4044,AI0450,450,AI0450_T03,3,2,SWISSMETRO,0,1,96,48,20,0,0.96,0.48,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4044,AI0450,450,AI0450_T03,3,3,CAR,0,1,96,56,0,0,0.96,0.56,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4045,AI0450,450,AI0450_T04,4,1,TRAIN,0,1,148,40,60,0,1.48,0.4,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4045,AI0450,450,AI0450_T04,4,2,SWISSMETRO,0,1,96,48,10,0,0.96,0.48,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4045,AI0450,450,AI0450_T04,4,3,CAR,0,1,156,91,0,0,1.56,0.91,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4046,AI0450,450,AI0450_T05,5,1,TRAIN,0,1,148,45,120,0,1.48,0.45,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4046,AI0450,450,AI0450_T05,5,2,SWISSMETRO,0,1,96,53,30,0,0.96,0.53,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4046,AI0450,450,AI0450_T05,5,3,CAR,0,1,96,91,0,0,0.96,0.91,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4047,AI0450,450,AI0450_T06,6,1,TRAIN,0,1,133,45,60,0,1.33,0.45,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4047,AI0450,450,AI0450_T06,6,2,SWISSMETRO,0,1,96,53,20,0,0.96,0.53,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4047,AI0450,450,AI0450_T06,6,3,CAR,0,1,156,70,0,0,1.56,0.7,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4048,AI0450,450,AI0450_T07,7,1,TRAIN,0,1,133,54,60,0,1.33,0.54,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4048,AI0450,450,AI0450_T07,7,2,SWISSMETRO,0,1,96,58,10,0,0.96,0.58,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4048,AI0450,450,AI0450_T07,7,3,CAR,0,1,120,56,0,0,1.2,0.56,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4049,AI0450,450,AI0450_T08,8,1,TRAIN,0,1,133,45,120,0,1.33,0.45,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4049,AI0450,450,AI0450_T08,8,2,SWISSMETRO,0,1,96,53,20,0,0.96,0.53,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4049,AI0450,450,AI0450_T08,8,3,CAR,0,1,120,91,0,0,1.2,0.91,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4050,AI0450,450,AI0450_T09,9,1,TRAIN,0,1,148,54,30,0,1.48,0.54,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4050,AI0450,450,AI0450_T09,9,2,SWISSMETRO,0,1,96,69,20,0,0.96,0.69,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4050,AI0450,450,AI0450_T09,9,3,CAR,0,1,120,91,0,0,1.2,0.91,3,1,1,3,1,1,0,0,3,1,0,0,2,1,1
4051,AI0451,451,AI0451_T01,1,1,TRAIN,0,1,290,134,120,0,2.9,1.34,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4051,AI0451,451,AI0451_T01,1,2,SWISSMETRO,0,1,113,152,30,0,1.13,1.52,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4051,AI0451,451,AI0451_T01,1,3,CAR,0,1,220,155,0,0,2.2,1.55,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4052,AI0451,451,AI0451_T02,2,1,TRAIN,0,1,218,101,120,0,2.18,1.01,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4052,AI0451,451,AI0451_T02,2,2,SWISSMETRO,0,1,113,125,30,0,1.13,1.25,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4052,AI0451,451,AI0451_T02,2,3,CAR,0,1,286,124,0,0,2.86,1.24,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4053,AI0451,451,AI0451_T03,3,1,TRAIN,0,1,290,101,120,0,2.9,1.01,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4053,AI0451,451,AI0451_T03,3,2,SWISSMETRO,0,1,113,125,20,0,1.13,1.25,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4053,AI0451,451,AI0451_T03,3,3,CAR,0,1,176,124,0,0,1.76,1.24,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4054,AI0451,451,AI0451_T04,4,1,TRAIN,0,1,242,101,60,0,2.42,1.01,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4054,AI0451,451,AI0451_T04,4,2,SWISSMETRO,0,1,113,125,10,0,1.13,1.25,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4054,AI0451,451,AI0451_T04,4,3,CAR,0,1,286,202,0,0,2.86,2.02,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4055,AI0451,451,AI0451_T05,5,1,TRAIN,0,1,242,112,120,0,2.42,1.12,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4055,AI0451,451,AI0451_T05,5,2,SWISSMETRO,0,1,113,138,30,0,1.13,1.38,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4055,AI0451,451,AI0451_T05,5,3,CAR,0,1,176,202,0,0,1.76,2.02,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4056,AI0451,451,AI0451_T06,6,1,TRAIN,0,1,218,112,60,0,2.18,1.12,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4056,AI0451,451,AI0451_T06,6,2,SWISSMETRO,0,1,113,138,20,0,1.13,1.38,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4056,AI0451,451,AI0451_T06,6,3,CAR,0,1,286,155,0,0,2.86,1.55,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4057,AI0451,451,AI0451_T07,7,1,TRAIN,0,1,218,134,60,0,2.18,1.34,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4057,AI0451,451,AI0451_T07,7,2,SWISSMETRO,0,1,113,152,10,0,1.13,1.52,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4057,AI0451,451,AI0451_T07,7,3,CAR,0,1,220,124,0,0,2.2,1.24,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4058,AI0451,451,AI0451_T08,8,1,TRAIN,0,1,218,112,120,0,2.18,1.12,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4058,AI0451,451,AI0451_T08,8,2,SWISSMETRO,0,1,113,138,20,0,1.13,1.38,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4058,AI0451,451,AI0451_T08,8,3,CAR,0,1,220,202,0,0,2.2,2.02,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4059,AI0451,451,AI0451_T09,9,1,TRAIN,0,1,242,134,30,0,2.42,1.34,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4059,AI0451,451,AI0451_T09,9,2,SWISSMETRO,0,1,113,180,20,0,1.13,1.8,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4059,AI0451,451,AI0451_T09,9,3,CAR,0,1,220,202,0,0,2.2,2.02,3,1,1,1,0,3,1,0,2,1,3,0,22,2,1
4060,AI0452,452,AI0452_T01,1,1,TRAIN,0,1,330,122,30,0,3.3,1.22,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4060,AI0452,452,AI0452_T01,1,2,SWISSMETRO,0,1,117,150,10,0,1.17,1.5,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4060,AI0452,452,AI0452_T01,1,3,CAR,0,1,260,96,0,0,2.6,0.96,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4061,AI0452,452,AI0452_T02,2,1,TRAIN,0,1,330,122,120,0,3.3,1.22,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4061,AI0452,452,AI0452_T02,2,2,SWISSMETRO,0,1,117,165,10,0,1.17,1.65,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4061,AI0452,452,AI0452_T02,2,3,CAR,0,1,338,156,0,0,3.38,1.56,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4062,AI0452,452,AI0452_T03,3,1,TRAIN,0,1,330,110,30,0,3.3,1.1,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4062,AI0452,452,AI0452_T03,3,2,SWISSMETRO,0,1,117,165,20,0,1.17,1.65,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4062,AI0452,452,AI0452_T03,3,3,CAR,0,1,338,120,0,0,3.38,1.2,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4063,AI0452,452,AI0452_T04,4,1,TRAIN,0,1,248,110,60,0,2.48,1.1,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4063,AI0452,452,AI0452_T04,4,2,SWISSMETRO,0,1,117,165,30,0,1.17,1.65,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4063,AI0452,452,AI0452_T04,4,3,CAR,0,1,208,156,0,0,2.08,1.56,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4064,AI0452,452,AI0452_T05,5,1,TRAIN,0,1,275,122,30,0,2.75,1.22,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4064,AI0452,452,AI0452_T05,5,2,SWISSMETRO,0,1,117,150,30,0,1.17,1.5,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4064,AI0452,452,AI0452_T05,5,3,CAR,0,1,338,96,0,0,3.38,0.96,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4065,AI0452,452,AI0452_T06,6,1,TRAIN,0,1,275,110,30,0,2.75,1.1,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4065,AI0452,452,AI0452_T06,6,2,SWISSMETRO,0,1,117,135,10,0,1.17,1.35,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4065,AI0452,452,AI0452_T06,6,3,CAR,0,1,208,120,0,0,2.08,1.2,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4066,AI0452,452,AI0452_T07,7,1,TRAIN,0,1,275,146,60,0,2.75,1.46,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4066,AI0452,452,AI0452_T07,7,2,SWISSMETRO,0,1,117,165,20,0,1.17,1.65,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4066,AI0452,452,AI0452_T07,7,3,CAR,0,1,208,96,0,0,2.08,0.96,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4067,AI0452,452,AI0452_T08,8,1,TRAIN,0,1,330,146,30,0,3.3,1.46,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4067,AI0452,452,AI0452_T08,8,2,SWISSMETRO,0,1,117,165,30,0,1.17,1.65,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4067,AI0452,452,AI0452_T08,8,3,CAR,0,1,208,156,0,0,2.08,1.56,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4068,AI0452,452,AI0452_T09,9,1,TRAIN,0,1,275,122,60,0,2.75,1.22,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4068,AI0452,452,AI0452_T09,9,2,SWISSMETRO,0,1,117,165,30,0,1.17,1.65,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4068,AI0452,452,AI0452_T09,9,3,CAR,0,1,260,120,0,0,2.6,1.2,3,1,1,3,1,1,2,1,4,1,3,0,17,2,1
4069,AI0453,453,AI0453_T01,1,1,TRAIN,0,1,286,0,60,0,2.86,0.0,2,0,1,3,0,6,1,1,3,1,2,1,10,1,1
4069,AI0453,453,AI0453_T01,1,2,SWISSMETRO,0,1,173,0,10,0,1.73,0.0,2,0,1,3,0,6,1,1,3,1,2,1,10,1,1
4069,AI0453,453,AI0453_T01,1,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,3,0,6,1,1,3,1,2,1,10,1,1
4070,AI0453,453,AI0453_T02,2,1,TRAIN,0,1,286,0,120,0,2.86,0.0,2,0,1,3,0,6,1,1,3,1,2,1,10,1,1
4070,AI0453,453,AI0453_T02,2,2,SWISSMETRO,0,1,173,0,30,0,1.73,0.0,2,0,1,3,0,6,1,1,3,1,2,1,10,1,1
4070,AI0453,453,AI0453_T02,2,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,3,0,6,1,1,3,1,2,1,10,1,1
4071,AI0453,453,AI0453_T03,3,1,TRAIN,0,1,286,0,60,0,2.86,0.0,2,0,1,3,0,6,1,1,3,1,2,1,10,1,1
4071,AI0453,453,AI0453_T03,3,2,SWISSMETRO,0,1,173,0,10,0,1.73,0.0,2,0,1,3,0,6,1,1,3,1,2,1,10,1,1
4071,AI0453,453,AI0453_T03,3,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,3,0,6,1,1,3,1,2,1,10,1,1
4072,AI0453,453,AI0453_T04,4,1,TRAIN,0,1,286,0,120,0,2.86,0.0,2,0,1,3,0,6,1,1,3,1,2,1,10,1,1
4072,AI0453,453,AI0453_T04,4,2,SWISSMETRO,0,1,173,0,30,0,1.73,0.0,2,0,1,3,0,6,1,1,3,1,2,1,10,1,1
4072,AI0453,453,AI0453_T04,4,3,CAR,0,1,0,0,0,0,0.0,0.0,2,0,1,3,0,6,1,1,3,1,2,1,10,1,1
4073,AI0453,453,AI0453_T05,5,1,TRAIN,0,1,343,0,120,0,3.43,0.0,2,0,1,3,0,6,1,1,3,1,2,1,10,1,1
4073,AI0453,453,AI0453_T05,5,2,SWISSMETRO,0,1,141,0,30,1,1.41,0.0,2,0,1,3,0,6,1,1,3,1,2,1,10,1,1
