respondent_id,task_index,Choice,PT_AVAILABLE,CAR_AVAILABLE,SLOW_AVAILABLE,TimePT,TimeCar,WaitingTimePT,MarginalCostPT,CostCarCHF,distance_km,panel_row_index,TimePT_scaled,TimeCar_scaled,WaitingTimePT_scaled,MarginalCostPT_scaled,CostCarCHF_scaled,distance_km_scaled,normalized_weight,age,CalculatedIncome,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,work_trip,other_trip,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01
PO0047_R3,2,1,1,1,1,73.0,35.0,5.0,15.2,3.38,18.0,2,0.365,0.175,0.08333333333333333,1.52,0.33799999999999997,3.6,0.3735873657560173,40,15000,1,0,1,0,0,0,15.0,1,0,0,0,1,5,1,1,5,1,5
PO0047_R3,3,1,1,1,1,181.0,92.0,25.0,11.7,11.01,71.0,3,0.905,0.46,0.4166666666666667,1.17,1.101,14.2,0.3735873657560173,40,15000,1,0,1,0,0,0,15.0,1,0,0,0,1,5,1,1,5,1,5
PO0047_R3,4,1,1,1,1,115.0,63.0,3.0,0.0,8.87,62.0,4,0.575,0.315,0.05,0.0,0.8869999999999999,12.4,0.3735873657560173,40,15000,1,0,1,0,0,0,15.0,1,0,0,0,1,5,1,1,5,1,5
PO0047_R3,5,1,1,1,1,72.0,24.0,0.0,0.0,2.68,19.1,5,0.36,0.12,0.0,0.0,0.268,3.8200000000000003,0.3735873657560173,40,15000,1,0,1,0,0,0,15.0,1,0,0,0,1,5,1,1,5,1,5
PO0047_R3,6,1,1,1,1,53.0,10.0,6.0,3.8,1.2,5.3,6,0.265,0.05,0.1,0.38,0.12,1.06,0.3735873657560173,40,15000,1,0,1,0,0,0,15.0,1,0,0,0,1,5,1,1,5,1,5
PO0047_R4,1,1,1,1,1,193.0,40.0,14.0,15.8,5.03,32.5,1,0.965,0.2,0.23333333333333334,1.58,0.503,6.5,0.3735873657560173,40,15000,1,0,1,0,0,0,15.0,1,0,0,0,1,5,1,1,5,1,5
PO0047_R4,2,1,1,1,1,73.0,35.0,5.0,15.2,3.38,18.0,2,0.365,0.175,0.08333333333333333,1.52,0.33799999999999997,3.6,0.3735873657560173,40,15000,1,0,1,0,0,0,15.0,1,0,0,0,1,5,1,1,5,1,5
PO0047_R4,3,1,1,1,1,181.0,92.0,25.0,11.7,11.01,71.0,3,0.905,0.46,0.4166666666666667,1.17,1.101,14.2,0.3735873657560173,40,15000,1,0,1,0,0,0,15.0,1,0,0,0,1,5,1,1,5,1,5
PO0047_R4,4,1,1,1,1,115.0,63.0,3.0,0.0,8.87,62.0,4,0.575,0.315,0.05,0.0,0.8869999999999999,12.4,0.3735873657560173,40,15000,1,0,1,0,0,0,15.0,1,0,0,0,1,5,1,1,5,1,5
PO0047_R4,5,1,1,1,1,72.0,24.0,0.0,0.0,2.68,19.1,5,0.36,0.12,0.0,0.0,0.268,3.8200000000000003,0.3735873657560173,40,15000,1,0,1,0,0,0,15.0,1,0,0,0,1,5,1,1,5,1,5
PO0047_R4,6,1,1,1,1,53.0,10.0,6.0,3.8,1.2,5.3,6,0.265,0.05,0.1,0.38,0.12,1.06,0.3735873657560173,40,15000,1,0,1,0,0,0,15.0,1,0,0,0,1,5,1,1,5,1,5
PO0048_R1,1,1,1,1,1,104.0,44.0,5.0,5.6,4.43,31.0,1,0.52,0.22,0.08333333333333333,0.5599999999999999,0.44299999999999995,6.2,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R1,2,1,1,1,1,130.0,53.0,17.0,5.1,7.42,53.0,2,0.65,0.265,0.2833333333333333,0.51,0.742,10.6,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R1,3,1,1,1,1,193.0,40.0,14.0,15.8,5.03,32.5,3,0.965,0.2,0.23333333333333334,1.58,0.503,6.5,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R1,4,1,1,1,1,144.0,43.0,29.0,19.2,6.51,47.0,4,0.72,0.215,0.48333333333333334,1.92,0.651,9.4,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R1,5,0,1,1,1,144.0,34.0,36.0,2.8,4.66,34.0,5,0.72,0.17,0.6,0.27999999999999997,0.466,6.8,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R1,6,1,1,1,1,79.0,22.0,11.0,2.2,2.29,12.0,6,0.395,0.11,0.18333333333333332,0.22000000000000003,0.229,2.4,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R2,1,1,1,1,1,104.0,44.0,5.0,5.6,4.43,31.0,1,0.52,0.22,0.08333333333333333,0.5599999999999999,0.44299999999999995,6.2,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R2,2,1,1,1,1,130.0,53.0,17.0,5.1,7.42,53.0,2,0.65,0.265,0.2833333333333333,0.51,0.742,10.6,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R2,3,1,1,1,1,193.0,40.0,14.0,15.8,5.03,32.5,3,0.965,0.2,0.23333333333333334,1.58,0.503,6.5,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R2,4,1,1,1,1,144.0,43.0,29.0,19.2,6.51,47.0,4,0.72,0.215,0.48333333333333334,1.92,0.651,9.4,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R2,5,1,1,1,1,144.0,34.0,36.0,2.8,4.66,34.0,5,0.72,0.17,0.6,0.27999999999999997,0.466,6.8,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R2,6,1,1,1,1,79.0,22.0,11.0,2.2,2.29,12.0,6,0.395,0.11,0.18333333333333332,0.22000000000000003,0.229,2.4,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R3,1,1,1,1,1,104.0,44.0,5.0,5.6,4.43,31.0,1,0.52,0.22,0.08333333333333333,0.5599999999999999,0.44299999999999995,6.2,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R3,2,1,1,1,1,130.0,53.0,17.0,5.1,7.42,53.0,2,0.65,0.265,0.2833333333333333,0.51,0.742,10.6,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R3,3,1,1,1,1,193.0,40.0,14.0,15.8,5.03,32.5,3,0.965,0.2,0.23333333333333334,1.58,0.503,6.5,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R3,4,1,1,1,1,144.0,43.0,29.0,19.2,6.51,47.0,4,0.72,0.215,0.48333333333333334,1.92,0.651,9.4,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R3,5,1,1,1,1,144.0,34.0,36.0,2.8,4.66,34.0,5,0.72,0.17,0.6,0.27999999999999997,0.466,6.8,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R3,6,1,1,1,1,79.0,22.0,11.0,2.2,2.29,12.0,6,0.395,0.11,0.18333333333333332,0.22000000000000003,0.229,2.4,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R4,1,1,1,1,1,104.0,44.0,5.0,5.6,4.43,31.0,1,0.52,0.22,0.08333333333333333,0.5599999999999999,0.44299999999999995,6.2,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R4,2,1,1,1,1,130.0,53.0,17.0,5.1,7.42,53.0,2,0.65,0.265,0.2833333333333333,0.51,0.742,10.6,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R4,3,1,1,1,1,193.0,40.0,14.0,15.8,5.03,32.5,3,0.965,0.2,0.23333333333333334,1.58,0.503,6.5,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R4,4,1,1,1,1,144.0,43.0,29.0,19.2,6.51,47.0,4,0.72,0.215,0.48333333333333334,1.92,0.651,9.4,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R4,5,1,1,1,1,144.0,34.0,36.0,2.8,4.66,34.0,5,0.72,0.17,0.6,0.27999999999999997,0.466,6.8,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0048_R4,6,1,1,1,1,79.0,22.0,11.0,2.2,2.29,12.0,6,0.395,0.11,0.18333333333333332,0.22000000000000003,0.229,2.4,2.256576028779217,38,5000,0,1,0,1,0,0,5.0,1,0,0,1,0,1,2,4,4,3,2
PO0049_R1,1,1,1,1,1,136.0,59.0,15.0,6.9,6.03,37.5,1,0.68,0.295,0.25,0.6900000000000001,0.603,7.5,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R1,2,1,1,1,1,284.0,95.0,74.0,0.0,17.77,128.0,2,1.42,0.475,1.2333333333333334,0.0,1.777,25.6,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R1,3,1,1,1,1,143.0,37.0,42.0,8.8,4.77,35.0,3,0.715,0.185,0.7,0.8800000000000001,0.477,7.0,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R1,4,1,1,1,1,231.0,78.0,43.0,29.2,13.53,102.0,4,1.155,0.39,0.7166666666666667,2.92,1.353,20.4,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R1,5,1,1,1,1,130.0,53.0,17.0,5.1,7.42,53.0,5,0.65,0.265,0.2833333333333333,0.51,0.742,10.6,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R1,6,1,1,1,1,118.0,56.0,6.0,0.0,5.7,39.0,6,0.59,0.28,0.1,0.0,0.5700000000000001,7.8,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R2,1,1,1,1,1,136.0,59.0,15.0,6.9,6.03,37.5,1,0.68,0.295,0.25,0.6900000000000001,0.603,7.5,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R2,2,1,1,1,1,284.0,95.0,74.0,0.0,17.77,128.0,2,1.42,0.475,1.2333333333333334,0.0,1.777,25.6,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R2,3,1,1,1,1,143.0,37.0,42.0,8.8,4.77,35.0,3,0.715,0.185,0.7,0.8800000000000001,0.477,7.0,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R2,4,1,1,1,1,231.0,78.0,43.0,29.2,13.53,102.0,4,1.155,0.39,0.7166666666666667,2.92,1.353,20.4,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R2,5,1,1,1,1,130.0,53.0,17.0,5.1,7.42,53.0,5,0.65,0.265,0.2833333333333333,0.51,0.742,10.6,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R2,6,0,1,1,1,118.0,56.0,6.0,0.0,5.7,39.0,6,0.59,0.28,0.1,0.0,0.5700000000000001,7.8,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R3,1,1,1,1,1,136.0,59.0,15.0,6.9,6.03,37.5,1,0.68,0.295,0.25,0.6900000000000001,0.603,7.5,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R3,2,1,1,1,1,284.0,95.0,74.0,0.0,17.77,128.0,2,1.42,0.475,1.2333333333333334,0.0,1.777,25.6,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R3,3,1,1,1,1,143.0,37.0,42.0,8.8,4.77,35.0,3,0.715,0.185,0.7,0.8800000000000001,0.477,7.0,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R3,4,1,1,1,1,231.0,78.0,43.0,29.2,13.53,102.0,4,1.155,0.39,0.7166666666666667,2.92,1.353,20.4,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R3,5,1,1,1,1,130.0,53.0,17.0,5.1,7.42,53.0,5,0.65,0.265,0.2833333333333333,0.51,0.742,10.6,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R3,6,1,1,1,1,118.0,56.0,6.0,0.0,5.7,39.0,6,0.59,0.28,0.1,0.0,0.5700000000000001,7.8,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R4,1,1,1,1,1,136.0,59.0,15.0,6.9,6.03,37.5,1,0.68,0.295,0.25,0.6900000000000001,0.603,7.5,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R4,2,1,1,1,1,284.0,95.0,74.0,0.0,17.77,128.0,2,1.42,0.475,1.2333333333333334,0.0,1.777,25.6,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R4,3,1,1,1,1,143.0,37.0,42.0,8.8,4.77,35.0,3,0.715,0.185,0.7,0.8800000000000001,0.477,7.0,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R4,4,1,1,1,1,231.0,78.0,43.0,29.2,13.53,102.0,4,1.155,0.39,0.7166666666666667,2.92,1.353,20.4,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R4,5,1,1,1,1,130.0,53.0,17.0,5.1,7.42,53.0,5,0.65,0.265,0.2833333333333333,0.51,0.742,10.6,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0049_R4,6,0,1,1,1,118.0,56.0,6.0,0.0,5.7,39.0,6,0.59,0.28,0.1,0.0,0.5700000000000001,7.8,0.954424398357919,59,9000,0,1,0,1,0,0,9.0,0,0,1,0,1,1,1,1,4,1,4
PO0050_R1,1,1,1,1,1,181.0,92.0,25.0,11.7,11.01,71.0,1,0.905,0.46,0.4166666666666667,1.17,1.101,14.2,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R1,2,1,1,1,1,57.0,7.0,9.0,8.0,0.83,5.5,2,0.285,0.035,0.15,0.8,0.08299999999999999,1.1,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R1,3,1,1,1,1,156.0,59.0,5.0,15.0,6.0,44.0,3,0.78,0.295,0.08333333333333333,1.5,0.6,8.8,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R1,4,1,1,1,1,140.0,69.0,18.0,27.6,8.21,61.0,4,0.7,0.345,0.3,2.7600000000000002,0.8210000000000001,12.2,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R1,5,1,1,1,1,250.0,76.0,32.0,11.6,7.48,42.0,5,1.25,0.38,0.5333333333333333,1.16,0.748,8.4,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R1,6,0,1,1,1,39.0,2.0,0.0,0.0,0.4,1.6,6,0.195,0.01,0.0,0.0,0.04,0.32,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R2,1,1,1,1,1,181.0,92.0,25.0,11.7,11.01,71.0,1,0.905,0.46,0.4166666666666667,1.17,1.101,14.2,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R2,2,1,1,1,1,57.0,7.0,9.0,8.0,0.83,5.5,2,0.285,0.035,0.15,0.8,0.08299999999999999,1.1,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R2,3,1,1,1,1,156.0,59.0,5.0,15.0,6.0,44.0,3,0.78,0.295,0.08333333333333333,1.5,0.6,8.8,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R2,4,1,1,1,1,140.0,69.0,18.0,27.6,8.21,61.0,4,0.7,0.345,0.3,2.7600000000000002,0.8210000000000001,12.2,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R2,5,1,1,1,1,250.0,76.0,32.0,11.6,7.48,42.0,5,1.25,0.38,0.5333333333333333,1.16,0.748,8.4,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R2,6,0,1,1,1,39.0,2.0,0.0,0.0,0.4,1.6,6,0.195,0.01,0.0,0.0,0.04,0.32,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R3,1,1,1,1,1,181.0,92.0,25.0,11.7,11.01,71.0,1,0.905,0.46,0.4166666666666667,1.17,1.101,14.2,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R3,2,1,1,1,1,57.0,7.0,9.0,8.0,0.83,5.5,2,0.285,0.035,0.15,0.8,0.08299999999999999,1.1,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R3,3,1,1,1,1,156.0,59.0,5.0,15.0,6.0,44.0,3,0.78,0.295,0.08333333333333333,1.5,0.6,8.8,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R3,4,1,1,1,1,140.0,69.0,18.0,27.6,8.21,61.0,4,0.7,0.345,0.3,2.7600000000000002,0.8210000000000001,12.2,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R3,5,1,1,1,1,250.0,76.0,32.0,11.6,7.48,42.0,5,1.25,0.38,0.5333333333333333,1.16,0.748,8.4,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R3,6,1,1,1,1,39.0,2.0,0.0,0.0,0.4,1.6,6,0.195,0.01,0.0,0.0,0.04,0.32,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R4,1,1,1,1,1,181.0,92.0,25.0,11.7,11.01,71.0,1,0.905,0.46,0.4166666666666667,1.17,1.101,14.2,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R4,2,1,1,1,1,57.0,7.0,9.0,8.0,0.83,5.5,2,0.285,0.035,0.15,0.8,0.08299999999999999,1.1,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R4,3,1,1,1,1,156.0,59.0,5.0,15.0,6.0,44.0,3,0.78,0.295,0.08333333333333333,1.5,0.6,8.8,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R4,4,1,1,1,1,140.0,69.0,18.0,27.6,8.21,61.0,4,0.7,0.345,0.3,2.7600000000000002,0.8210000000000001,12.2,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R4,5,1,1,1,1,250.0,76.0,32.0,11.6,7.48,42.0,5,1.25,0.38,0.5333333333333333,1.16,0.748,8.4,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0050_R4,6,1,1,1,1,39.0,2.0,0.0,0.0,0.4,1.6,6,0.195,0.01,0.0,0.0,0.04,0.32,0.5414274486172608,39,7000,0,0,0,1,0,0,7.0,1,0,0,1,0,1,1,4,2,4,1
PO0051_R1,1,1,1,1,1,137.0,43.0,3.0,4.2,5.16,35.0,1,0.685,0.215,0.05,0.42000000000000004,0.516,7.0,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R1,2,1,1,1,1,215.0,148.0,13.0,0.0,30.39,232.8,2,1.075,0.74,0.21666666666666667,0.0,3.039,46.56,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R1,3,1,1,1,1,251.0,76.0,59.0,65.8,15.96,119.0,3,1.255,0.38,0.9833333333333333,6.58,1.596,23.8,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R1,4,0,1,0,1,152.0,42.0,0.0,3.8,4.16,25.0,4,0.76,0.21,0.0,0.38,0.41600000000000004,5.0,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R1,5,1,1,1,1,404.0,121.0,127.0,29.0,14.57,106.0,5,2.02,0.605,2.1166666666666667,2.9,1.457,21.2,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R1,6,1,1,1,1,126.0,26.0,12.0,6.6,3.68,27.0,6,0.63,0.13,0.2,0.6599999999999999,0.368,5.4,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R2,1,1,1,1,1,137.0,43.0,3.0,4.2,5.16,35.0,1,0.685,0.215,0.05,0.42000000000000004,0.516,7.0,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R2,2,1,1,1,1,215.0,148.0,13.0,0.0,30.39,232.8,2,1.075,0.74,0.21666666666666667,0.0,3.039,46.56,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R2,3,1,1,1,1,251.0,76.0,59.0,65.8,15.96,119.0,3,1.255,0.38,0.9833333333333333,6.58,1.596,23.8,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R2,4,0,1,0,1,152.0,42.0,0.0,3.8,4.16,25.0,4,0.76,0.21,0.0,0.38,0.41600000000000004,5.0,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R2,5,1,1,1,1,404.0,121.0,127.0,29.0,14.57,106.0,5,2.02,0.605,2.1166666666666667,2.9,1.457,21.2,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R2,6,1,1,1,1,126.0,26.0,12.0,6.6,3.68,27.0,6,0.63,0.13,0.2,0.6599999999999999,0.368,5.4,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R3,1,1,1,1,1,137.0,43.0,3.0,4.2,5.16,35.0,1,0.685,0.215,0.05,0.42000000000000004,0.516,7.0,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R3,2,1,1,1,1,215.0,148.0,13.0,0.0,30.39,232.8,2,1.075,0.74,0.21666666666666667,0.0,3.039,46.56,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R3,3,1,1,1,1,251.0,76.0,59.0,65.8,15.96,119.0,3,1.255,0.38,0.9833333333333333,6.58,1.596,23.8,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R3,4,0,1,0,1,152.0,42.0,0.0,3.8,4.16,25.0,4,0.76,0.21,0.0,0.38,0.41600000000000004,5.0,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R3,5,1,1,1,1,404.0,121.0,127.0,29.0,14.57,106.0,5,2.02,0.605,2.1166666666666667,2.9,1.457,21.2,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R3,6,1,1,1,1,126.0,26.0,12.0,6.6,3.68,27.0,6,0.63,0.13,0.2,0.6599999999999999,0.368,5.4,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R4,1,1,1,1,1,137.0,43.0,3.0,4.2,5.16,35.0,1,0.685,0.215,0.05,0.42000000000000004,0.516,7.0,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R4,2,1,1,1,1,215.0,148.0,13.0,0.0,30.39,232.8,2,1.075,0.74,0.21666666666666667,0.0,3.039,46.56,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R4,3,1,1,1,1,251.0,76.0,59.0,65.8,15.96,119.0,3,1.255,0.38,0.9833333333333333,6.58,1.596,23.8,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R4,4,0,1,0,1,152.0,42.0,0.0,3.8,4.16,25.0,4,0.76,0.21,0.0,0.38,0.41600000000000004,5.0,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R4,5,1,1,1,1,404.0,121.0,127.0,29.0,14.57,106.0,5,2.02,0.605,2.1166666666666667,2.9,1.457,21.2,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0051_R4,6,1,1,1,1,126.0,26.0,12.0,6.6,3.68,27.0,6,0.63,0.13,0.2,0.6599999999999999,0.368,5.4,6.72051101457278,51,7000,0,1,0,0,0,0,7.0,1,0,0,1,0,1,1,2,1,2,4
PO0052_R1,1,1,1,1,1,174.0,48.0,56.0,17.6,7.85,58.0,1,0.87,0.24,0.9333333333333333,1.7600000000000002,0.7849999999999999,11.6,0.2545934244605354,41,3250,1,0,0,1,0,0,3.25,1,0,1,1,0,1,1,1,4,1,4
PO0052_R1,2,1,1,1,1,281.0,194.0,51.0,0.0,25.67,189.2,2,1.405,0.97,0.85,0.0,2.567,37.839999999999996,0.2545934244605354,41,3250,1,0,0,1,0,0,3.25,1,0,1,1,0,1,1,1,4,1,4
