respondent_id,source_observation_id,human_id,normalized_weight,Weight,LangCode,UrbRur,OccupStat,TripPurpose,Education,Region,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Envir02,Envir05,Envir06,Mobil10,Mobil11,Mobil16,model_key,block_template_id,run_repeat,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,block_complexity_mean,block_complexity_sd,task_count,core_task_count,paraphrase_pair_count,label_pair_count,order_pair_count,monotonicity_task_count,dominance_task_count
GM0033_R3,1664,54421189,0.9573855529584482,0.000409116,2,2,1,1,3,6,45,male,45 years old,15000,around CHF 15000 per month,0,1,0,0,1,0,15.0,0,1,0,2,4,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,4,4,4,5,6,3,2,gemma4_31b_awq,GMT0033,3,semantic_arm,1,concise,0,0.6735753501722891,0.22578117406862622,16,6,2,2,2,2,2
GM0033_R4,1664,54421189,0.9573855529584482,0.000409116,2,2,1,1,3,6,45,male,45 years old,15000,around CHF 15000 per month,0,1,0,0,1,0,15.0,0,1,0,2,4,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,4,4,4,5,6,3,2,gemma4_31b_awq,GMT0033,4,semantic_arm,1,concise,0,0.6735753501722891,0.22578117406862622,16,6,2,2,2,2,2
GM0034_R1,665,30330631,0.7518844977110388,0.0003213,2,1,9,3,3,4,70,male,65 or older,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,0,1,0,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,4,4,3,4,6,4,6,gemma4_31b_awq,GMT0034,1,neutral_arm,0,naturalistic,1,0.5494962442780519,0.20015548963035168,16,6,2,2,2,2,2
GM0034_R2,665,30330631,0.7518844977110388,0.0003213,2,1,9,3,3,4,70,male,65 or older,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,0,1,0,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,4,4,3,4,6,4,6,gemma4_31b_awq,GMT0034,2,neutral_arm,0,naturalistic,1,0.5494962442780519,0.20015548963035168,16,6,2,2,2,2,2
GM0034_R3,665,30330631,0.7518844977110388,0.0003213,2,1,9,3,3,4,70,male,65 or older,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,0,1,0,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,4,4,3,4,6,4,6,gemma4_31b_awq,GMT0034,3,neutral_arm,0,naturalistic,1,0.5494962442780519,0.20015548963035168,16,6,2,2,2,2,2
GM0034_R4,665,30330631,0.7518844977110388,0.0003213,2,1,9,3,3,4,70,male,65 or older,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,0,1,0,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,4,4,3,4,6,4,6,gemma4_31b_awq,GMT0034,4,neutral_arm,0,naturalistic,1,0.5494962442780519,0.20015548963035168,16,6,2,2,2,2,2
GM0035_R1,1008,42271065,0.2298009887184065,9.82e-05,2,1,1,1,4,5,53,female,53 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,0,1,1,1,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,3,4,4,4,3,4,4,gemma4_31b_awq,GMT0035,1,neutral_arm,0,naturalistic,1,0.780688165055384,0.15992973207900563,16,6,2,2,2,2,2
GM0035_R2,1008,42271065,0.2298009887184065,9.82e-05,2,1,1,1,4,5,53,female,53 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,0,1,1,1,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,3,4,4,4,3,4,4,gemma4_31b_awq,GMT0035,2,neutral_arm,0,naturalistic,1,0.780688165055384,0.15992973207900563,16,6,2,2,2,2,2
GM0035_R3,1008,42271065,0.2298009887184065,9.82e-05,2,1,1,1,4,5,53,female,53 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,0,1,1,1,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,3,4,4,4,3,4,4,gemma4_31b_awq,GMT0035,3,neutral_arm,0,naturalistic,1,0.780688165055384,0.15992973207900563,16,6,2,2,2,2,2
GM0035_R4,1008,42271065,0.2298009887184065,9.82e-05,2,1,1,1,4,5,53,female,53 years old,5000,around CHF 5000 per month,0,0,0,1,0,0,5.0,1,0,0,1,1,1,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,3,4,4,4,3,4,4,gemma4_31b_awq,GMT0035,4,neutral_arm,0,naturalistic,1,0.780688165055384,0.15992973207900563,16,6,2,2,2,2,2
GM0036_R1,568,28240970,2.0360086784578657,0.00087004,1,2,6,3,3,3,29,female,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,1,0,1,2,3,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,3,4,4,5,4,4,gemma4_31b_awq,GMT0036,1,semantic_arm,1,concise,0,0.746485474711157,0.21317159718981257,16,6,2,2,2,2,2
GM0036_R2,568,28240970,2.0360086784578657,0.00087004,1,2,6,3,3,3,29,female,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,1,0,1,2,3,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,3,4,4,5,4,4,gemma4_31b_awq,GMT0036,2,semantic_arm,1,concise,0,0.746485474711157,0.21317159718981257,16,6,2,2,2,2,2
GM0036_R3,568,28240970,2.0360086784578657,0.00087004,1,2,6,3,3,3,29,female,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,1,0,1,2,3,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,3,4,4,5,4,4,gemma4_31b_awq,GMT0036,3,semantic_arm,1,concise,0,0.746485474711157,0.21317159718981257,16,6,2,2,2,2,2
GM0036_R4,568,28240970,2.0360086784578657,0.00087004,1,2,6,3,3,3,29,female,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,1,0,1,2,3,4,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,3,4,4,5,4,4,gemma4_31b_awq,GMT0036,4,semantic_arm,1,concise,0,0.746485474711157,0.21317159718981257,16,6,2,2,2,2,2
GM0037_R1,1506,54200875,0.2005493353683038,8.57e-05,2,2,9,3,6,6,68,male,65 or older,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,0,0,1,2,2,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,2,1,2,4,6,6,4,gemma4_31b_awq,GMT0037,1,semantic_arm,1,concise,0,0.3839503118197354,0.1682178511452097,16,6,2,2,2,2,2
GM0037_R2,1506,54200875,0.2005493353683038,8.57e-05,2,2,9,3,6,6,68,male,65 or older,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,0,0,1,2,2,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,2,1,2,4,6,6,4,gemma4_31b_awq,GMT0037,2,semantic_arm,1,concise,0,0.3839503118197354,0.1682178511452097,16,6,2,2,2,2,2
GM0037_R3,1506,54200875,0.2005493353683038,8.57e-05,2,2,9,3,6,6,68,male,65 or older,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,0,0,1,2,2,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,2,1,2,4,6,6,4,gemma4_31b_awq,GMT0037,3,semantic_arm,1,concise,0,0.3839503118197354,0.1682178511452097,16,6,2,2,2,2,2
GM0037_R4,1506,54200875,0.2005493353683038,8.57e-05,2,2,9,3,6,6,68,male,65 or older,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,0,0,1,2,2,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,2,1,2,4,6,6,4,gemma4_31b_awq,GMT0037,4,semantic_arm,1,concise,0,0.3839503118197354,0.1682178511452097,16,6,2,2,2,2,2
GM0038_R1,140,10540066,0.2553833146722722,0.000109132,1,2,1,1,5,1,55,male,55 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,0,2,4,3,1,1,0,a work-related trip,high school education,1,car is available for this trip,3,4,3,5,4,5,4,gemma4_31b_awq,GMT0038,1,semantic_arm,1,naturalistic,1,0.6000608823057142,0.17115718870036653,16,6,2,2,2,2,2
GM0038_R2,140,10540066,0.2553833146722722,0.000109132,1,2,1,1,5,1,55,male,55 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,0,2,4,3,1,1,0,a work-related trip,high school education,1,car is available for this trip,3,4,3,5,4,5,4,gemma4_31b_awq,GMT0038,2,semantic_arm,1,naturalistic,1,0.6000608823057142,0.17115718870036653,16,6,2,2,2,2,2
GM0038_R3,140,10540066,0.2553833146722722,0.000109132,1,2,1,1,5,1,55,male,55 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,0,2,4,3,1,1,0,a work-related trip,high school education,1,car is available for this trip,3,4,3,5,4,5,4,gemma4_31b_awq,GMT0038,3,semantic_arm,1,naturalistic,1,0.6000608823057142,0.17115718870036653,16,6,2,2,2,2,2
GM0038_R4,140,10540066,0.2553833146722722,0.000109132,1,2,1,1,5,1,55,male,55 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,0,2,4,3,1,1,0,a work-related trip,high school education,1,car is available for this trip,3,4,3,5,4,5,4,gemma4_31b_awq,GMT0038,4,semantic_arm,1,naturalistic,1,0.6000608823057142,0.17115718870036653,16,6,2,2,2,2,2
GM0039_R1,1307,50270426,2.2635771809925926,0.000967286,2,1,1,3,3,5,38,male,38 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,1,0,0,2,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,2,3,6,1,4,gemma4_31b_awq,GMT0039,1,semantic_arm,1,naturalistic,1,0.5617884436772458,0.24749875963453336,16,6,2,2,2,2,2
GM0039_R2,1307,50270426,2.2635771809925926,0.000967286,2,1,1,3,3,5,38,male,38 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,1,0,0,2,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,2,3,6,1,4,gemma4_31b_awq,GMT0039,2,semantic_arm,1,naturalistic,1,0.5617884436772458,0.24749875963453336,16,6,2,2,2,2,2
GM0039_R3,1307,50270426,2.2635771809925926,0.000967286,2,1,1,3,3,5,38,male,38 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,1,0,0,2,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,2,3,6,1,4,gemma4_31b_awq,GMT0039,3,semantic_arm,1,naturalistic,1,0.5617884436772458,0.24749875963453336,16,6,2,2,2,2,2
GM0039_R4,1307,50270426,2.2635771809925926,0.000967286,2,1,1,3,3,5,38,male,38 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,1,0,0,2,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,2,3,6,1,4,gemma4_31b_awq,GMT0039,4,semantic_arm,1,naturalistic,1,0.5617884436772458,0.24749875963453336,16,6,2,2,2,2,2
GM0040_R1,1547,54260349,0.8611359127752702,0.000367986,2,1,2,3,3,6,40,female,40 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,4,4,4,2,2,3,gemma4_31b_awq,GMT0040,1,neutral_arm,0,concise,0,0.6549700683142428,0.2627679236007248,16,6,2,2,2,2,2
GM0040_R2,1547,54260349,0.8611359127752702,0.000367986,2,1,2,3,3,6,40,female,40 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,4,4,4,2,2,3,gemma4_31b_awq,GMT0040,2,neutral_arm,0,concise,0,0.6549700683142428,0.2627679236007248,16,6,2,2,2,2,2
GM0040_R3,1547,54260349,0.8611359127752702,0.000367986,2,1,2,3,3,6,40,female,40 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,4,4,4,2,2,3,gemma4_31b_awq,GMT0040,3,neutral_arm,0,concise,0,0.6549700683142428,0.2627679236007248,16,6,2,2,2,2,2
GM0040_R4,1547,54260349,0.8611359127752702,0.000367986,2,1,2,3,3,6,40,female,40 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,4,4,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,4,4,4,2,2,3,gemma4_31b_awq,GMT0040,4,neutral_arm,0,concise,0,0.6549700683142428,0.2627679236007248,16,6,2,2,2,2,2
GM0041_R1,470,28000144,0.2553833146722722,0.000109132,1,2,2,3,6,3,63,male,63 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,0,0,0,2,1,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,1,4,3,4,6,2,3,gemma4_31b_awq,GMT0041,1,neutral_arm,0,concise,0,0.6004206504599015,0.2604675570325502,16,6,2,2,2,2,2
GM0041_R2,470,28000144,0.2553833146722722,0.000109132,1,2,2,3,6,3,63,male,63 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,0,0,0,2,1,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,1,4,3,4,6,2,3,gemma4_31b_awq,GMT0041,2,neutral_arm,0,concise,0,0.6004206504599015,0.2604675570325502,16,6,2,2,2,2,2
GM0041_R3,470,28000144,0.2553833146722722,0.000109132,1,2,2,3,6,3,63,male,63 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,0,0,0,2,1,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,1,4,3,4,6,2,3,gemma4_31b_awq,GMT0041,3,neutral_arm,0,concise,0,0.6004206504599015,0.2604675570325502,16,6,2,2,2,2,2
GM0041_R4,470,28000144,0.2553833146722722,0.000109132,1,2,2,3,6,3,63,male,63 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,0,0,0,2,1,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,1,4,3,4,6,2,3,gemma4_31b_awq,GMT0041,4,neutral_arm,0,concise,0,0.6004206504599015,0.2604675570325502,16,6,2,2,2,2,2
GM0042_R1,520,28240202,0.6038126284528191,0.000258025,1,2,1,1,4,3,39,male,39 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,4,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,4,5,5,5,4,4,gemma4_31b_awq,GMT0042,1,semantic_arm,1,naturalistic,1,0.4099148730114146,0.2829536383071219,16,6,2,2,2,2,2
GM0042_R2,520,28240202,0.6038126284528191,0.000258025,1,2,1,1,4,3,39,male,39 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,4,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,4,5,5,5,4,4,gemma4_31b_awq,GMT0042,2,semantic_arm,1,naturalistic,1,0.4099148730114146,0.2829536383071219,16,6,2,2,2,2,2
GM0042_R3,520,28240202,0.6038126284528191,0.000258025,1,2,1,1,4,3,39,male,39 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,4,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,4,5,5,5,4,4,gemma4_31b_awq,GMT0042,3,semantic_arm,1,naturalistic,1,0.4099148730114146,0.2829536383071219,16,6,2,2,2,2,2
GM0042_R4,520,28240202,0.6038126284528191,0.000258025,1,2,1,1,4,3,39,male,39 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,4,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,4,5,5,5,4,4,gemma4_31b_awq,GMT0042,4,semantic_arm,1,naturalistic,1,0.4099148730114146,0.2829536383071219,16,6,2,2,2,2,2
GM0043_R1,399,19650049,8.14507139242619,0.003480603,1,2,-1,3,-1,2,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,0,1,a leisure-related trip,education not reported,1,car is available for this trip,-2,-2,-2,-2,-2,-2,-2,gemma4_31b_awq,GMT0043,1,neutral_arm,0,naturalistic,1,0.6239003128169232,0.19219706480738796,16,6,2,2,2,2,2
GM0043_R2,399,19650049,8.14507139242619,0.003480603,1,2,-1,3,-1,2,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,0,1,a leisure-related trip,education not reported,1,car is available for this trip,-2,-2,-2,-2,-2,-2,-2,gemma4_31b_awq,GMT0043,2,neutral_arm,0,naturalistic,1,0.6239003128169232,0.19219706480738796,16,6,2,2,2,2,2
GM0043_R3,399,19650049,8.14507139242619,0.003480603,1,2,-1,3,-1,2,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,0,1,a leisure-related trip,education not reported,1,car is available for this trip,-2,-2,-2,-2,-2,-2,-2,gemma4_31b_awq,GMT0043,3,neutral_arm,0,naturalistic,1,0.6239003128169232,0.19219706480738796,16,6,2,2,2,2,2
GM0043_R4,399,19650049,8.14507139242619,0.003480603,1,2,-1,3,-1,2,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,0,1,a leisure-related trip,education not reported,1,car is available for this trip,-2,-2,-2,-2,-2,-2,-2,gemma4_31b_awq,GMT0043,4,neutral_arm,0,naturalistic,1,0.6239003128169232,0.19219706480738796,16,6,2,2,2,2,2
GM0044_R1,1069,42340130,3.830035979742342,0.001636675,2,1,1,1,2,5,54,male,54 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,3,4,1,1,0,a work-related trip,compulsory education,1,car is available for this trip,3,3,3,4,4,4,-1,gemma4_31b_awq,GMT0044,1,semantic_arm,1,naturalistic,1,0.746858792597993,0.17434455884124644,16,6,2,2,2,2,2
GM0044_R2,1069,42340130,3.830035979742342,0.001636675,2,1,1,1,2,5,54,male,54 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,3,4,1,1,0,a work-related trip,compulsory education,1,car is available for this trip,3,3,3,4,4,4,-1,gemma4_31b_awq,GMT0044,2,semantic_arm,1,naturalistic,1,0.746858792597993,0.17434455884124644,16,6,2,2,2,2,2
GM0044_R3,1069,42340130,3.830035979742342,0.001636675,2,1,1,1,2,5,54,male,54 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,3,4,1,1,0,a work-related trip,compulsory education,1,car is available for this trip,3,3,3,4,4,4,-1,gemma4_31b_awq,GMT0044,3,semantic_arm,1,naturalistic,1,0.746858792597993,0.17434455884124644,16,6,2,2,2,2,2
GM0044_R4,1069,42340130,3.830035979742342,0.001636675,2,1,1,1,2,5,54,male,54 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,3,4,1,1,0,a work-related trip,compulsory education,1,car is available for this trip,3,3,3,4,4,4,-1,gemma4_31b_awq,GMT0044,4,semantic_arm,1,naturalistic,1,0.746858792597993,0.17434455884124644,16,6,2,2,2,2,2
GM0045_R1,216,10540563,0.337070311751635,0.000144039,1,2,2,2,7,1,46,female,46 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,8,5,3,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,3,4,4,4,2,3,2,gemma4_31b_awq,GMT0045,1,semantic_arm,1,concise,0,0.9133602757028833,0.10384548421695564,16,6,2,2,2,2,2
GM0045_R2,216,10540563,0.337070311751635,0.000144039,1,2,2,2,7,1,46,female,46 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,8,5,3,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,3,4,4,4,2,3,2,gemma4_31b_awq,GMT0045,2,semantic_arm,1,concise,0,0.9133602757028833,0.10384548421695564,16,6,2,2,2,2,2
GM0045_R3,216,10540563,0.337070311751635,0.000144039,1,2,2,2,7,1,46,female,46 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,8,5,3,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,3,4,4,4,2,3,2,gemma4_31b_awq,GMT0045,3,semantic_arm,1,concise,0,0.9133602757028833,0.10384548421695564,16,6,2,2,2,2,2
GM0045_R4,216,10540563,0.337070311751635,0.000144039,1,2,2,2,7,1,46,female,46 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,8,5,3,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,3,4,4,4,2,3,2,gemma4_31b_awq,GMT0045,4,semantic_arm,1,concise,0,0.9133602757028833,0.10384548421695564,16,6,2,2,2,2,2
GM0046_R1,349,19130685,0.9573855529584482,0.000409116,1,1,1,1,3,2,47,male,47 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,0,0,4,8,6,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,3,5,4,3,3,5,gemma4_31b_awq,GMT0046,1,neutral_arm,0,concise,0,0.5823218729368169,0.17107964653001545,16,6,2,2,2,2,2
GM0046_R2,349,19130685,0.9573855529584482,0.000409116,1,1,1,1,3,2,47,male,47 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,0,0,4,8,6,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,3,5,4,3,3,5,gemma4_31b_awq,GMT0046,2,neutral_arm,0,concise,0,0.5823218729368169,0.17107964653001545,16,6,2,2,2,2,2
GM0046_R3,349,19130685,0.9573855529584482,0.000409116,1,1,1,1,3,2,47,male,47 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,0,0,4,8,6,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,3,5,4,3,3,5,gemma4_31b_awq,GMT0046,3,neutral_arm,0,concise,0,0.5823218729368169,0.17107964653001545,16,6,2,2,2,2,2
GM0046_R4,349,19130685,0.9573855529584482,0.000409116,1,1,1,1,3,2,47,male,47 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,0,0,4,8,6,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,3,5,4,3,3,5,gemma4_31b_awq,GMT0046,4,neutral_arm,0,concise,0,0.5823218729368169,0.17107964653001545,16,6,2,2,2,2,2
GM0047_R1,1441,53060380,0.8611359127752702,0.000367986,2,1,6,3,3,6,60,female,60 years old,7384,around CHF 7384 per month,0,1,0,0,0,0,7.384,0,0,1,1,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,-1,-1,-1,-1,6,4,3,gemma4_31b_awq,GMT0047,1,semantic_arm,1,concise,0,0.5418114533451489,0.2264708682613042,16,6,2,2,2,2,2
GM0047_R2,1441,53060380,0.8611359127752702,0.000367986,2,1,6,3,3,6,60,female,60 years old,7384,around CHF 7384 per month,0,1,0,0,0,0,7.384,0,0,1,1,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,-1,-1,-1,-1,6,4,3,gemma4_31b_awq,GMT0047,2,semantic_arm,1,concise,0,0.5418114533451489,0.2264708682613042,16,6,2,2,2,2,2
GM0047_R3,1441,53060380,0.8611359127752702,0.000367986,2,1,6,3,3,6,60,female,60 years old,7384,around CHF 7384 per month,0,1,0,0,0,0,7.384,0,0,1,1,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,-1,-1,-1,-1,6,4,3,gemma4_31b_awq,GMT0047,3,semantic_arm,1,concise,0,0.5418114533451489,0.2264708682613042,16,6,2,2,2,2,2
GM0047_R4,1441,53060380,0.8611359127752702,0.000367986,2,1,6,3,3,6,60,female,60 years old,7384,around CHF 7384 per month,0,1,0,0,0,0,7.384,0,0,1,1,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,-1,-1,-1,-1,6,4,3,gemma4_31b_awq,GMT0047,4,semantic_arm,1,concise,0,0.5418114533451489,0.2264708682613042,16,6,2,2,2,2,2
GM0048_R1,1570,54260731,0.9573855529584482,0.000409116,2,1,1,3,3,6,53,male,53 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,0,3,4,0,0,1,a leisure-related trip,vocational or secondary education,0,car is not available for this trip,5,4,4,5,2,4,3,gemma4_31b_awq,GMT0048,1,semantic_arm,1,concise,0,0.4448258785619373,0.17760837332626234,16,6,2,2,2,2,2
GM0048_R2,1570,54260731,0.9573855529584482,0.000409116,2,1,1,3,3,6,53,male,53 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,0,3,4,0,0,1,a leisure-related trip,vocational or secondary education,0,car is not available for this trip,5,4,4,5,2,4,3,gemma4_31b_awq,GMT0048,2,semantic_arm,1,concise,0,0.4448258785619373,0.17760837332626234,16,6,2,2,2,2,2
GM0048_R3,1570,54260731,0.9573855529584482,0.000409116,2,1,1,3,3,6,53,male,53 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,0,3,4,0,0,1,a leisure-related trip,vocational or secondary education,0,car is not available for this trip,5,4,4,5,2,4,3,gemma4_31b_awq,GMT0048,3,semantic_arm,1,concise,0,0.4448258785619373,0.17760837332626234,16,6,2,2,2,2,2
GM0048_R4,1570,54260731,0.9573855529584482,0.000409116,2,1,1,3,3,6,53,male,53 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,0,3,4,0,0,1,a leisure-related trip,vocational or secondary education,0,car is not available for this trip,5,4,4,5,2,4,3,gemma4_31b_awq,GMT0048,4,semantic_arm,1,concise,0,0.4448258785619373,0.17760837332626234,16,6,2,2,2,2,2
GM0049_R1,1943,70140141,0.3747464412665672,0.000160139,2,2,1,1,8,8,61,male,61 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,0,0,1,1,2,3,0,1,0,a work-related trip,university education,1,car is available for this trip,3,4,4,4,2,4,2,gemma4_31b_awq,GMT0049,1,semantic_arm,1,concise,0,0.48907363280262633,0.21640580977265722,16,6,2,2,2,2,2
GM0049_R2,1943,70140141,0.3747464412665672,0.000160139,2,2,1,1,8,8,61,male,61 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,0,0,1,1,2,3,0,1,0,a work-related trip,university education,1,car is available for this trip,3,4,4,4,2,4,2,gemma4_31b_awq,GMT0049,2,semantic_arm,1,concise,0,0.48907363280262633,0.21640580977265722,16,6,2,2,2,2,2
GM0049_R3,1943,70140141,0.3747464412665672,0.000160139,2,2,1,1,8,8,61,male,61 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,0,0,1,1,2,3,0,1,0,a work-related trip,university education,1,car is available for this trip,3,4,4,4,2,4,2,gemma4_31b_awq,GMT0049,3,semantic_arm,1,concise,0,0.48907363280262633,0.21640580977265722,16,6,2,2,2,2,2
GM0049_R4,1943,70140141,0.3747464412665672,0.000160139,2,2,1,1,8,8,61,male,61 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,0,0,1,1,2,3,0,1,0,a work-related trip,university education,1,car is available for this trip,3,4,4,4,2,4,2,gemma4_31b_awq,GMT0049,4,semantic_arm,1,concise,0,0.48907363280262633,0.21640580977265722,16,6,2,2,2,2,2
