model_key,block_template_id,pair_id,manipulation_type,anchor_task_index,intervention_gap_tv,randomness_envelope,excess_intervention_gap,anchor_modal_choice,twin_modal_choice
gpt_oss_120b,GOT0100,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0100,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0100,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0100,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0101,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0101,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0101,ORDER_1,order_randomization,5,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0101,ORDER_2,order_randomization,6,0.25,0.0,0.25,1,1
gpt_oss_120b,GOT0101,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0101,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0102,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0102,LABEL_2,label_mask,4,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0102,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0102,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0102,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0102,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0103,LABEL_1,label_mask,3,0.0,0.5,-0.625,1,1
gpt_oss_120b,GOT0103,LABEL_2,label_mask,4,0.25,0.6666666666666666,-0.5833333333333333,0,1
gpt_oss_120b,GOT0103,ORDER_1,order_randomization,5,0.25,0.5,-0.375,1,1
gpt_oss_120b,GOT0103,ORDER_2,order_randomization,6,0.5,0.6666666666666666,-0.33333333333333326,0,1
gpt_oss_120b,GOT0103,PARA_1,paraphrase,1,0.0,0.5,-0.625,1,1
gpt_oss_120b,GOT0103,PARA_2,paraphrase,2,0.0,0.5,-0.625,1,1
gpt_oss_120b,GOT0104,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0104,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0104,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0104,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0104,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0104,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0105,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0105,LABEL_2,label_mask,4,0.25,0.6666666666666666,-0.5833333333333333,0,1
gpt_oss_120b,GOT0105,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0105,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0105,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0105,PARA_2,paraphrase,2,0.25,0.0,0.25,0,0
gpt_oss_120b,GOT0106,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0106,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0106,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0106,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0106,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0106,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0107,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0107,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0107,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0107,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0107,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0107,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0108,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0108,LABEL_2,label_mask,4,0.25,0.6666666666666666,-0.5833333333333333,0,0
gpt_oss_120b,GOT0108,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0108,ORDER_2,order_randomization,6,0.5,0.5,-0.125,0,1
gpt_oss_120b,GOT0108,PARA_1,paraphrase,1,0.0,0.6666666666666666,-0.8333333333333333,0,0
gpt_oss_120b,GOT0108,PARA_2,paraphrase,2,0.0,0.6666666666666666,-0.8333333333333333,0,0
gpt_oss_120b,GOT0109,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0109,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0109,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0109,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0109,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0109,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0110,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0110,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0110,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0110,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0110,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0110,PARA_2,paraphrase,2,0.0,0.5,-0.625,0,0
gpt_oss_120b,GOT0111,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0111,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0111,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0111,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0111,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0111,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0112,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0112,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0112,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0112,ORDER_2,order_randomization,6,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0112,PARA_1,paraphrase,1,0.25,0.0,0.25,1,1
gpt_oss_120b,GOT0112,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0113,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0113,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0113,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0113,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0113,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0113,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0114,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0114,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0114,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0114,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0114,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0114,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0115,LABEL_1,label_mask,3,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0115,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0115,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0115,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0115,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0115,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0116,LABEL_1,label_mask,3,0.0,0.5,-0.625,1,1
gpt_oss_120b,GOT0116,LABEL_2,label_mask,4,0.25,0.0,0.25,1,1
gpt_oss_120b,GOT0116,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0116,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0116,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0116,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0117,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0117,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0117,ORDER_1,order_randomization,5,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0117,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0117,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0117,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0118,LABEL_1,label_mask,3,0.25,0.0,0.25,1,1
gpt_oss_120b,GOT0118,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0118,ORDER_1,order_randomization,5,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0118,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0118,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0118,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0119,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0119,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0119,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0119,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0119,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0119,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0120,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0120,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0120,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0120,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0120,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0120,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
